Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81268342,LM8,Home Care,P20,Adult Services,BLUE FOUNTAIN CARE LIMITED,11/04/2024,3726.24
Bath and North East Somerset Council,81268342,LM8,Home Care,P20,Adult Services,BLUE FOUNTAIN CARE LIMITED,11/04/2024,4258.24
Bath and North East Somerset Council,81268342,LM8,Home Care,P20,Adult Services,BLUE FOUNTAIN CARE LIMITED,11/04/2024,4790.24
Bath and North East Somerset Council,81268099,PG1,Rent Allowances,P19,Resources,BRIGHTER PLACES,11/04/2024,636.49
Bath and North East Somerset Council,81268350,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,REDACTED,11/04/2024,510.00
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,47.52
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,171.12
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,190.08
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,199.63
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,304.16
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,427.80
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,475.20
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,532.28
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,532.28
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,573.48
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,831.60
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,888.79
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,912.48
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1092.96
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1230.88
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1330.56
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1473.44
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1473.44
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1596.84
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1653.92
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1730.12
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1806.04
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1817.90
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,1996.12
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,2005.40
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,2129.12
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,2661.12
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,2661.68
Bath and North East Somerset Council,81268338,LM8,Home Care,P20,Adult Services,CARE NAVIGATION LTD,11/04/2024,5189.52
Bath and North East Somerset Council,81268331,LM8,Home Care,P20,Adult Services,CARE UNITE LTD (HOME INSTEAD CARE BRISTOL EAST),11/04/2024,12803.00
Bath and North East Somerset Council,81268352,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,CRAWFORD HENDERSON LIMITED,11/04/2024,525.00
Bath and North East Somerset Council,81268458,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,535.80
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,547.40
Bath and North East Somerset Council,81268369,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,YORK SCARVES,11/04/2024,547.50
Bath and North East Somerset Council,11079424,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,581.86
Bath and North East Somerset Council,81268366,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,F H SWIFT,11/04/2024,585.20
Bath and North East Somerset Council,81268349,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,BATH AQUA GLASS LTD,11/04/2024,615.70
Bath and North East Somerset Council,81268346,LM8,Home Care,P20,Adult Services,COURTFIELD HEALTHCARE LIMITED,11/04/2024,787.50
Bath and North East Somerset Council,81268346,LM8,Home Care,P20,Adult Services,COURTFIELD HEALTHCARE LIMITED,11/04/2024,1751.96
Bath and North East Somerset Council,81268346,LM8,Home Care,P20,Adult Services,COURTFIELD HEALTHCARE LIMITED,11/04/2024,3336.12
Bath and North East Somerset Council,11079452,LA5,Materials,P05,Neighbourhood Services,R M PENNY (PLANT HIRE & DEMOLITION) LTD,11/04/2024,630.00
Bath and North East Somerset Council,11079352,LL6,Needs & Services,P21,Childrens Services,LEXTOX,11/04/2024,670.00
Bath and North East Somerset Council,11079437,3N7,Misc. Costs,P05,Neighbourhood Services,TOM LEDBURY,11/04/2024,724.50
Bath and North East Somerset Council,11079245,LJ4,Contracts,P21,Childrens Services,MNSP RE SHOSCOMBE PRIMARY,11/04/2024,760.00
Bath and North East Somerset Council,11079225,LJ4,Contracts,P21,Childrens Services,MISS ISABELLE RICHTER,11/04/2024,760.00
Bath and North East Somerset Council,11079321,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,MISTER UNIFORM,11/04/2024,760.62
Bath and North East Somerset Council,11079450,LA5,Materials,P05,Neighbourhood Services,YOUNG JOHNSON,11/04/2024,776.75
Bath and North East Somerset Council,11079427,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,810.45
Bath and North East Somerset Council,11079302,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,832.00
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,839.41
Bath and North East Somerset Council,81268313,PG1,Rent Allowances,P19,Resources,CURO,11/04/2024,34145.18
Bath and North East Somerset Council,81268314,PG1,Rent Allowances,P19,Resources,CURO,11/04/2024,1085479.97
Bath and North East Somerset Council,81268351,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,COTSWOLD LAVENDER,11/04/2024,901.80
Bath and North East Somerset Council,81268319,LM9,Day Care,P20,Adult Services,SENSE - CHILDREN AND ADULT SERVICES,11/04/2024,946.80
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,952.00
Bath and North East Somerset Council,11079438,HE5,Security of Premises,P05,Neighbourhood Services,RELYON GUARDING & SECURITY SERVICES,11/04/2024,960.00
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,999.60
Bath and North East Somerset Council,11079455,LL6,Needs & Services,P21,Childrens Services,JIGSAWEARLSDON LTD,11/04/2024,999.80
Bath and North East Somerset Council,81268357,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,JAROSLAV HRUSTALENKO,11/04/2024,1020.00
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,511.91
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,541.73
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,556.64
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,556.64
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,974.12
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,974.12
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,1356.81
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,1809.08
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,5396.30
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,5396.30
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,6978.48
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,1071.00
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,1071.06
Bath and North East Somerset Council,11079246,LJ4,Contracts,P21,Childrens Services,ST NICHOLAS PRESCHOOL,11/04/2024,1072.00
Bath and North East Somerset Council,81268325,LM8,Home Care,P20,Adult Services,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,11/04/2024,7058.46
Bath and North East Somerset Council,11079423,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,1077.46
Bath and North East Somerset Council,81268361,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,ST JUSTIN CORNWALL LIMITED,11/04/2024,1115.30
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,1115.76
Bath and North East Somerset Council,81268447,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,551.00
Bath and North East Somerset Council,81268442,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,2140.67
Bath and North East Somerset Council,81268426,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,506.67
Bath and North East Somerset Council,81268353,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,ECO BATH LONDON LTD,11/04/2024,1156.20
Bath and North East Somerset Council,81268354,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,ECO BATH LONDON LTD,11/04/2024,1158.50
Bath and North East Somerset Council,81268336,LM9,Day Care,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,882.00
Bath and North East Somerset Council,81268336,LM9,Day Care,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,882.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,1631.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,1708.00
Bath and North East Somerset Council,11079426,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,1287.88
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,1708.00
Bath and North East Somerset Council,81268336,LM9,Day Care,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2214.00
Bath and North East Somerset Council,81268336,LM9,Day Care,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2214.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2590.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2590.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2656.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,2656.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,3010.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,3010.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,3789.00
Bath and North East Somerset Council,81268336,LL3,Supported Living,P20,Adult Services,HAZELCARE LIMITED,11/04/2024,5780.00
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,1309.00
Bath and North East Somerset Council,11079425,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,1316.32
Bath and North East Somerset Council,81268434,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,1476.94
Bath and North East Somerset Council,81268445,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,908.20
Bath and North East Somerset Council,11079270,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1396.80
Bath and North East Somerset Council,81268363,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,TEMPLE ISLAND COLLECTIONS,11/04/2024,1400.00
Bath and North East Somerset Council,11079390,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1520.00
Bath and North East Somerset Council,11079286,HV1,Contract Cleaning,P33,Economic & Cultural Sustainable Development,DIRECT CLEANING SERVICES SW LTD,11/04/2024,1523.07
Bath and North East Somerset Council,81268098,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,22876.23
Bath and North East Somerset Council,81268459,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,1760.04
Bath and North East Somerset Council,81268365,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,WESTAIR REPRODUCTIONS LIMITED,11/04/2024,1554.04
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,184.54
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,385.02
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,722.44
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,1440.16
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,3954.22
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,4520.00
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,5000.00
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,6515.84
Bath and North East Somerset Council,81268317,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,11/04/2024,7907.66
Bath and North East Somerset Council,11079464,3C4,Building Works,P19,Resources,MANNINGS FACILITIES MANAGEMENT LTD,11/04/2024,1580.50
Bath and North East Somerset Council,11079429,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,11/04/2024,1581.55
Bath and North East Somerset Council,81268345,LL3,Supported Living,P20,Adult Services,LEARNING PARTNERSHIP WEST,11/04/2024,1160.60
Bath and North East Somerset Council,81268455,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,616.24
Bath and North East Somerset Council,11079299,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1710.00
Bath and North East Somerset Council,81268105,PG1,Rent Allowances,P19,Resources,MERCY IN ACTION,11/04/2024,1111.61
Bath and North East Somerset Council,81268440,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,1500.00
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,5000.00
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,5157.00
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,5702.00
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,6875.00
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,7971.50
Bath and North East Somerset Council,81268328,LM8,Home Care,P20,Adult Services,MIDSHIRES CARE LTD T/A HELPING HANDS,11/04/2024,8264.75
Bath and North East Somerset Council,11079309,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1760.00
Bath and North East Somerset Council,11079293,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1788.00
Bath and North East Somerset Council,11079285,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",WE CARE & REPAIR LTD,11/04/2024,1788.72
Bath and North East Somerset Council,11079387,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1800.00
Bath and North East Somerset Council,81268159,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,547.14
Bath and North East Somerset Council,81267643,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,552.32
Bath and North East Somerset Council,81267911,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,552.32
Bath and North East Somerset Council,81267800,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,552.32
Bath and North East Somerset Council,11079355,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1820.00
Bath and North East Somerset Council,81268446,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,823.34
Bath and North East Somerset Council,81267868,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,568.90
Bath and North East Somerset Council,81268456,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,805.20
Bath and North East Somerset Council,81268010,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,4986.27
Bath and North East Somerset Council,11079299,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,1873.40
Bath and North East Somerset Council,81267706,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,510.92
Bath and North East Somerset Council,81268133,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,558.80
Bath and North East Somerset Council,81267899,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,576.40
Bath and North East Somerset Council,81268113,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,738.46
Bath and North East Somerset Council,81268472,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,764.44
Bath and North East Somerset Council,81268289,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,532.41
Bath and North East Somerset Council,81268438,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,796.80
Bath and North East Somerset Council,81267820,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,1898.50
Bath and North East Somerset Council,81268302,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,793.64
Bath and North East Somerset Council,11079297,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2021.98
Bath and North East Somerset Council,81268454,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,711.24
Bath and North East Somerset Council,81267995,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,715.38
Bath and North East Somerset Council,81268480,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,582.67
Bath and North East Somerset Council,81267619,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,502.14
Bath and North East Somerset Council,81268245,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,932.16
Bath and North East Somerset Council,81268251,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,932.16
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,2066.28
Bath and North East Somerset Council,11079317,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2068.72
Bath and North East Somerset Council,11079274,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2088.00
Bath and North East Somerset Council,11079387,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2124.00
Bath and North East Somerset Council,11079465,3C4,Building Works,P19,Resources,MANNINGS FACILITIES MANAGEMENT LTD,11/04/2024,2125.50
Bath and North East Somerset Council,11079312,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2128.40
Bath and North East Somerset Council,11079406,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2128.40
Bath and North East Somerset Council,11079291,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2177.60
Bath and North East Somerset Council,11079233,LJ4,Contracts,P21,Childrens Services,REDACTED,11/04/2024,760.00
Bath and North East Somerset Council,81268330,LM8,Home Care,P20,Adult Services,REDACTED,11/04/2024,3033.00
Bath and North East Somerset Council,81267570,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,728.58
Bath and North East Somerset Council,81268058,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,626.56
Bath and North East Somerset Council,81267695,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,632.72
Bath and North East Somerset Council,11079307,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2200.00
Bath and North East Somerset Council,11079310,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2200.00
Bath and North East Somerset Council,11079410,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2200.00
Bath and North East Somerset Council,11079411,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2200.00
Bath and North East Somerset Council,81267956,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,1027.99
Bath and North East Somerset Council,81267916,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,507.70
Bath and North East Somerset Council,11079398,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2205.00
Bath and North East Somerset Council,81267714,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,646.16
Bath and North East Somerset Council,81268015,PG1,Rent Allowances,P19,Resources,REDACTED,11/04/2024,657.55
Bath and North East Somerset Council,11079433,3C4,Building Works,P19,Resources,BURO HAPPOLD LTD,11/04/2024,2223.00
Bath and North East Somerset Council,11079294,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2255.68
Bath and North East Somerset Council,11079340,LK1,Fees,P27,Climate Emergency & Sustainable Travel,MR A WYATT,11/04/2024,2275.00
Bath and North East Somerset Council,11079304,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2277.20
Bath and North East Somerset Council,11079361,LA5,Materials,P05,Neighbourhood Services,WF EDUCATION GROUP LTD,11/04/2024,2293.40
Bath and North East Somerset Council,11079407,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2332.00
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,2332.40
Bath and North East Somerset Council,11079269,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2413.76
Bath and North East Somerset Council,11079389,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2518.40
Bath and North East Somerset Council,11079359,3F7,External Fees,P19,Resources,WPL (SAFETY) LTD,11/04/2024,2520.00
Bath and North East Somerset Council,11079331,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2544.00
Bath and North East Somerset Council,11079298,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2584.00
Bath and North East Somerset Council,11079328,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2593.20
Bath and North East Somerset Council,11079332,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2653.95
Bath and North East Somerset Council,11079313,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2697.20
Bath and North East Somerset Council,81268323,LM8,Home Care,P20,Adult Services,BLUEBIRD CARE (BATH),11/04/2024,2713.20
Bath and North East Somerset Council,81268471,KE2,Payment to Parents/Students,P21,Childrens Services,REDACTED,11/04/2024,965.20
Bath and North East Somerset Council,11079348,3C4,Building Works,P19,Resources,N K S CONTRACTS LTD,11/04/2024,2730.93
Bath and North East Somerset Council,11079401,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2756.00
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,641.52
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,724.68
Bath and North East Somerset Council,11079306,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2784.00
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,1603.80
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,1710.72
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,2033.91
Bath and North East Somerset Council,81268329,LM8,Home Care,P20,Adult Services,PHOENIX (SW) LTD T/A PHOENIX CARE,11/04/2024,2043.36
Bath and North East Somerset Council,11079402,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2798.40
Bath and North East Somerset Council,11079400,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2839.20
Bath and North East Somerset Council,11079295,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2875.08
Bath and North East Somerset Council,11079315,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2883.20
Bath and North East Somerset Council,11079310,LJ4,Contracts,P34,Highways,ZIPPE TRANSPORT LTD,11/04/2024,2903.60
