PAYMENT DATE,SUPPLIER NAME,PURPOSE,DEPARTMENT,AMOUNT
26/02/2024,ACTIVE CHILDREN YOUTH CENTRE (ACYC),SalAgen-Suspension,Dir of Children's Services,1
26/02/2024,Personal Data Redacted,Priv - Contractor,"Dir of Adults, Health & Communities",1
26/02/2024,Taranto Systems Ltd,Priv - Sub Contract,Dir of Environment & Resident Experience,-1
26/02/2024,SAKTI LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-405
26/02/2024,BROOKDALE HEALTHCARE,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-405
26/02/2024,LEONARD CHESHIRE DISABILITY,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-465.94
26/02/2024,ESSEX CARE CONSORTIUM LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,ELYSIUM HEALTHCARE LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,GRESHAM CARE LIMITED,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,GLENPAT HOMES LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,HF TRUST LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,HF TRUST LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,RESIDENTIAL CARE SERVICES LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-483.2
26/02/2024,NORTHGATE VEHICLE HIRE LTD,TransNonFairWea&Tear,Housing Revenue Account,-565.29
26/02/2024,J K HEALTHCARE LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-627.8
26/02/2024,HEALTHCARE HOMES GROUP LIMITED,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-642.84
26/02/2024,HILTON LODGE LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-676.4
26/02/2024,JEWISH CARE,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-691.2
26/02/2024,SCIMITAR CARE HOTELS PLC,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-691.2
26/02/2024,B&M INVESTMENTS LIMITED,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-691.2
26/02/2024,GREEN LANES PROJECTS LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-966.4
26/02/2024,PHILOMENA OKORON T/A 4ACRES DOMICIL,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-970.8
26/02/2024,ASHLEY HOUSE,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-1054.16
26/02/2024,NORTHGATE VEHICLE HIRE LTD,Fees - C Parking Z,Housing Revenue Account,-1110
26/02/2024,JANITH HOMES LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-1176.96
26/02/2024,HIGHCROFT CARE HOME,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-1300
26/02/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-1315.46
26/02/2024,EASTBROOK HOUSE RESIDENTIAL HOME,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-1919.48
26/02/2024,KATHERINE CHIBAH,Sal-Officer Casual,Dir of Children's Services,-1930
26/02/2024,GREENFIELDS RES CARE HOMES LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-1984.4
26/02/2024,Personal Data Redacted,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2073.6
26/02/2024,ASHLEY HOUSE,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2253.71
26/02/2024,PEACEFORM (UK) LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2531.48
26/02/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-2576
26/02/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-2760
26/02/2024,HAZELWOOD LODGE LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-2911.28
26/02/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-3613.33
26/02/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-4851
26/02/2024,HAIL LTD,Client Cont Care Pkg,"Dir of Adults, Health & Communities",-4983.92
26/02/2024,TYCO FIRE & INTEGRATED SOLUTIONS (U,Priv - Contractor,Dir of Environment & Resident Experience,-7600
26/02/2024,Wing Security Ltd,Fees - C Parking Z,Housing Revenue Account,-15455
26/02/2024,Alexander James Contracts,General Materials,Dir of Finance,-100479.98
27/02/2024,BARNET ENFIELD+HARINGEY MH TRUST,Alcohol & Drug Rehab,"Dir of Adults, Health & Communities",191370.75
27/02/2024,LONDON BOROUGH OF BARNET,"Advice, Advocacy & C","Dir of Adults, Health & Communities",139432.78
27/02/2024,Formation Design and Build Limited,Repair & Maintenance,Dir of Finance,107665.55
27/02/2024,LONDON BOROUGH OF ENFIELD,Museums & Art,Dir of Children's Services,100000
27/02/2024,CHILTERN SPORTS CONTRACTORS LTD,Fencing,Dir of Finance,86802.2
27/02/2024,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,61492.49
27/02/2024,OAKMONT SOCIAL EDUCATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",56656
27/02/2024,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",47010.58
27/02/2024,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",35132.62
27/02/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",31744.67
27/02/2024,Peopletoo Ltd,Strategic Planning,Dir of Placemaking & Housing,31178
27/02/2024,DEVELOPMENT & LEARNING OPPORTUNITIE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",30015.4
27/02/2024,SAMA CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",21396.64
27/02/2024,GRACE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",17121.53
27/02/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",15440.63
27/02/2024,HOLTWHITES LTD TA PERSON CENTRED DA,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",14847.04
27/02/2024,ALBEN ELECTRICAL SERV LTD,Buildings,Dir of Finance,14506.07
27/02/2024,Levitt Bernstein,Technical & Feasibility,Dir of Finance,14504
27/02/2024,GRANT PAYMENTS,Priv - Hotel Short,"Dir of Adults, Health & Communities",12420
27/02/2024,TRAIN2CARE ACADEMY,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",11047.07
27/02/2024,CORE OUTREACH & CARE SERVICES UK LT,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10095.72
27/02/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",10000
27/02/2024,THE MORRIS HOUSE GROUP PRACTICE,Public Health,"Dir of Adults, Health & Communities",10000
27/02/2024,TRANSUNION INTERNATIONAL UK LTD,Subscriptions,"Dir of Adults, Health & Communities",9121.12
27/02/2024,LOYAL CARE CONSORTIUM LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8565.6
27/02/2024,TRANSUNION INTERNATIONAL UK LTD,Subscriptions,"Dir of Adults, Health & Communities",8368
27/02/2024,UNITE HIGHLANDCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",7614.05
27/02/2024,ST GEORGES HOME CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",7473.49
27/02/2024,K&M Locksmiths,Domestic Furniture,"Dir of Adults, Health & Communities",6400
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,5250
27/02/2024,HERTFORD REGIONAL COLLEGE,L.A. - Recoup Supp,Dedicated Schools Grant Management,5159.96
27/02/2024,LUBAVITCH JUNIOR BOYS SCHOOL,L.A. - Recoup Supp,Dedicated Schools Grant Management,4821.95
27/02/2024,ALLPAY LTD  NRPF,Subsist - SS Clients,Dir of Children's Services,3809.12
27/02/2024,PRIMERA ASSISTED LIVING LIMITED T/A,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3783.66
27/02/2024,SHARPE PRITCHARD LLP,Specialist Support,Assistant Dir Corporate Governance,3753
27/02/2024,DSI BILLING SERVICES,Printing,Dir of Environment & Resident Experience,3465.14
27/02/2024,MAK SOCIAL SOLUTIONS,Subsist - SS Clients,Dir of Children's Services,3200
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,3000
27/02/2024,Ashton Fire Limited,Engineering,Dir of Finance,2900
27/02/2024,Hawden MEP Ltd,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,2880
27/02/2024,MEMORY JOHANNES GOMBE,Subsist - SS Clients,Dir of Children's Services,2700
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,2250
27/02/2024,AYERST ENVIRONMENTAL LTD,Buildings,Dir of Finance,2090
27/02/2024,CAVENDISH SCHOOL LTD,Vol Sec -  Day Place,Dedicated Schools Grant Management,2000
27/02/2024,THRU LIFE CIC,Sport & Fitness,Dir of Children's Services,1995
27/02/2024,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",1937.55
27/02/2024,OAKTREE HOMECARE SERVICES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1864
27/02/2024,ACORN VILLAGES LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1863.68
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1820
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
27/02/2024,ABSOLUTE PROPERTY AGENTS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
27/02/2024,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,1500
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,1500
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,1500
27/02/2024,SURESERVE FIRE & ELECTRICAL LIMITED,Buildings,Dir of Finance,1496.43
27/02/2024,CENTRA PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1495
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1495
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,1487.33
27/02/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
27/02/2024,Personal Data Redacted,Arts & Crafts,Dir of Children's Services,1440
27/02/2024,Everest & Co Surveying Ltd.,Business,Dir of Finance,1410
27/02/2024,ACCESS UK LTD T/A ADAM,Technical & Feasibility,Dir of Finance,1406.5
27/02/2024,Personal Data Redacted,Priv - Contractor,Dir of Children's Services,1406
27/02/2024,THE PATHOLOGY GROUP,Forensic & Laborator,Assistant Dir Corporate Governance,1400
27/02/2024,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,1379.7
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1321.66
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1235
27/02/2024,Relentless UK Limited,Priv - Contractor,Dir of Children's Services,1233.44
27/02/2024,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
27/02/2024,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1170
27/02/2024,C L PAPER SALES COMPANY LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",1081.47
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",953.33
27/02/2024,REMARK! LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",915.2
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,898.33
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
27/02/2024,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",829.52
27/02/2024,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,814
27/02/2024,Personal Data Redacted,Training,Dir of Children's Services,800
27/02/2024,Personal Data Redacted,Training,Dir of Children's Services,800
27/02/2024,ACORN VILLAGES LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",798.72
27/02/2024,RGE SERVICES LIMITED,Maintenance,Dir of Children's Services,772.2
27/02/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",771.33
27/02/2024,GRANT PAYMENTS,Priv - Hotel Short,"Dir of Adults, Health & Communities",756
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,747.21
27/02/2024,THE CAMPHILL VILLAGE TRUST,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",738.56
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,728
27/02/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,715.6
27/02/2024,ALLPAY LTD CHILDREN AND FAMILY,Subsist - SS Clients,Dir of Children's Services,711.9
27/02/2024,ASHGOAL LIMITED,Services,Assistant Dir Corporate Governance,678.5
27/02/2024,Posturite Ltd,Equipment,"Dir of Adults, Health & Communities",645.8
27/02/2024,KENT COUNTY COUNCIL,Priv - Contractor,Dir of Children's Services,630.41
27/02/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,620.2
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,595
27/02/2024,REMARK! LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",576
27/02/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,575.6
27/02/2024,TRANSUNION INTERNATIONAL UK LTD,Subscriptions,"Dir of Adults, Health & Communities",570.07
27/02/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,534.85
27/02/2024,ALLFORCARE,Priv - Contractor,Dir of Children's Services,520.52
27/02/2024,OAKMONT SOCIAL EDUCATION,Travel Exp - Client,"Dir of Adults, Health & Communities",480
27/02/2024,M Nic Electrical Ltd,Lighting,Dir of Finance,476
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,469.13
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,468
27/02/2024,THAMES WATER UTILITIES LTD,Prem - Water Rates,Housing Revenue Account,463.68
27/02/2024,THOMAS RIDLEY & SON  LTD,School Meals Service,Dir of Children's Services,462.91
27/02/2024,Scholaris Associates Ltd,School Services,Dir of Environment & Resident Experience,452.85
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,451.67
27/02/2024,ALLFORCARE,Priv - Contractor,Dir of Children's Services,446.16
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,435.99
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,415.33
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,401.33
27/02/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",400
27/02/2024,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,381.05
27/02/2024,GRANT PAYMENTS,Priv - Contractor,Dir of Placemaking & Housing,375
27/02/2024,Teaching Personnel Ltd,Curriculum,Dir of Children's Services,368.64
27/02/2024,K&M Locksmiths,Domestic Furniture,"Dir of Adults, Health & Communities",360
27/02/2024,GOVERNMENT BODIES,Subs - Profess Orgs,Dir of Placemaking & Housing,354
27/02/2024,ACCESS UK LTD T/A ADAM,Technical & Feasibility,Dir of Finance,344.5
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,312.67
27/02/2024,ACCESS UK LTD T/A ADAM,Technical & Feasibility,Dir of Finance,281.5
27/02/2024,RYANCARE FOSTERING LTD,Priv - Contractor,Dir of Children's Services,279.15
27/02/2024,ALLFORCARE,Priv - Contractor,Dir of Children's Services,277.05
27/02/2024,LBH RISLEY AVENUE PRIMARY SCHOOL,Room Hire,"Dir of  Culture, Strategy & Engagement",264.88
27/02/2024,GRANT PAYMENTS,Priv - Hotel Short,"Dir of Adults, Health & Communities",259.2
27/02/2024,ALLFORCARE,Priv - Contractor,Dir of Children's Services,258.58
27/02/2024,Bush Fire Ltd,Maintenance,Dir of Children's Services,254
27/02/2024,ORAMIS,Forensic & Laboratory,Assistant Dir Corporate Governance,250
27/02/2024,ORAMIS,Forensic & Laboratory,Assistant Dir Corporate Governance,250
27/02/2024,RAPID SECURE,Priv - Contractor,Housing Revenue Account,250
27/02/2024,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,248.32
27/02/2024,RAPID SECURE,Priv - Contractor,Housing Revenue Account,220
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,217
27/02/2024,CORE ARTS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",210
27/02/2024,RAPID SECURE,Priv - Contractor,Housing Revenue Account,200
27/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,192
27/02/2024,HEADWAY ESSEX,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",155.12
27/02/2024,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",154.96
27/02/2024,RELDM LTD,Advertising,Dir of Finance,131
27/02/2024,THAMES WATER UTILITIES LTD,Prem - Water Rates,Housing Revenue Account,123.17
27/02/2024,Teaching Personnel Ltd,Curriculum,Dir of Children's Services,115.2
27/02/2024,WISDOM DESIGN LIMITED,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",110
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,102
27/02/2024,Posturite Ltd,Products,Housing Revenue Account,95
27/02/2024,Teaching Personnel Ltd,Curriculum,Dir of Children's Services,92.16
27/02/2024,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",90.98
27/02/2024,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",76.7
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,68
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,60
27/02/2024,Teaching Personnel Ltd,Curriculum,Dir of Children's Services,46.08
27/02/2024,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",44.85
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
27/02/2024,J.A. STEEL AND SON LTD,Removals,Housing Revenue Account,34
27/02/2024,EDF ENERGY CUSTOMER PLC,Energy - Electric,Housing Revenue Account,32.4
27/02/2024,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30.23
27/02/2024,FACE COMMUNICATIONS 2007 LTD,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
27/02/2024,ASHGOAL LIMITED,Telephones,Assistant Dir Corporate Governance,1.68
27/02/2024,THOMAS RIDLEY & SON  LTD,Catering Consumables,Dir of Children's Services,-8.26
28/02/2024,VEOLIA ES (UK) LTD,Waste Management,Dir of Environment & Resident Experience,1803247.53
28/02/2024,REED WELLBEING LIMITED,Public Health,"Dir of Adults, Health & Communities",229166.5
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Children's Services,197884.44
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Housing Revenue Account,161035.93
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Children's Services,160086.82
28/02/2024,HUGHES AND SALVIDGE LTD,Construction,Dir of Finance,159297.76
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of Adults, Health & Communities",156944.87
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of Adults, Health & Communities",147950.1
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Environment & Resident Experience,121115.13
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Environment & Resident Experience,119379.11
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Placemaking & Housing,114292.61
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of  Culture, Strategy & Engagement",106908.2
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,"Dir of  Culture, Strategy & Engagement",103394.73
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Placemaking & Housing,100654.15
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Housing Revenue Account,97085.95
28/02/2024,GetFix LTD,Heating & Air Conditioning,Dir of Finance,87438.2
28/02/2024,WSP UK Ltd,Technical & Feasibility,Dir of Finance,85477
28/02/2024,Comelit-Pac Ltd,Repair & Maintenance,Dir of Finance,69105
28/02/2024,ANA NURSING TA NOVUNA BUSINESS CASH,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",67080
28/02/2024,CYCLE CONFIDENT LTD,Cycles,Dir of Placemaking & Housing,65000
28/02/2024,STERLING STANDARD CARE GROUP,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",60309.26
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Finance,60030.7
28/02/2024,GetFix LTD,Plumbing,Dir of Finance,57706.05
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dir of Finance,55230.65
28/02/2024,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",52653.32
28/02/2024,Altair Limited,Business,Housing Revenue Account,46567.99
28/02/2024,MAGICARE LTD,Nursing & Residentia,"Dir of Adults, Health & Communities",43644.03
28/02/2024,GetFix LTD,Plumbing,Dir of Finance,38630
28/02/2024,CAPAAN DAY SERVICE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",37232.08
28/02/2024,GetFix LTD,Electrical,Dir of Finance,34827.37
28/02/2024,Hudson West LTD,Buildings,Dir of Finance,30399.09
28/02/2024,GetFix LTD,Plumbing,Dir of Finance,28891.22
28/02/2024,ACORN DAY OPPORTUNITIES,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",27143.24
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Assistant Dir Corporate Governance,26900.22
28/02/2024,Embassy Demolition Contractors Ltd,Demolition&Asbestos,Dir of Environment & Resident Experience,25621
28/02/2024,LONDON CARE PLC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",23687.05
28/02/2024,CAMDEN SOCIETY,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",22449.08
28/02/2024,KAAMIL EDUCATION LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",21207.82
28/02/2024,SOLUTIONS SOCIAL CARE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",21206.25
28/02/2024,FAITHORN FARRELL TIMMS,Consultancy,Dir of Finance,18715
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Assistant Dir Corporate Governance,17567.1
28/02/2024,The Gesher Trust,Vol Sec -  Day Place,Dedicated Schools Grant Management,14900
28/02/2024,HARMONY FIRE LTD,Priv - Sub Contract,Housing Revenue Account,14538.61
28/02/2024,CROWN HOSTING DATA CENTRES LIMITED,Services,"Dir of  Culture, Strategy & Engagement",12554.62
28/02/2024,ACHIEVE TOGETHER LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12143.21
28/02/2024,CROYDON COUNCIL,Audit,Dir of Finance,12096
28/02/2024,MAGICARE LTD,Nursing & Residentia,"Dir of Adults, Health & Communities",11535.06
28/02/2024,DRS CARE HOMES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10999
28/02/2024,RCH CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",10800
28/02/2024,CARE 4 U LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10483.16
28/02/2024,WELFARE CALL (LAC) LTD,Supplies,Dir of Children's Services,10188.9
28/02/2024,SANJURO TRAINING SYSTEMS LTD,Arts & Leisure Services,Dir of Environment & Resident Experience,9999
28/02/2024,Nixon Farrow Ltd,Heating & Air Con,Dir of Finance,9976
28/02/2024,CRL Surveys Limited,Surveys,Dir of Finance,9920
28/02/2024,CEM Plumbing,Surveys,Dir of Placemaking & Housing,9663.74
28/02/2024,DELTA 4 SERVICES LIMITED,Customised & Bespoke,Dir of Environment & Resident Experience,9562.75
28/02/2024,VIRGIN MEDIA PAYMENTS LIMITED,Telecommunications,"Dir of  Culture, Strategy & Engagement",8983.23
28/02/2024,Nixon Farrow Ltd,Heating & Air Con,Dir of Finance,8777.32
28/02/2024,Nixon Farrow Ltd,Heating & Air Con,Dir of Finance,8777.32
28/02/2024,Alban Construction Consultancy,Property,Dir of Finance,8750
28/02/2024,Alban Construction Consultancy,Property,Dir of Finance,8750
28/02/2024,Alban Construction Consultancy,Property,Dir of Finance,8750
28/02/2024,Alban Construction Consultancy,Property,Dir of Finance,8750
28/02/2024,Nixon Farrow Ltd,Heating & Air Con,Dir of Finance,8280
28/02/2024,Charles Ramsden Consultancy,Business,Dir of Finance,7555.48
28/02/2024,VIRGIN MEDIA PAYMENTS LIMITED,Telecommunications,"Dir of  Culture, Strategy & Engagement",7357.58
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dedicated Schools Grant Management,7063.45
28/02/2024,MY HOMECARE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6595.14
28/02/2024,MATRIX SCM LTD,SalAgen-Est Post,Dedicated Schools Grant Management,6548.33
28/02/2024,Nixon Farrow Ltd,Heating & Air Conditioning,Dir of Finance,6372
28/02/2024,ALPHATRACK SYSTEMS LTD,Repair & Maintenance,Dir of Finance,6048.64
28/02/2024,ALPHATRACK SYSTEMS LTD,Repair & Maintenance,Dir of Finance,6048.64
28/02/2024,Choice Uptown CuisineLtd,Sport & Fitness,Dir of Children's Services,6000
28/02/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,6000
28/02/2024,ALLFORCARE,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",5298.21
