Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
21/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,1273.6
21/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,1107.5
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,1727.7
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,1273.62
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,797.4
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,636.81
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,1550.5
27/03/2024,1276652,We Care Agency Ltd,,Bi-Borough Director of Integrated Care,930.3
15/01/2024,1249167,PEOPLESCOUT LIMITED,"Publicity, Promotions and Advertisement",Bi-Borough Director of Integrated Care,2971.25
23/01/2024,1249167,PEOPLESCOUT LIMITED,"Publicity, Promotions and Advertisement",Bi-Borough Director of Integrated Care,1370
08/02/2024,1249122,The OT Practice Ltd,Agency Staff,Bi-Borough Director of Integrated Care,65000
08/01/2024,1249167,PEOPLESCOUT LIMITED,"Publicity, Promotions and Advertisement",Bi-Borough Director of Integrated Care,830
08/01/2024,1249167,PEOPLESCOUT LIMITED,"Publicity, Promotions and Advertisement",Bi-Borough Director of Integrated Care,1450
11/01/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3295.08
11/01/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,19882.52
18/01/2024,1268554,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3827.4
08/02/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4118.85
08/02/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,5847.8
07/03/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,4678.24
07/03/2024,1246066,PERSONAL PAYMENTS,Adult Social Care - Other Transfer Pay,Bi-Borough Director of Integrated Care,3295.08
01/02/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,3376
01/02/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,3600
29/02/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,3376
29/02/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,3600
26/03/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,4500
26/03/2024,1309203,AGINCARE (SOUTHWARK) LIMITED,,Bi-Borough Director of Integrated Care,4220
01/02/2024,1308085,Abbey Care Centre Limited,,Bi-Borough Director of Integrated Care,4478.84
29/02/2024,1308085,Abbey Care Centre Limited,,Bi-Borough Director of Integrated Care,4478.84
26/03/2024,1308085,Abbey Care Centre Limited,,Bi-Borough Director of Integrated Care,5598.55
01/02/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3060.44
01/02/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3018.4
29/02/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3060.44
29/02/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3018.4
26/03/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3825.55
26/03/2024,1257182,Abbey Ravenscroft Park WCC,,Bi-Borough Director of Integrated Care,3773
01/02/2024,1291895,Alphacare Management Services No. 2,,Bi-Borough Director of Integrated Care,5078.84
29/02/2024,1291895,Alphacare Management Services No. 2,,Bi-Borough Director of Integrated Care,5078.84
26/03/2024,1291895,Alphacare Management Services No. 2,,Bi-Borough Director of Integrated Care,6348.55
01/02/2024,1309199,BETSY CLARA AND SOUTHDOWNS LTD,,Bi-Borough Director of Integrated Care,4678.84
29/02/2024,1309199,BETSY CLARA AND SOUTHDOWNS LTD,,Bi-Borough Director of Integrated Care,4678.84
26/03/2024,1309199,BETSY CLARA AND SOUTHDOWNS LTD,,Bi-Borough Director of Integrated Care,5848.55
01/02/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,2700
01/02/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,2742.08
29/02/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,2742.08
29/02/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,2700
26/03/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,3427.6
26/03/2024,1301269,BUPA Care Home ( CFH care ) Ltd,,Bi-Borough Director of Integrated Care,3375
01/02/2024,1304542,Barchester Health Homes Ltd,,Bi-Borough Director of Integrated Care,5600
29/02/2024,1304542,Barchester Health Homes Ltd,,Bi-Borough Director of Integrated Care,5600
26/03/2024,1304542,Barchester Health Homes Ltd,,Bi-Borough Director of Integrated Care,7000
01/02/2024,1308508,Barchester Healthcare Homes Limited,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care,4510.08
29/02/2024,1308508,Barchester Healthcare Homes Limited,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care,4510.08
26/03/2024,1308508,Barchester Healthcare Homes Limited,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care,5637.6
16/02/2024,1319572,Barchester Healthcare Homes Ltd,,Bi-Borough Director of Integrated Care,58500
29/02/2024,1319572,Barchester Healthcare Homes Ltd,,Bi-Borough Director of Integrated Care,7800
29/02/2024,1319827,Barchester Healthcare Homes Ltd,,Bi-Borough Director of Integrated Care,10250
26/03/2024,1319572,Barchester Healthcare Homes Ltd,,Bi-Borough Director of Integrated Care,9750
26/03/2024,1319827,Barchester Healthcare Homes Ltd,,Bi-Borough Director of Integrated Care,8750
01/02/2024,1268987,Beling & Co Ltd,,Bi-Borough Director of Integrated Care,3000
01/02/2024,1243439,Blakesley House Nursing Home,,Bi-Borough Director of Integrated Care,3942.08
22/02/2024,1243439,Blakesley House Nursing Home,,Bi-Borough Director of Integrated Care,9027.41
29/02/2024,1243439,Blakesley House Nursing Home,,Bi-Borough Director of Integrated Care,3942.08
26/03/2024,1243439,Blakesley House Nursing Home,,Bi-Borough Director of Integrated Care,4927.6
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,39360
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,23040
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4442.08
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,23000
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5000
01/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4842.08
02/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2500.03
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,29828.57
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6720
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2340
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6720
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4442.08
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4800
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,3710.84
29/02/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5000
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6000
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6000
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2925
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2925
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4638.55
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,5552.6
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,8400
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2925
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,8400
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,2925
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,4638.55
26/03/2024,1290868,Bondcare (London) Ltd Fern Gardens,,Bi-Borough Director of Integrated Care,6250
01/02/2024,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,3700
29/02/2024,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,3700
26/03/2024,1285177,Brownlow Enterprises Ltd,,Bi-Borough Director of Integrated Care,4625
16/01/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,13742.86
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5200
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
01/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5200
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3135.08
29/02/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,4113.48
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,B*Distric Council non fee related servi,Bi-Borough Director of Integrated Care,3276.76
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,6500
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3918.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3918.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5141.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5141.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5141.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5141.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,5141.85
26/03/2024,1243453,Bupa Care Homes(ANS ) Ltd - T/a,,Bi-Borough Director of Integrated Care,3918.85
01/02/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2400
01/02/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2543.16
29/02/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2543.16
29/02/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,2400
26/03/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,3000
26/03/2024,1266973,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,3178.95
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,1385.08
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4417.73
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3439.84
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4245.83
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4757.56
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
16/01/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,33330.29
01/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5280
01/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2660.6
01/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5072
01/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4800
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,1385.08
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3439.84
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4757.56
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
29/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4800
29/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5280
29/02/2024,1245091,Care UK Community Partnerships Ltd,B*PCC Management Fee Contribution,Bi-Borough Director of Integrated Care,6654.07
29/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2660.6
29/02/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5072
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,1385.08
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5777.04
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3439.84
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3602.52
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,4757.56
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
14/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,2919.76
26/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6600
26/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,5100
26/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6000
26/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,6340
26/03/2024,1245091,Care UK Community Partnerships Ltd,,Bi-Borough Director of Integrated Care,3325.75
01/02/2024,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,3788.44
29/02/2024,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,3788.44
26/03/2024,1269257,Care UK Partnerships Ltd,,Bi-Borough Director of Integrated Care,4735.55
01/02/2024,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2376.72
29/02/2024,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2376.72
26/03/2024,1265809,Charing Gardens Ltd,,Bi-Borough Director of Integrated Care,2970.9
01/02/2024,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,4028.44
29/02/2024,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,4028.44
26/03/2024,1244165,Chiswick Nursing Centre,,Bi-Borough Director of Integrated Care,5035.55
01/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,4678.84
01/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
01/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
29/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,4678.84
29/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
29/02/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,2500
26/03/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,3125
26/03/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,3125
26/03/2024,1290909,DMP Healthcare (Ogilvy) Limited,,Bi-Borough Director of Integrated Care,5848.55
02/02/2024,1318310,Downlands Care Ltd,,Bi-Borough Director of Integrated Care,9771.43
29/02/2024,1318310,Downlands Care Ltd,,Bi-Borough Director of Integrated Care,3800
26/03/2024,1318310,Downlands Care Ltd,,Bi-Borough Director of Integrated Care,4750
26/03/2024,1321591,Elmfield Residential Home Ltd,,Bi-Borough Director of Integrated Care,14671.43
03/01/2024,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
30/01/2024,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
27/02/2024,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
29/03/2024,1247196,G-e-g Solutions Ltd,,Bi-Borough Director of Integrated Care,1600
01/02/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4842.08
01/02/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,24135.07
29/02/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,4842.08
29/02/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,5678.84
07/03/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,2779.21
26/03/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,6052.6
26/03/2024,1243476,GCH (Acton) Ltd,,Bi-Borough Director of Integrated Care,7098.55
01/02/2024,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,5596.36
29/02/2024,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,5596.36
26/03/2024,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,6995.45
26/03/2024,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,123864
26/03/2024,1273817,GCH Alan Morkill House Ltd,,Bi-Borough Director of Integrated Care,3085.72
01/02/2024,1307642,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,5400
29/02/2024,1307642,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,5400
26/03/2024,1307642,PERSONAL PAYMENTS,,Bi-Borough Director of Integrated Care,6750
01/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,5678.84
01/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
01/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
01/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3660
01/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4278.84
29/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
29/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,2600
29/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4278.84
29/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3660
29/02/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,5678.84
26/03/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,7098.55
26/03/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3250
26/03/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,3250
26/03/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,4575
26/03/2024,1243477,George Potter Care Home Ltd,,Bi-Borough Director of Integrated Care,5348.55
