Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
13/11/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,1250
13/11/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,1250
13/11/2023,1249712,Future Academies T/A Pimlico,Payments to Other Establishments,Education,1250
13/11/2023,1257637,Harris Academy St John's Wood,Payments to Other Establishments,Education,1250
06/10/2023,1287100,Jordan and Associates (Therapy4kids,,Education,992
13/11/2023,1247136,King Solomon Academy,Payments to Other Establishments,Education,1250
13/11/2023,1247136,King Solomon Academy,Payments to Other Establishments,Education,1250
13/11/2023,1247136,King Solomon Academy,Payments to Other Establishments,Education,1250
13/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,1250
13/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,1250
13/11/2023,1249739,Marylebone Boys’ School,Payments to Other Establishments,Education,1250
02/10/2023,1309685,Oxford Gardens Primary School,,Education,800
13/11/2023,1247150,Paddington Academy,Payments to Other Establishments,Education,1250
13/11/2023,1247150,Paddington Academy,Payments to Other Establishments,Education,1250
13/11/2023,1247150,Paddington Academy,Payments to Other Establishments,Education,1250
08/11/2023,1247152,Parayhouse School,,Education,6666.67
30/11/2023,1295947,Powertutors Ltd,Payments to Voluntary bodies,Education,1296
30/11/2023,1295947,Powertutors Ltd,Payments to Voluntary bodies,Education,2352
13/12/2023,1295947,Powertutors Ltd,Payments to Voluntary bodies,Education,3264
09/11/2023,1286888,Roots and Shoots,Payments to Voluntary bodies,Education,4003.35
12/10/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
12/10/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
12/10/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
12/10/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
30/10/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
06/11/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
09/11/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
09/11/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
30/11/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
30/11/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1731.25
08/12/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1385
13/12/2023,1291841,Sanza Teaching Agency Ltd,Payments to Voluntary bodies,Education,1385
13/11/2023,1249752,St Augustines CE High School,Payments to Other Establishments,Education,1250
13/11/2023,1247172,PERSONAL PAYMENTS,Payments to Other Establishments,Education,1250
13/11/2023,1247172,PERSONAL PAYMENTS,Payments to Other Establishments,Education,1250
13/11/2023,1249768,The Cardinal Hume Academic Trust,Payments to Other Establishments,Education,1250
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1014.56
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1286.6
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,771.96
09/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
09/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1047.6
09/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
10/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
10/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,2029.12
10/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
10/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
10/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
20/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
20/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1286.6
20/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,2536.4
20/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,2536.4
20/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1187.6
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1187.6
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,2536.4
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
30/11/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1187.6
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1187.6
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1047.6
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,523.8
08/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1047.6
14/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,705.84
14/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1187.6
14/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,964.95
14/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
14/12/2023,1246178,Vibe Teacher Recruitment Ltd,Payments to Voluntary bodies,Education,1268.2
13/11/2023,1247335,Westminster Academy,Payments to Other Establishments,Education,1250
13/11/2023,1247335,Westminster Academy,Payments to Other Establishments,Education,1250
13/12/2023,1246065,Barnet Southgate College,,Education,17299.63
06/11/2023,1315807,Blanche Nevile School,,Education,7849.41
29/12/2023,1317367,PERSONAL PAYMENTS,,Education,8326
31/10/2023,1249711,Frank Barnes School For Deaf,,Education,10373
20/10/2023,1269778,Hasmonean High school,,Education,4500
08/11/2023,1302735,Haymerle School,Payments to Voluntary bodies,Education,10991.35
10/11/2023,1247132,John Chilton School,,Education,1629.98
20/12/2023,1283293,Kingsgate Primary School,,Education,1723
11/12/2023,1273971,Kisharon School,,Education,6434.33
14/11/2023,1247142,Latymer Upper School,Payments to Voluntary bodies,Education,3780
07/11/2023,1247638,Lewisham Southwark College,,Education,1800
15/11/2023,1247638,Lewisham Southwark College,,Education,2711.67
28/11/2023,1315929,Liberty Academy Trust Ltd,,Education,12955.67
21/12/2023,1245693,London Borough Of Hammersmith &,,Education,312745
06/12/2023,1249736,Maria Fidelis Convent School,,Education,10220
21/11/2023,1248569,Q +,,Education,18500
21/11/2023,1248569,Q +,,Education,15874
27/12/2023,1248569,Q +,,Education,18500
27/12/2023,1248569,Q +,,Education,18877
13/10/2023,1286888,Roots and Shoots,,Education,5446.88
06/12/2023,1317254,PERSONAL PAYMENTS,,Education,6418
07/11/2023,1248926,South Thames Colleges Group,,Education,14945.33
24/11/2023,1278958,St Patrick's Catholic Primary Schoo,,Education,9500
13/12/2023,1249767,Swiss Cottage School,,Education,10597
13/12/2023,1249767,Swiss Cottage School,,Education,10597
13/12/2023,1249767,Swiss Cottage School,,Education,22380
30/11/2023,1283257,THE QUEENSMILL TRUST,,Education,52041.37
30/11/2023,1283257,THE QUEENSMILL TRUST,,Education,435209.5
15/11/2023,1315755,PERSONAL PAYMENTS,,Education,17000
07/12/2023,1246178,Vibe Teacher Recruitment Ltd,,Education,975
30/12/2023,1282370,ACS Professionals in Construction L,Payments to main contractor,Education,159905.8
17/10/2023,1246089,Better Group Ltd,Payments to main contractor,Education,40810.03
25/10/2023,1308873,CBS Maintenance Services Ltd,Other Consultants,Education,10256
12/12/2023,1265751,Drainage Technical Services Limited,Other Consultants,Education,4188.75
16/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,5456
16/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,7000
16/10/2023,1244404,Faithful and Gould Limited,Payments to main contractor,Education,7992
27/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,13287
30/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,2773.31
30/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,717
30/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,10689.9
30/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,4556
30/10/2023,1244404,Faithful and Gould Limited,Other Consultants,Education,10482.4
20/10/2023,1254418,Fusion Project Management Ltd,Payments to main contractor,Education,2833
20/10/2023,1254418,Fusion Project Management Ltd,Payments to main contractor,Education,2833
11/12/2023,1254418,Fusion Project Management Ltd,B*Surveyors,Education,2833
03/10/2023,1296774,Hamson Barron Smith Ltd,Payments to main contractor,Education,5218.83
03/10/2023,1296774,Hamson Barron Smith Ltd,Payments to main contractor,Education,1375
03/10/2023,1296774,Hamson Barron Smith Ltd,Payments to main contractor,Education,1375
31/10/2023,1296774,Hamson Barron Smith Ltd,Payments to main contractor,Education,5317.02
18/12/2023,1317008,Premier Property & Construction Ltd,Payments to main contractor,Education,1750
23/10/2023,1308836,Standage & Co Ltd,Payments to main contractor,Education,225962.97
23/10/2023,1308836,Standage & Co Ltd,Payments to main contractor,Education,127026.9
17/10/2023,1249051,T & B (Contractors) Ltd,Payments to main contractor,Education,99862
08/11/2023,1249051,T & B (Contractors) Ltd,Payments to main contractor,Education,131321
12/12/2023,1249051,T & B (Contractors) Ltd,Payments to main contractor,Education,350448.15
23/10/2023,1247109,Chelsea Community Hospital School,,Education,175699.13
22/11/2023,1247158,Queen Elizabeth II Jubilee School,"Educational Supplies, Stationery & Mater",Education,654633
22/11/2023,1247158,Queen Elizabeth II Jubilee School,"Educational Supplies, Stationery & Mater",Education,63885
20/10/2023,1279507,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
24/11/2023,1279507,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
22/12/2023,1279507,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
10/11/2023,1316426,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1214
24/11/2023,1316426,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
22/12/2023,1316426,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
10/10/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,593
10/10/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
16/10/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
16/10/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
18/10/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,667.12
15/11/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
20/11/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,593
21/11/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
21/11/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
28/11/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
11/12/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
11/12/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
11/12/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,593
18/12/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
18/12/2023,1246289,Bs Project Services Ltd,Payments to Transport Operators,Education,741.25
14/11/2023,1273390,CHILTERN SUPPORT & HOUSING LTD,Payments to Voluntary bodies,Education,11389.13
14/11/2023,1273390,CHILTERN SUPPORT & HOUSING LTD,Payments to Voluntary bodies,Education,25176
14/11/2023,1273390,CHILTERN SUPPORT & HOUSING LTD,Payments to Voluntary bodies,Education,12588
01/10/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,16668.5
16/10/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,17331.5
17/10/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,16940.5
18/10/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,15427.5
19/11/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,15423.25
20/11/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,1717
28/11/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,14824
28/11/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,14127
04/12/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,16345.5
11/12/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,16745
11/12/2023,1246337,Carefirst Recruitment Ltd,Payments to Transport Operators,Education,16881
04/12/2023,1298858,Cascade Car Service Ltd,Payments to Transport Operators,Education,6703.4
11/12/2023,1298858,Cascade Car Service Ltd,Payments to Transport Operators,Education,5821.4
11/12/2023,1298858,Cascade Car Service Ltd,Payments to Transport Operators,Education,8779
20/10/2023,1311819,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
24/11/2023,1311819,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1311819,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
20/10/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
20/10/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
24/11/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
24/11/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1290699,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
20/10/2023,1278542,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,714
24/11/2023,1278542,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,714
22/12/2023,1278542,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,714
19/12/2023,1311266,Curo Transport Limited,Payments to Transport Operators,Education,5035
20/10/2023,1314790,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1064
24/11/2023,1314790,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1064
22/12/2023,1314790,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1064
20/10/2023,1303070,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,680
24/11/2023,1303070,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,680
22/12/2023,1303070,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,680
20/10/2023,1259197,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1106
24/11/2023,1259197,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1106
22/12/2023,1259197,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1106
06/10/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1341.42
06/10/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1341.42
17/10/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1035.78
17/10/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1392.36
30/10/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1443.3
09/11/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1239.54
10/11/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1748.94
04/12/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1952.7
06/12/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1850.82
11/12/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1689.51
11/12/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,721.65
28/12/2023,1244396,Extrastaff Ltd,Payments to Transport Operators,Education,1825.35
20/10/2023,1278876,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,553
24/11/2023,1278876,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,553
22/12/2023,1278876,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,553
19/10/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,921.81
20/10/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,568
03/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,711.11
03/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,546
03/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,710
22/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,710
22/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,851
22/11/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,2553
19/12/2023,D000000016,GENERAL,Pupil / Client Travel Reimbursement,Education,578
01/12/2023,1306573,GT Gettaxi (UK) Limited,Payments to Transport Operators,Education,47244.39
12/12/2023,1306573,GT Gettaxi (UK) Limited,Payments to Transport Operators,Education,77463.34
27/12/2023,1306573,GT Gettaxi (UK) Limited,Payments to Transport Operators,Education,58991.31
22/12/2023,1311824,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,851
25/12/2023,1311824,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,858
20/10/2023,1311901,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,568
24/11/2023,1311901,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,568
22/12/2023,1311901,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,568
18/10/2023,1244497,Green Tomato Cars Ltd,Payments to Transport Operators,Education,1531.75
28/11/2023,1244497,Green Tomato Cars Ltd,Payments to Transport Operators,Education,1485.38
19/12/2023,1244497,Green Tomato Cars Ltd,Payments to Transport Operators,Education,4076.5
20/10/2023,1311742,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1063
24/11/2023,1311742,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1063
22/12/2023,1311742,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1063
20/10/2023,1292853,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1036
24/11/2023,1292853,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1036
22/12/2023,1292853,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1036
16/10/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,869.69
19/10/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,80051.71
19/10/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,58515.08
15/11/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,127102.04
15/11/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,93169.23
24/11/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,66218.33
28/11/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,54406.37
11/12/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,87193.45
11/12/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,902.95
18/12/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,72052
18/12/2023,1244517,Hats Group Ltd,Payments to Transport Operators,Education,86359.42
20/10/2023,1296008,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,819
24/11/2023,1296008,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,819
22/12/2023,1296008,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,819
04/12/2023,1247526,Integrity Care and Support Ltd,Payments to Transport Operators,Education,581.04
04/12/2023,1247526,Integrity Care and Support Ltd,Payments to Transport Operators,Education,1186.29
20/10/2023,1292948,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,760
03/10/2023,1272910,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1438
20/10/2023,1282474,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
24/11/2023,1282474,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
22/12/2023,1282474,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,710
20/10/2023,1311841,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1738
24/11/2023,1311841,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1738
22/12/2023,1311841,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1738
17/10/2023,1298934,Kush Cars Ltd,Payments to Transport Operators,Education,1085.37
17/10/2023,1298934,Kush Cars Ltd,Payments to Transport Operators,Education,1425.96
28/11/2023,1298934,Kush Cars Ltd,Payments to Transport Operators,Education,1342.08
28/11/2023,1298934,Kush Cars Ltd,Payments to Transport Operators,Education,990.99
11/12/2023,1298934,Kush Cars Ltd,Payments to Transport Operators,Education,1090.44
16/10/2023,1244783,London Hire Community Services Ltd,Payments to Transport Operators,Education,20242.32
20/11/2023,1244783,London Hire Community Services Ltd,Payments to Transport Operators,Education,16948.8
18/12/2023,1244783,London Hire Community Services Ltd,Payments to Transport Operators,Education,22542.49
10/10/2023,1247846,London Vip Cars,Payments to Transport Operators,Education,1000.71
24/10/2023,1247846,London Vip Cars,Payments to Transport Operators,Education,10348.19
24/11/2023,1247846,London Vip Cars,Payments to Transport Operators,Education,9766.67
18/12/2023,1247846,London Vip Cars,Payments to Transport Operators,Education,8972.44
20/10/2023,1311830,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,728
24/11/2023,1311830,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,728
22/12/2023,1311830,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,728
20/10/2023,1311778,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1241
24/11/2023,1311778,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1241
22/12/2023,1311778,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,1241
20/10/2023,1274777,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,579
24/11/2023,1274777,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,579
22/12/2023,1274777,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,579
20/10/2023,1246822,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
24/11/2023,1246822,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
22/12/2023,1246822,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,691
20/10/2023,1311857,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,572
24/11/2023,1311857,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,572
22/12/2023,1311857,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,572
20/10/2023,1311836,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
24/11/2023,1311836,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
22/12/2023,1311836,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
24/11/2023,1316742,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,568
22/12/2023,1316742,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,568
20/10/2023,1292661,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,519
24/11/2023,1292661,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,519
22/12/2023,1292661,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,519
16/10/2023,1248231,Ollimpicars Ltd,Payments to Transport Operators,Education,6979.12
21/11/2023,1248231,Ollimpicars Ltd,Payments to Transport Operators,Education,4685.86
18/12/2023,1248231,Ollimpicars Ltd,Payments to Transport Operators,Education,10315.43
20/10/2023,1277826,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
24/11/2023,1277826,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
22/12/2023,1277826,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,532
25/12/2023,1246869,PERSONAL PAYMENTS,Pupil / Client Travel Reimbursement,Education,712.8
