Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45342,8100038908,57318.04,390073,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038909,14233.32,390083,REDACTED DATA,07705437,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038910,97048.56,390091,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038911,4978.72,390094,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038912,24641.47,390110,REDACTED DATA,02741070,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038913,10410.4,390111,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038914,53134.08,390114,REDACTED DATA,03465737,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038915,2296.46,390121,REDACTED DATA,,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038916,96259.23,390127,REDACTED DATA,,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038917,4174.2,390131,REDACTED DATA,03830455,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038918,33511.84,390137,REDACTED DATA,,H,,YL,104133,PD Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038919,3408.52,390149,REDACTED DATA,,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038920,30595.72,390152,REDACTED DATA,,H,,YL,104102,MH Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038921,4479.76,390159,REDACTED DATA,05091498,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038923,30429.46,390168,REDACTED DATA,06220073,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038924,5165.64,390169,REDACTED DATA,03830455,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038926,3772.91,390200,REDACTED DATA,,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038927,43031.6,390207,REDACTED DATA,02741070,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038928,5828.8,390215,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038929,37572.84,390227,REDACTED DATA,,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038930,17123.44,390235,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038931,75534.16,390237,REDACTED DATA,07080448,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038932,56964.72,390240,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038933,99169.96,390241,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038934,4958.2,390255,REDACTED DATA,03656752,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038935,2405.8,390256,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038936,10350.3,390261,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038937,44324.76,390261,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038938,43947.99,390261,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038939,26421.92,390270,REDACTED DATA,03689330,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038940,21110.41,390274,REDACTED DATA,,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038941,49491.28,390279,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038942,40816.04,390280,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038943,55013.21,390283,REDACTED DATA,01967180,H,,YL,104133,PD Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038944,16115.8,390289,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038945,18154.95,390314,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038946,72700.84,390319,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038947,144739.14,390324,REDACTED DATA,SC111467,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038948,44479.86,390356,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038949,30302.38,390370,REDACTED DATA,,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038950,-891290.7,390371,REDACTED DATA,02992723,S,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038951,101961.77,390371,REDACTED DATA,02992723,H,,YL,104131,PD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038952,87033.34,390371,REDACTED DATA,02992723,H,,YL,104133,PD Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038953,4487.68,390396,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038954,183828.4,390415,REDACTED DATA,05319583,H,,YL,104102,MH Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038955,125129.04,390417,REDACTED DATA,02327806,H,,YL,104187,OP Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038956,97466.84,390432,REDACTED DATA,04099715,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038957,43520,390432,REDACTED DATA,04099715,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038958,28754.92,390432,REDACTED DATA,04099715,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038959,24937.72,390432,REDACTED DATA,04099715,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038960,34575.72,390432,REDACTED DATA,04099715,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038961,44025.84,390437,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038962,11730.88,390439,REDACTED DATA,04302089,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038963,21569.54,390446,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038964,73904.72,390457,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038965,19691.16,390457,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038966,25838.25,390885,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038967,20628.93,390915,REDACTED DATA,,H,,YL,104185,OP Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038968,23874.4,470188,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038969,18629.6,470188,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038970,18350.96,470188,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038971,16611.36,470188,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038972,21196.08,470188,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038973,95151.62,470188,REDACTED DATA,,H,,YL,104152,LD Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8100038974,14547.04,470188,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038975,22950.64,470188,REDACTED DATA,,H,,YL,104100,MH Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038976,20163.8,470188,REDACTED DATA,,H,,YL,104150,LD Resid Place,321016,REDACTED DATA,REDACTED DATA
45342,8100038977,34491.08,470188,REDACTED DATA,,H,,YL,104152,LD Nursing Placemnts,321016,REDACTED DATA,REDACTED DATA
45342,8200052694,1260,114911,Motus Group (UK) Ltd T/a,00653665,H,,YM,103373,Accident Repairs,380000,Vehicle Management,Parts and materials for Vine Street Work
45342,8200052907,684,103503,Top Gear,01568560,H,,YM,103372,Workshops,380000,Vehicle Management,Parts and materials for Vine Street Work
45342,8600281432,750,103532,Traditional Stone & Slate Ltd,,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28372 No J/N Walling Stone Per Sq Yard
45342,8600281470,11985.7,102176,Jewson (Huddersfield) Ltd,00348407,H,,YQ,104913,HD Balance Sheet,230000,Highway Equipment & Materials,28324 No J/N Gg/f 600x600x100 3 Flange -
45342,8600281568,1077.13,103999,Walker Timber & Fencing Centre,,H,,YQ,106968,Planned HRASouth5000,230000,Highway Equipment & Materials,502957 No J/N FENCING MATERIALS
45342,8600281573,719.2,103774,Wolseley Centres Ltd,00636445,H,,YQ,106987,South Gas Serv 7781,230000,Highway Equipment & Materials,502649 No J/N 125454 - Vaillant uniSTOR
45342,8600281594,1008.95,500105,Uk Electric Limited,02742081,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,502559 No J/N Broag - S100604 - Spark/Fl
45342,8600281661,556.86,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,502827 No J/N Bristan Gummers 28mm Group
45342,8600281768,843.9,102902,Readymix Huddersfield Ltd,00446451,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28317 No J/N P300/10mm CONCRETE COLLECTE
45342,8600281769,745.45,102902,Readymix Huddersfield Ltd,00446451,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28363 No J/N P300/10mm CONCRETE COLLECTE
45342,8600281810,616.93,101042,Discount Glass Supplies,,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,500993 No J/N LIMIT ORDER FOR DEPOT 1216
45342,8600281814,590.11,101903,Huddersfield Plate Glass Co Ltd,01079424,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,500995 No J/N LIMIT ORDER FOR DEPOT 3436
45342,8600281818,644.61,101042,Discount Glass Supplies,,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,500993 No J/N LIMIT ORDER FOR DEPOT 1216
45342,8600281871,562.61,102902,Readymix Huddersfield Ltd,00446451,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28364 No J/N P300/10mm CONCRETE COLLECTE
45342,8600282059,1105.8,102409,Rexel,00216596,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502568 No J/N SCIROCCO CONVECTOR HTR MOD
45342,8600282062,1240.22,114632,JTD Building Supplies Limited,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502917 No J/N 110MM - 110MM FLEXSEAL RUB
45342,8600282109,598.38,115082,1st Coverall Company Ltd,04146587,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,503020 No J/N GLOVE/911- POLYFLEX-ULTRA
45342,8600282177,894.02,104349,J T Ellis & Co Ltd,,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,502682 No J/N kitchen
45342,8600282191,1311.95,104349,J T Ellis & Co Ltd,,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,502787 No J/N 27 Castle Mount – JOB NO 1
45342,8600282203,994.08,102409,Rexel,00216596,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502611 No J/N VA 563535 TERMINATION WATE
45342,8600282220,2291.2,102409,Rexel,00216596,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502715 No J/N ENVIROVENT EFHT2S-SELV 020
45342,8600282276,1108.39,114626,Encasement Ltd,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,503106 No J/N RIVA 45/110 X 2500 BOXING
45342,8600282283,2010.92,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,503021 No J/N VC6404VAILLANT CONNECTION
45342,8600282391,1244.43,104349,J T Ellis & Co Ltd,,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,502773 No J/N 7 Lower Hey as per quote r
45342,8600282397,1231.98,102409,Rexel,00216596,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,502470 No J/N HU02 DYSON HAND DRYER AUTO
45342,8600282448,2033.19,116846,Gamma Illumination,,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,502298 No J/N PV13068PV13068 as per quot
45342,8600282480,4242.6,101143,Edmundson Electrical,02667012,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,502672 No J/N FERNSIDE 5 PROP ENPH as pe
45342,8600282481,2555.9,101143,Edmundson Electrical,02667012,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,502672 No J/N FERNSIDE 5 PROP - quote re
45342,8600282703,919.05,104349,J T Ellis & Co Ltd,,H,,YQ,106969,Planned HRANorth5200,230000,Highway Equipment & Materials,501043 No J/N 33 kitchens
45342,8600282704,1263.7,104349,J T Ellis & Co Ltd,,H,,YQ,106969,Planned HRANorth5200,230000,Highway Equipment & Materials,501043 No J/N 33 kitchens
45342,8600282706,1958.22,101092,Paul Dufton & Co Ltd,01977945,H,,YQ,106969,Planned HRANorth5200,230000,Highway Equipment & Materials,502267 No J/N sinks taps waste traps
45342,8600282764,586.34,107867,E & R Moffat Ltd,,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,495939 No J/N 1858e Regen Oven right sid
45342,8600282772,530,340142,Komplete Services Ltd,03264438,H,,YQ,106990,GasPlanHRA Team 9181,230000,Highway Equipment & Materials,503145 No J/N SCAFFOLDING PLANNED HC
45342,8600283542,586.09,101889,Howdens Joinery Co,00526923,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,502453 No J/N 4 Kitchen units
45342,8600283595,3225,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,502619 No J/N REMOVE CAST GUTTERS AND RE
45342,8600283597,8014.19,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,496788 No J/N damp/timber works as per a
45342,8600283603,2600,340298,Simon Calvert Contractors,03741164,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,501597 No J/N Garden works as per quote
45342,8600283604,4060.02,340251,Perfect Pressure Ltd,06341952,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,502894 No J/N Repair burst to mains pipe
45342,8600283609,960,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106979,Ct Empty Homes(6000),230000,Highway Equipment & Materials,502356 No J/N SUPPLY AND FIT ALTRO TO BA
45342,8600283610,928.72,112685,Greens Decorating,2252910,H,,YQ,106979,Ct Empty Homes(6000),230000,Highway Equipment & Materials,502047 No J/N CARRY OUT DECORATION WORKS
45342,8600283611,1543.4,112685,Greens Decorating,2252910,H,,YQ,106979,Ct Empty Homes(6000),230000,Highway Equipment & Materials,502466 No J/N CARRY OUT DECORATION WORKS
45342,8600283621,749.55,340226,Kingfisher Windows,01664812,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,500706 No J/N CARRY OUT WORKS AS PER QUO
45342,8600283622,15832.83,340378,Allerton Damp Proofing Ltd,2023575,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,501198 No J/N CARRY OUT DAMP/TIMBER WORK
45342,8600283625,795,340298,Simon Calvert Contractors,03741164,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,501501 No J/N CARRY OUT WORKS AS REQUIRE
45342,8600283626,1280,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,499622 No J/N Renew altro to wetroom aft
45342,8600283627,1470,115947,Emereo Limited,05603071,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,500428 No J/N Replace French doors KNH S
45343,101539123,-571.16,103508,Total Food Service Solutions Ltd,05061181,S,,AB,,,,,
45343,1700023950,-1936.98,340776,Hinko Construction Ltd,9927180,S,,KG,103411,GM-RETENTIONS,,,Hinko Construction Ltd VAL 4
45343,1900207487,1400,118427,Dorians Solicitors,,H,,KR,103868,Public Liability Gen,,,SO/105560/Gatenby CC 1264
45343,1900207488,3739,118427,Dorians Solicitors,,H,,KR,103868,Public Liability Gen,,,SO/105560/Gatenby CC 1264
45343,1900207781,588.6,108071,REDACTED DATA,06903140,H,,KR,104163,LD Transitions Team,,,REDACTED DATA
45343,1900207783,173308.8,108071,REDACTED DATA,06903140,H,,KR,100095,Orchard View,,,REDACTED DATA
45343,1900207821,56976.15,103441,Telent Technology Services Ltd,,H,,KR,666174,Kerbs/Facilities/Ped,,,Telent Technology Services Ltd VAL 104
45343,1900207822,38739.87,340776,Hinko Construction Ltd,9927180,H,,KR,666058,K33314 Kirkbridge La,,,Hinko Construction Ltd VAL 4
45343,1900207823,34314.95,340344,Truvelo Uk Ltd,02861619,H,,KR,103467,SPEED CAMERA MAINTCE,,,Truvelo Uk Ltd VAL 230
45343,1900207851,5340.54,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900207912,1333.51,500265,Business Stream,,H,,KR,102651,WEST YORKS PUBLIC TR,,,3066314 - Bus Station
45343,1900208113,6201,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900208170,6360,103506,Closomat Ltd,02489536,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900208277,707.75,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103387,MNT ACCDNT DAM(56AC),,,NPG YD20420825 SL196 49876
45343,1900208296,6140,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900208319,1020.91,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103445,SL MAINT-OBSOL SCHS,,,NPG YD20420312 SL197 50363
45343,1900208320,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20420313 SL197 50341
45343,1900208321,1581.72,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103385,LGHTNG EXTRWKS(57AC),,,NPG YD20420314 SL197 50360
45343,1900208322,708.93,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20420315 SL197 50355
45343,1900208324,1167.71,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420262 SL197 50409
45343,1900208325,11924.81,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420265 SL197 50329
45343,1900208326,4858.39,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420266 SL197 50330
45343,1900208327,30578.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420272 SL197 50291
45343,1900208328,11377.82,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420273 SL197 50302
45343,1900208329,24505.11,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420274 SL197 50319
45343,1900208330,9866.35,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420275 SL197 50328
45343,1900208331,3202.35,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420276 SL197 50328
45343,1900208332,27153.81,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420283 SL197 50260
45343,1900208333,4269.49,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663910,Kirkburton 2016 - LE,,,NPG YD20420295 SL197 49576
45343,1900208334,20935.04,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418051 SL198 50210
45343,1900208335,18114.21,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418052 SL198 50287
45343,1900208336,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418053 SL198 50290
45343,1900208337,8225.46,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418481 SL198 -50210
45343,1900208338,7129.03,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418482 SL198 50287
45343,1900208339,1581.72,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418483 SL198 50290
45343,1900208340,25307.52,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20418484 SL198 50331
45343,1900208341,1054.48,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420267 SL198 50331
45343,1900208342,883.58,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420278 SL198 50290
45343,1900208343,1808.18,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420279 SL198 50287
45343,1900208344,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420280 SL198 50210
45343,1900208345,2817.29,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420297 SL198 49424
45343,1900208346,1167.71,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,Concrete Column Repl,,,NPG YD20420302 SL198
45343,1900208358,1705,117372,DAC Beachcroft,,H,,KR,103868,Public Liability Gen,,,106
45343,1900208359,6600,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,147
45343,1900208360,1081,117372,DAC Beachcroft,,H,,KR,103866,Employers Liability,,,2487
45343,1900208361,1910,117372,DAC Beachcroft,,H,,KR,103867,Publ Liability Hways,,,2681
45343,1900208362,48500,117840,Grieves Solicitors Client Account,,H,,KR,103866,Employers Liability,,,197
45343,1900208367,2815,682141,REDACTED DATA,,H,,KR,100054,External Residential,,,REDACTED DATA
45343,1900208371,7457.78,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900208372,6446.35,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,1900208373,9566,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45343,5106377449,5000,114880,Oleeo,,H,3300358696,RE,101235,Prof Human Resources,271300,IT Maintenance & Support,SERV OLEEO TIME 0123
45343,5106378846,1650,117432,REDACTED DATA,,H,3300348954,RE,100274,Gradu Teacher Prog 1,261400,Temporary & Agency Staff,REDACTED DATA
45343,5106379057,868.85,109421,British Geological Survey,,H,3300359116,RE,106369,Intelligence,151900,Management Consultancy,BGS 50K Data 2024-2026 3yr renewal
45343,5106379083,1315.2,109245,Landscape Supply Company,,H,3300359082,RE,103553,Cleansing Management,141100,Protective Clothing,BLUE GLOVES
45343,5106379084,762.23,109421,British Geological Survey,,H,3300359117,RE,106369,Intelligence,151900,Management Consultancy,BGS Radon Data 2024-2026 3yr renewal
45343,5106379139,10000,440231,Grant Thornton Uk Llp,OC307742,H,3300353903,RE,100013,SLAs,201100,Audit,Teachers Pension Audit 2022/23
45343,5106379221,7000,108715,REDACTED DATA,,H,3300359210,RE,106868,Mockingbird Project,322003,REDACTED DATA,REDACTED DATA
45343,5106379298,1573.8,111352,REDACTED DATA,,H,3300346211,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45343,5106379359,4238,102739,Play And Leisure,,H,3300355036,RE,666666,Birchencliffe Rec -,391110,B&OS Construction,Delivery
45343,5106379389,15120,104334,Dotted Eyes Ltd,,H,3300359312,RE,106369,Intelligence,151900,Management Consultancy,Miso FME renewal
45343,5106379390,1545.25,107251,Hobart UK (Equipment Sales),,H,3300356352,RE,666571,Claremont House Full,111100,Equipment & Utensils,Install Softner
45343,5106379517,2708,103899,Bellwoods,,H,3300336846,RE,103492,HRA Properties,191900,Removals,Bellwoods- 1/4/23 to 31/3/24 Limit Order
45343,5106379544,1423.15,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45343,5106379546,2108.76,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45343,5106379573,856.03,102078,Insight Direct (UK) Ltd,02579852,H,3300359157,RE,103858,IT Services,271100,IT Consumables,Owl Labs Meeting Owl 3 - conference came
45343,5106379578,550,102109,REDACTED DATA,06094735,H,3300358739,RE,103578,Domestic Refuse Coll,182013,Waste Collection,REDACTED DATA
45343,5106379579,631.5,112360,REDACTED DATA,,H,3300348649,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45343,5106379580,1049.5,112360,REDACTED DATA,,H,3300348649,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45343,5106379581,1049.5,112360,REDACTED DATA,,H,3300348649,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45343,5106379582,1027.9,112360,REDACTED DATA,,H,3300348649,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45343,5106379584,1200,117713,REDACTED DATA,7513358,H,3300354781,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45343,5106379664,893.76,330093,Police And Crime Commissioner WY,,H,3300347363,RE,107447,DHSC-SSMTR Grant,401030,Alcohol and Drugs,SSMTR Funding 2023/24 WYP
45343,5106379665,3439.5,330093,Police And Crime Commissioner WY,,H,3300347363,RE,107447,DHSC-SSMTR Grant,401030,Alcohol and Drugs,SSMTR Funding 2023/24 WYP
