Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650713,CAPITAL HOMECARE (UK) LIMITED,902.61,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650714,CAPITAL HOMECARE (UK) LIMITED,428.61,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650715,CAPITAL HOMECARE (UK) LIMITED,312.64,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650716,CAPITAL HOMECARE (UK) LIMITED,247.08,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650717,CAPITAL HOMECARE (UK) LIMITED,595.02,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650718,CAPITAL HOMECARE (UK) LIMITED,231.96,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650720,CAPITAL HOMECARE (UK) LIMITED,100.85,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650722,CAPITAL HOMECARE (UK) LIMITED,352.98,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650724,CAPITAL HOMECARE (UK) LIMITED,100.85,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650725,CAPITAL HOMECARE (UK) LIMITED,136.15,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650726,CAPITAL HOMECARE (UK) LIMITED,176.49,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650727,CAPITAL HOMECARE (UK) LIMITED,105.89,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650728,CAPITAL HOMECARE (UK) LIMITED,267.25,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650729,CAPITAL HOMECARE (UK) LIMITED,252.13,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650730,CAPITAL HOMECARE (UK) LIMITED,176.49,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650732,CAPITAL HOMECARE (UK) LIMITED,776.55,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650733,CAPITAL HOMECARE (UK) LIMITED,705.95,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650734,CAPITAL HOMECARE (UK) LIMITED,231.96,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650735,CAPITAL HOMECARE (UK) LIMITED,776.55,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650736,CAPITAL HOMECARE (UK) LIMITED,423.57,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650737,CAPITAL HOMECARE (UK) LIMITED,242.04,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650738,CAPITAL HOMECARE (UK) LIMITED,171.45,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650739,CAPITAL HOMECARE (UK) LIMITED,847.14,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650740,CAPITAL HOMECARE (UK) LIMITED,584.93,02/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650858,CAPITAL HOMECARE (UK) LIMITED,670.65,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650859,CAPITAL HOMECARE (UK) LIMITED,25.21,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650860,CAPITAL HOMECARE (UK) LIMITED,121.02,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650861,CAPITAL HOMECARE (UK) LIMITED,438.70,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650862,CAPITAL HOMECARE (UK) LIMITED,105.89,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650865,CAPITAL HOMECARE (UK) LIMITED,781.59,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650867,CAPITAL HOMECARE (UK) LIMITED,176.49,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650868,CAPITAL HOMECARE (UK) LIMITED,100.85,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650869,CAPITAL HOMECARE (UK) LIMITED,917.74,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650870,CAPITAL HOMECARE (UK) LIMITED,75.64,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650871,CAPITAL HOMECARE (UK) LIMITED,272.30,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650879,CAPITAL HOMECARE (UK) LIMITED,35.31,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650880,CAPITAL HOMECARE (UK) LIMITED,40.34,03/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090650949,GENTLE HANDS CARE AGENCY,"1,026.36",06/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654761,Practical Care,108.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654762,Practical Care,220.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654763,Practical Care,981.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654764,Practical Care,283.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654765,Practical Care,450.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654766,Practical Care,283.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654768,Practical Care,396.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654769,Practical Care,360.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654770,Practical Care,693.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654771,Practical Care,63.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654772,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654773,Practical Care,684.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654774,Practical Care,63.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654777,Practical Care,666.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654778,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654779,Practical Care,315.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654782,Practical Care,400.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654783,Practical Care,693.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654784,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654786,Practical Care,310.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654787,Practical Care,792.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654788,Practical Care,108.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654789,Practical Care,220.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654790,Practical Care,981.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654791,Practical Care,283.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654792,Practical Care,283.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654794,Practical Care,396.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654795,Practical Care,396.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654796,Practical Care,495.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654797,Practical Care,54.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654798,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654800,Practical Care,693.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654801,Practical Care,63.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654804,Practical Care,666.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654805,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654806,Practical Care,315.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654809,Practical Care,400.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654810,Practical Care,693.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654811,Practical Care,378.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654812,Practical Care,310.50,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654813,Practical Care,792.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654831,Soma Healthcare Limited,259.00,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654954,BMM Care LTD,375.20,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654955,BMM Care LTD,246.56,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654956,BMM Care LTD,"1,013.04",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654957,BMM Care LTD,262.64,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654958,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654959,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654960,BMM Care LTD,337.68,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654961,BMM Care LTD,150.08,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654962,BMM Care LTD,75.04,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654963,BMM Care LTD,"1,189.92",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654964,BMM Care LTD,707.52,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654965,BMM Care LTD,160.80,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654966,BMM Care LTD,246.56,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654967,BMM Care LTD,"1,013.04",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654968,BMM Care LTD,262.64,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654969,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654970,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654971,BMM Care LTD,337.68,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654972,BMM Care LTD,150.08,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654973,BMM Care LTD,75.04,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654974,BMM Care LTD,"1,189.92",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654975,BMM Care LTD,750.40,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654976,BMM Care LTD,246.56,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654977,BMM Care LTD,"1,013.04",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654978,BMM Care LTD,262.64,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654979,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654980,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654981,BMM Care LTD,337.68,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654982,BMM Care LTD,150.08,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654983,BMM Care LTD,75.04,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654984,BMM Care LTD,986.24,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654985,BMM Care LTD,750.40,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654986,BMM Care LTD,246.56,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654987,BMM Care LTD,"1,013.04",13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654988,BMM Care LTD,262.64,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654989,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654990,BMM Care LTD,675.36,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654992,BMM Care LTD,337.68,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654993,BMM Care LTD,150.08,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654994,BMM Care LTD,75.04,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654995,BMM Care LTD,282.29,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654996,BMM Care LTD,986.24,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090654997,BMM Care LTD,707.52,13/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655923,BMM Care LTD,448.98,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655924,BMM Care LTD,305.52,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655925,BMM Care LTD,737.60,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655926,BMM Care LTD,187.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655927,BMM Care LTD,513.10,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655928,BMM Care LTD,261.91,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655929,BMM Care LTD,336.74,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655930,BMM Care LTD,450.24,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655931,BMM Care LTD,187.60,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655932,BMM Care LTD,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655934,BMM Care LTD,375.20,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655935,BMM Care LTD,450.24,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655936,BMM Care LTD,525.28,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655940,Churchill Health Care Ltd,"2,064.16",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655941,Churchill Health Care Ltd,"2,257.36",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655942,Churchill Health Care Ltd,"2,320.64",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090655943,Churchill Health Care Ltd,46.04,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656417,KLEJ Ltd,"1,484.00",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656418,KLEJ Ltd,375.20,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656419,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656420,KLEJ Ltd,348.40,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656421,KLEJ Ltd,825.44,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656422,KLEJ Ltd,225.12,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656423,KLEJ Ltd,"1,259.72",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656424,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656425,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656426,KLEJ Ltd,225.12,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656428,KLEJ Ltd,219.76,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656429,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656431,KLEJ Ltd,75.04,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656432,KLEJ Ltd,594.96,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656433,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656434,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656437,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656438,KLEJ Ltd,48.24,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656440,KLEJ Ltd,"1,956.40",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656442,KLEJ Ltd,192.96,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656443,KLEJ Ltd,112.56,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656444,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656445,KLEJ Ltd,187.60,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656447,KLEJ Ltd,"2,551.36",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656448,KLEJ Ltd,487.76,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656449,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656451,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656454,KLEJ Ltd,"1,484.00",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656455,KLEJ Ltd,235.84,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656456,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656457,KLEJ Ltd,348.40,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656458,KLEJ Ltd,664.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656459,KLEJ Ltd,225.12,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656460,KLEJ Ltd,"1,259.70",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656461,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656462,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656463,KLEJ Ltd,225.12,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656465,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656466,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656468,KLEJ Ltd,85.76,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656469,KLEJ Ltd,594.96,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656470,KLEJ Ltd,150.08,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656471,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656474,KLEJ Ltd,262.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656475,KLEJ Ltd,48.24,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656477,KLEJ Ltd,"1,956.40",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656479,KLEJ Ltd,128.64,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656480,KLEJ Ltd,112.56,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656481,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656483,KLEJ Ltd,187.60,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656485,KLEJ Ltd,"2,551.36",20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656486,KLEJ Ltd,487.76,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656487,KLEJ Ltd,112.56,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090656489,KLEJ Ltd,675.36,20/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657403,Soma Healthcare Limited,259.00,22/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657714,Practical Care,108.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657715,Practical Care,220.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657716,Practical Care,981.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657717,Practical Care,283.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657718,Practical Care,283.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657720,Practical Care,396.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657721,Practical Care,342.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657722,Practical Care,63.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657723,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657725,Practical Care,684.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657726,Practical Care,63.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657729,Practical Care,666.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657730,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657731,Practical Care,315.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657734,Practical Care,400.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657735,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657736,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657737,Practical Care,310.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657738,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657739,Practical Care,792.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657740,Practical Care,108.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657741,Practical Care,220.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657742,Practical Care,981.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657743,Practical Care,283.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657744,Practical Care,283.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657746,Practical Care,396.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657747,Practical Care,594.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657748,Practical Care,63.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657749,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657751,Practical Care,684.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657752,Practical Care,63.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657755,Practical Care,666.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657756,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657757,Practical Care,315.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657760,Practical Care,400.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657761,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657762,Practical Care,378.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657763,Practical Care,310.50,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657764,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657765,Practical Care,792.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657774,Practical Care,594.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657775,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090657776,Practical Care,693.00,24/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658955,CAREWATCH (BARNET),149.92,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658956,CAREWATCH (BARNET),839.58,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658957,CAREWATCH (BARNET),209.90,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658958,CAREWATCH (BARNET),199.90,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658959,CAREWATCH (BARNET),389.80,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658961,CAREWATCH (BARNET),544.73,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658962,CAREWATCH (BARNET),314.84,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658963,CAREWATCH (BARNET),39.98,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658964,CAREWATCH (BARNET),319.84,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658965,CAREWATCH (BARNET),479.76,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658967,CAREWATCH (BARNET),"2,048.98",28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658968,CAREWATCH (BARNET),404.80,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658969,CAREWATCH (BARNET),94.95,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658970,CAREWATCH (BARNET),174.91,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658971,CAREWATCH (BARNET),139.93,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658972,CAREWATCH (BARNET),139.93,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658973,CAREWATCH (BARNET),124.94,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658974,CAREWATCH (BARNET),454.77,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658975,CAREWATCH (BARNET),439.78,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658976,CAREWATCH (BARNET),284.86,28/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090658977,CAREWATCH (BARNET),304.85,28/11/2023
