Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644705,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644706,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644711,BARNET CARERS CENTRE,652.05,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644714,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644715,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644720,BARNET CARERS CENTRE,652.05,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644723,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644724,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644729,BARNET CARERS CENTRE,652.05,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644732,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644733,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644738,BARNET CARERS CENTRE,652.05,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644740,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644741,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644746,BARNET CARERS CENTRE,652.05,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644748,BARNET CARERS CENTRE,470.93,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644749,BARNET CARERS CENTRE,279.45,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644754,BARNET CARERS CENTRE,621.00,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644840,KLEJ Ltd,"1,484.00",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644841,KLEJ Ltd,450.24,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644842,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644843,KLEJ Ltd,353.76,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644844,KLEJ Ltd,225.12,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644845,KLEJ Ltd,"1,259.72",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644846,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644847,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644848,KLEJ Ltd,235.84,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644850,KLEJ Ltd,219.76,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644851,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644853,KLEJ Ltd,85.76,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644854,KLEJ Ltd,594.96,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644855,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644856,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644859,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644860,KLEJ Ltd,48.24,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644862,KLEJ Ltd,"1,956.40",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644865,KLEJ Ltd,128.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644866,KLEJ Ltd,112.56,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644867,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644869,KLEJ Ltd,187.60,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644871,KLEJ Ltd,"2,551.36",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644872,KLEJ Ltd,487.76,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644873,KLEJ Ltd,300.16,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644877,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644879,KLEJ Ltd,"1,484.00",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644880,KLEJ Ltd,450.24,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644881,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644882,KLEJ Ltd,375.20,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644883,KLEJ Ltd,718.24,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644884,KLEJ Ltd,225.12,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644885,KLEJ Ltd,"1,259.70",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644886,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644887,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644888,KLEJ Ltd,235.84,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644890,KLEJ Ltd,225.12,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644891,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644893,KLEJ Ltd,75.04,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644894,KLEJ Ltd,594.96,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644895,KLEJ Ltd,150.08,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644896,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644899,KLEJ Ltd,262.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644900,KLEJ Ltd,48.24,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644902,KLEJ Ltd,"1,956.40",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644905,KLEJ Ltd,128.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644906,KLEJ Ltd,112.56,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644907,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644908,KLEJ Ltd,187.60,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644910,KLEJ Ltd,"2,551.36",20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644911,KLEJ Ltd,487.76,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644912,KLEJ Ltd,128.64,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090644916,KLEJ Ltd,675.36,20/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645930,BMM Care LTD,235.42,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645932,BMM Care LTD,"1,026.42",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645933,BMM Care LTD,187.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645935,BMM Care LTD,673.48,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645936,BMM Care LTD,149.66,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645937,BMM Care LTD,"1,247.32",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645938,BMM Care LTD,74.83,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645939,BMM Care LTD,336.74,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645940,BMM Care LTD,155.44,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645941,BMM Care LTD,246.56,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645942,BMM Care LTD,"1,002.32",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645943,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645944,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645945,BMM Care LTD,578.88,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645946,BMM Care LTD,337.68,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645947,BMM Care LTD,150.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645948,BMM Care LTD,643.20,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645949,BMM Care LTD,"1,307.84",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645950,BMM Care LTD,75.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645951,BMM Care LTD,262.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645952,BMM Care LTD,305.52,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645953,BMM Care LTD,750.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645954,BMM Care LTD,187.60,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645955,BMM Care LTD,375.20,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645956,BMM Care LTD,257.28,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645957,BMM Care LTD,"1,029.12",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645958,BMM Care LTD,262.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645959,BMM Care LTD,385.92,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645960,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645961,BMM Care LTD,664.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645962,BMM Care LTD,139.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645963,BMM Care LTD,337.68,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645964,BMM Care LTD,150.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645965,BMM Care LTD,"1,323.92",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645966,BMM Care LTD,75.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645967,BMM Care LTD,525.28,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645968,BMM Care LTD,230.48,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645969,BMM Care LTD,"1,186.35",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645970,BMM Care LTD,750.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645971,BMM Care LTD,53.60,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645972,BMM Care LTD,257.28,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645973,BMM Care LTD,"1,013.04",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645974,BMM Care LTD,262.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645975,BMM Care LTD,385.92,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645976,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645977,BMM Care LTD,680.72,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645978,BMM Care LTD,75.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645979,BMM Care LTD,337.68,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645980,BMM Care LTD,150.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645981,BMM Care LTD,"1,307.84",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645982,BMM Care LTD,75.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645983,BMM Care LTD,514.56,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645984,BMM Care LTD,"1,189.92",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645985,BMM Care LTD,750.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645986,BMM Care LTD,375.20,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645987,BMM Care LTD,246.56,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645988,BMM Care LTD,"1,013.04",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645989,BMM Care LTD,262.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645990,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645991,BMM Care LTD,675.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645992,BMM Care LTD,278.72,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645993,BMM Care LTD,337.68,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645994,BMM Care LTD,150.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645995,BMM Care LTD,"1,307.84",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645996,BMM Care LTD,75.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645997,BMM Care LTD,69.68,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645998,BMM Care LTD,"1,189.92",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645999,BMM Care LTD,750.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646105,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646106,Oasis Care & Training Agency,257.04,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646107,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646109,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646110,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646112,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646113,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646115,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646116,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646118,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646119,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646121,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646122,Oasis Care & Training Agency,440.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646124,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646125,Oasis Care & Training Agency,105.57,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646127,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646128,Oasis Care & Training Agency,289.17,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646129,Oasis Care & Training Agency,541.62,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646130,Oasis Care & Training Agency,96.39,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646525,HARTWIG CARE LIMITED,346.85,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646526,HARTWIG CARE LIMITED,138.74,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646527,HARTWIG CARE LIMITED,79.28,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646529,HARTWIG CARE LIMITED,659.02,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646530,HARTWIG CARE LIMITED,104.09,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646532,HARTWIG CARE LIMITED,322.08,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646533,HARTWIG CARE LIMITED,574.78,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646534,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646535,HARTWIG CARE LIMITED,663.97,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646537,HARTWIG CARE LIMITED,336.94,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646538,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646539,HARTWIG CARE LIMITED,257.73,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646540,HARTWIG CARE LIMITED,787.95,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646541,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646542,HARTWIG CARE LIMITED,118.92,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646543,HARTWIG CARE LIMITED,99.10,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646544,HARTWIG CARE LIMITED,"3,607.24",26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646545,HARTWIG CARE LIMITED,644.15,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646547,HARTWIG CARE LIMITED,262.62,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646548,HARTWIG CARE LIMITED,327.03,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646549,HARTWIG CARE LIMITED,763.07,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646550,HARTWIG CARE LIMITED,148.65,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646551,HARTWIG CARE LIMITED,173.43,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646552,HARTWIG CARE LIMITED,128.83,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646553,HARTWIG CARE LIMITED,589.65,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646554,HARTWIG CARE LIMITED,713.52,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646557,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646558,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646559,HARTWIG CARE LIMITED,272.53,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646560,HARTWIG CARE LIMITED,128.83,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646562,HARTWIG CARE LIMITED,138.74,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646563,HARTWIG CARE LIMITED,222.98,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646564,HARTWIG CARE LIMITED,346.85,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646565,HARTWIG CARE LIMITED,109.01,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646566,HARTWIG CARE LIMITED,79.28,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646568,HARTWIG CARE LIMITED,123.91,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646570,HARTWIG CARE LIMITED,505.41,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646571,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646572,HARTWIG CARE LIMITED,663.97,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646574,HARTWIG CARE LIMITED,346.85,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646575,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646576,HARTWIG CARE LIMITED,257.73,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646577,HARTWIG CARE LIMITED,773.08,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646578,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646579,HARTWIG CARE LIMITED,118.92,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646580,HARTWIG CARE LIMITED,99.10,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646581,HARTWIG CARE LIMITED,"3,607.24",26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646582,HARTWIG CARE LIMITED,644.15,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646584,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646585,HARTWIG CARE LIMITED,336.94,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646586,HARTWIG CARE LIMITED,842.35,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646587,HARTWIG CARE LIMITED,148.65,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646588,HARTWIG CARE LIMITED,173.43,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646589,HARTWIG CARE LIMITED,128.83,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646590,HARTWIG CARE LIMITED,574.88,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646593,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646594,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646595,HARTWIG CARE LIMITED,272.53,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646596,HARTWIG CARE LIMITED,128.83,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646598,HARTWIG CARE LIMITED,99.10,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646599,HARTWIG CARE LIMITED,203.16,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646600,HARTWIG CARE LIMITED,346.85,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646601,HARTWIG CARE LIMITED,138.74,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646602,HARTWIG CARE LIMITED,79.28,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646604,HARTWIG CARE LIMITED,104.09,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646606,HARTWIG CARE LIMITED,322.08,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646607,HARTWIG CARE LIMITED,564.87,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646608,HARTWIG CARE LIMITED,138.74,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646609,HARTWIG CARE LIMITED,663.97,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646611,HARTWIG CARE LIMITED,346.85,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646612,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646613,HARTWIG CARE LIMITED,257.73,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646614,HARTWIG CARE LIMITED,797.76,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646615,HARTWIG CARE LIMITED,242.80,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646616,HARTWIG CARE LIMITED,118.92,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646617,HARTWIG CARE LIMITED,99.10,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646618,HARTWIG CARE LIMITED,"3,607.24",26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646619,HARTWIG CARE LIMITED,644.15,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646621,HARTWIG CARE LIMITED,262.62,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646622,HARTWIG CARE LIMITED,277.48,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646623,HARTWIG CARE LIMITED,743.25,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646624,HARTWIG CARE LIMITED,148.65,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646625,HARTWIG CARE LIMITED,173.43,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646626,HARTWIG CARE LIMITED,118.92,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646627,HARTWIG CARE LIMITED,589.65,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646628,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646631,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646632,HARTWIG CARE LIMITED,554.96,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646633,HARTWIG CARE LIMITED,272.53,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646634,HARTWIG CARE LIMITED,128.83,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646636,HARTWIG CARE LIMITED,138.74,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646637,HARTWIG CARE LIMITED,213.10,26/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646638,HARTWIG CARE LIMITED,346.85,26/10/2023
