Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816630,"3,852.85",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816631,"3,942.42",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816634,341.88,JEWISH CARE
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816647,"2,957.40",JEWISH CARE
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816710,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816711,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816724,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816725,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816745,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816761,"3,852.85",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816772,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816835,"4,090.35",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816838,"3,852.85",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816943,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816964,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5816980,411.86,JEWISH CARE
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5817093,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5817095,"4,304.57",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5817110,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5817214,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,25/08/2023,5817227,"3,852.85",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,30/08/2023,5817872,"3,516.29",ABBEYFIELD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,30/08/2023,5817873,"12,045.80",CHRISTCHURCH COURT (Active Care Group)
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Respite Care,02/08/2023,5810273,"2,400.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Respite Care,23/08/2023,5815843,668.57,Oakland Primecare - Lambwood Heights
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,02/08/2023,5810136,863.94,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,30/08/2023,5817923,875.52,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,30/08/2023,5817925,382.75,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,30/08/2023,5817926,950.29,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,30/08/2023,5818033,469.28,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,02/08/2023,5810128,"88,932.43",City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,02/08/2023,5810233,"145,551.58",Supporting Care North East Branch
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811426,"15,516.48",Active Assistance
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811430,"3,756.24",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811457,278.76,CATH (Chinese Association TH)
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811469,434.75,J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811502,348.45,CATH (Chinese Association TH)
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811507,434.75,J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,04/08/2023,5811509,"3,791.02",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,09/08/2023,5812079,"13,759.37",Peoples Care Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/08/2023,5813011,"1,371.42",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/08/2023,5813044,"1,242.15",Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,11/08/2023,5813087,304.2,Rhythmic Care Uk Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5813855,278.76,CATH (Chinese Association TH)
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5813879,"73,075.64",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5813883,"41,870.63",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5813923,"9,300.86",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5814002,"4,800.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/08/2023,5814015,"20,893.07",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,18/08/2023,5814707,390,Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,18/08/2023,5814739,"2,240.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,25/08/2023,5817243,"216,894.12",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,25/08/2023,5817373,"25,208.92",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,25/08/2023,5817374,"27,049.15",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,30/08/2023,5817911,"1,684.86",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,30/08/2023,5817957,"48,523.04",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,30/08/2023,5818010,"427,539.70",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,02/08/2023,5810090,"1,155.00",Superhost London Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,02/08/2023,5810091,720,Citystay Hotel Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,02/08/2023,5810199,"1,150.00",Osiq Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,04/08/2023,5811451,"1,550.00",Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,16/08/2023,5813860,770,Superhost London Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,16/08/2023,5813913,250,Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,16/08/2023,5813914,699.37,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,18/08/2023,5814799,250,Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816474,553.03,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816476,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816493,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816495,"2,177.57",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816499,501.17,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816530,"1,434.43",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816532,"1,797.34",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816543,"1,330.71",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816550,"1,036.93",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816554,"1,607.23",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816556,656.74,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816562,535.76,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816568,"1,192.46",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816572,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816573,483.9,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816576,"1,417.16",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816577,"1,520.83",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816597,276.51,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816608,553.03,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816612,"1,901.06",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816622,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816669,725.87,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816799,725.87,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816820,795,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816873,"1,952.87",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816887,"1,520.83",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816889,"1,002.39",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816930,"5,648.74",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816933,930.6,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816991,311.1,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5816994,"2,004.73",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817012,"1,607.23",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817016,587.61,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817017,881.4,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817021,"3,508.29",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817025,414.77,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817053,"1,981.50",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817082,"1,419.77",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817085,912.21,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817158,"2,107.41",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817188,723.21,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817194,"2,393.01",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817253,"1,229.23",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817268,931.76,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817292,975.21,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817295,"1,076.31",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817303,"3,173.66",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817311,534,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817393,432.39,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817409,"1,013.49",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817410,"1,761.81",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817422,985.07,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817429,"1,637.70",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817454,267,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817465,"1,348.03",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817473,"5,637.04",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817491,"1,438.03",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817496,"1,045.16",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817498,"1,348.03",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817503,829.54,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817512,"1,881.21",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817569,"2,785.93",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,25/08/2023,5817586,766.16,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),09/08/2023,5807756,"1,125.00",Dwell Homecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),11/08/2023,5813077,"2,573.72",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),30/08/2023,5817944,"3,547.56",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),30/08/2023,5817945,"3,547.56",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,02/08/2023,5810146,"4,951.01",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,18/08/2023,5813024,"5,400.00",Greenmantle Care Home Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,11/08/2023,5813025,600,Golden Key Support
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,25/08/2023,5816511,"7,063.57",Akos Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,30/08/2023,5818000,"6,309.00",Divine Care And Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,30/08/2023,5818026,"4,951.01",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,30/08/2023,5818031,"7,063.57",Akos Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - No Recourse to Public Funds,25/08/2023,5817441,320.66,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Homecare,11/08/2023,5813034,714,Soma Healthcare Ltd
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,09/08/2023,5812105,492.94,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,16/08/2023,5813967,492.94,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,25/08/2023,5816487,777.69,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,25/08/2023,5817285,570.64,Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Supported Living,02/08/2023,5810211,"4,650.00",Support By Heart Ltd
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Supported Living,30/08/2023,5818057,"4,650.00",Support By Heart Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Nursing Care,25/08/2023,5816754,"3,391.45",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,02/08/2023,5810079,"6,335.65",Sydmar Lodge Care Home
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5816744,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5816758,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5816976,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5817109,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5817356,"3,684.57",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,25/08/2023,5817365,950,PARK VIEW CARE HOME
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,30/08/2023,5817859,"6,335.65",Sydmar Lodge Care Home
