Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/09/2023,5819331,"3,879.72",Pangea Support Services
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,27/09/2023,5824016,"8,631.97",Pangea Support Services
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,27/09/2023,5818829,"1,195.71",Pangea Support Services
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,27/09/2023,5818830,"1,195.71",Pangea Support Services
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,27/09/2023,5824015,"3,432.85",Pangea Support Services
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820395,"1,571.70",Paradigm Trust
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820396,"2,297.10",Paradigm Trust
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820398,725.4,Paradigm Trust
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820404,"100,579.14",Paradigm Trust
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820405,"101,709.17",Paradigm Trust
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820407,"20,784.88",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,06/09/2023,5820360,"154,260.17",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,06/09/2023,5820364,"60,680.48",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,06/09/2023,5820371,"27,113.32",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820374,"19,735.00",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820375,"17,117.50",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820377,"7,285.00",Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820384,847.2,Paradigm Trust
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820385,"1,524.00",Paradigm Trust
Children�s Services,Children's Social Care,Children Looked After,Enrichment Projects,Training Expenses - Staff External Training (UK Based),20/09/2023,5821694,450,Parkour Gerenerations
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,06/09/2023,5821133,"1,134.95",Parsons Marshall Psychology
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,18/09/2023,5824519,"1,814.61",PARTNER ABUSE INTERVENTIONS LTD
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,15/09/2023,5815340,"1,400.00",Partnership Learning Trust T/A The Sydney Russell School
Children�s Services,Education Services,Other Strategic Functions,Property & Asset Management,Services - Professional Fees - Analysts Fees,20/09/2023,5817805,907.63,Penna PLC
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Third Party Payments - Payments to Schools,27/09/2023,5828896,297,Phoenix School
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Third Party Payments - Payments to Schools,27/09/2023,5828897,"3,000.00",Phoenix School
Children�s Services,Children's Social Care,Services for young people,"Breaking the Cycle		",Third Party Payments - Prevention & Support,13/09/2023,5815138,"9,900.00",Poplar HARCA LTD
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Building Works - Main Works,01/09/2023,5812029,"12,394.00",Potter Raper & Partnership
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Social Care - Day Care,18/09/2023,5822315,407.7,Potton Kare Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Social Care - Day Care,18/09/2023,5824336,"1,239.60",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Social Care - Day Care,18/09/2023,5824337,"5,121.71",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Maintenance/Subsistence,27/09/2023,5824339,"1,781.10",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Maintenance/Subsistence,22/09/2023,5824340,"1,913.70",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Maintenance/Subsistence,22/09/2023,5824341,"1,743.90",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Service Strategy,FSP Sect 17 - Team 1,Childrens Act Section 17 - Maintenance/Subsistence,27/09/2023,5824342,"1,661.40",Potton Kare Services Ltd
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,13/09/2023,5815168,"2,260.00",Precious Child Contact Services Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5825017,283.11,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826147,304.56,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826180,374.19,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826216,494.15,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826235,319.13,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826248,277.11,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826249,334.28,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,20/09/2023,5826296,271.86,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Swanlea,Kitchen Supplies - Food and Beverages,15/09/2023,5824471,366.82,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Swanlea,Kitchen Supplies - Food and Beverages,15/09/2023,5824473,337.14,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Swanlea,Kitchen Supplies - Food and Beverages,20/09/2023,5824831,344.8,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Swanlea,Kitchen Supplies - Food and Beverages,20/09/2023,5824844,310.41,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Swanlea,Kitchen Supplies - Food and Beverages,29/09/2023,5824862,515.07,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Support Service and Management Costs,Toby Lane Function,Kitchen Supplies - Food and Beverages,20/09/2023,5824783,275.45,Prescott-Thomas LTD.
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,08/09/2023,5812199,310,Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812192,"1,585.67",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812194,"2,635.00",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812195,"2,185.98",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812197,"2,634.69",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812199,"2,634.69",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812190,"2,634.69",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812191,"2,634.69",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812192,"1,062.68",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812193,"2,905.01",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812194,664.02,Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supported Living,08/09/2023,5812198,"2,634.69",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,08/09/2023,5812196,"2,193.17",Primrose care & support
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,13/09/2023,5822287,340,Priory School
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Further Education Colleges,Third Party Payments - SEN Top Up Funding,25/09/2023,5819155,"11,650.16",Prospects Services
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821703,"1,320.22",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821704,384,Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821705,976.72,Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821706,"1,088.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821707,"1,088.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821708,576,Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821709,768,Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821710,"1,024.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,08/09/2023,5821712,256,Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,11/09/2023,5821713,"1,280.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,15/09/2023,5821715,"1,536.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl In-Hse-S/Term F/C,Childrens Act Section 23 - Spec Pymnts Miscellaneous,20/09/2023,5821717,"1,536.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,15/09/2023,5815637,"11,249.32",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,20/09/2023,5820795,"11,249.32",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,27/09/2023,5820796,"11,489.00",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,15/09/2023,5823206,"12,741.28",Prospero Group Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,29/09/2023,5828208,"11,457.28",Prospero Group Ltd
Children�s Services,Education Services,Services to Young People and Other Community Learners,Supported Housing - Young People,Social Care - Day Care,01/09/2023,5811880,"38,899.88",Providence Row Housing Association
Children�s Services,Children's Social Care,Youth Justice,Young Tower Hamlets,Catering - Hospitality,25/09/2023,5818816,880,Pulse First Aid Ltd
Children�s Services,Children's Social Care,Family Support Services,Short Breaks and Family Support,Third Party Payments - Voluntary Associations,27/09/2023,5827777,"11,322.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,Short Breaks and Family Support,Third Party Payments - Voluntary Associations,27/09/2023,5827778,"10,854.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,06/09/2023,5820764,478.5,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823916,414,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823917,"3,230.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823918,456,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823919,888,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823920,456,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823921,"3,686.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823922,532,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823923,"1,596.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823924,"1,156.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823925,"1,020.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823927,"1,140.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823928,"1,539.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823929,"1,216.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823930,741,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823931,"1,584.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823932,"1,216.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823933,"1,152.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823934,"1,056.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823935,"2,052.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823936,"5,548.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823937,684,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823938,414,QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823939,"1,062.50",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5823940,"1,482.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,27/09/2023,5824588,"3,648.00",QALB Centre Short Break Services
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/09/2023,5820453,"3,105.17",Quality Foster Care Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/09/2023,5820454,"3,450.21",Quality Foster Care Ltd
Children�s Services,Education Services,Other Strategic Functions,Empty Properties,Property Leases - Buildings,15/09/2023,5824078,"20,000.00",Raine's School Foundation
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Mother & Baby Unit,Childrens Act Section 23 - Placement Fee,06/09/2023,5818163,"12,642.60",Real Life
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Mother & Baby Unit,Childrens Act Section 23 - Placement Fee,04/09/2023,5818164,"12,642.60",Real Life
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Mother & Baby Unit,Childrens Act Section 23 - Placement Fee,06/09/2023,5818833,"13,064.02",Real Life
Children�s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,06/09/2023,5813193,"4,178.40",Real Life
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - Payments to Schools,15/09/2023,5815139,"9,623.33",Riverhouse Montessori Nursery
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820517,"6,685.46",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820518,855.19,Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822812,"7,413.70",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822813,"6,077.55",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822814,"3,787.27",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822815,"1,196.21",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822816,"6,685.46",Ryancare Fostering Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,13/09/2023,5822817,"3,787.27",Ryancare Fostering Ltd
Children�s Services,Education Services,Services to Young People and Other Community Learners,Holiday Childcare,Training Expenses - Staff External Training (UK Based),29/09/2023,5829591,950,Safe and Sound
Children�s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Other Agencies,01/09/2023,5812920,"5,020.00",SEN Support Services Ltd
Children�s Services,Children's Social Care,Family Support Services,Supporting Stronger Families,Services - Professional Fees - Consultants Fees,29/09/2023,5822288,"22,500.00",Sentinel Partners Ltd
Children�s Services,Education Services,Other Strategic Functions,Empty Properties,Repairs and Maintenance - Responsive - Repair & Maintenance,18/09/2023,5815649,350,SFW360 Ltd
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Legal Fees,15/09/2023,5823882,"2,014.00",Sharpe Pritchard
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Legal Fees,27/09/2023,5823905,"4,991.00",Sharpe Pritchard
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,27/09/2023,5828905,955,Sharpe Pritchard
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820397,846.3,Sir William Burrough School
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820406,"42,567.02",Sir William Burrough School
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,06/09/2023,5820365,"29,375.56",Sir William Burrough School
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820376,"5,800.00",Sir William Burrough School
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Top Up Funding,01/09/2023,5811217,"6,422.15",SMALL HAVEN SCHOOL
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Top Up Funding,06/09/2023,5812146,"6,605.64",SMALL HAVEN SCHOOL
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Top Up Funding,06/09/2023,5812147,"6,422.15",SMALL HAVEN SCHOOL
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Community Equipment  Supplies - Aids and Appliances,18/09/2023,5816335,835.31,Softcat PLC
Children�s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,15/09/2023,5815276,623,South Park Primary School
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Third Party Payments - Voluntary Associations,18/09/2023,5824274,"1,500.00",Spitalfields Festival Ltd
Children�s Services,Children's Social Care,Services for young people,"Commissioned Services		",Recreational Activities,08/09/2023,5821011,"12,000.00",Sporting Foundation
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827936,"4,185.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827937,"4,050.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827938,"4,185.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827939,"4,185.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827940,"3,780.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827941,"4,185.00",St Christopher's Fellowship
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5827943,"4,185.00",St Christopher's Fellowship
Children�s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Top Up Funding,22/09/2023,5826064,"10,835.00",St Margaret's C of E Junior School
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820399,604.5,ST Pauls Way Trust School
Children�s Services,Education Services,Early Years,3&4 Year Old Funding Schools,Third Party Payments - Payments to Schools,06/09/2023,5820408,"51,170.68",ST Pauls Way Trust School
Children�s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,11/09/2023,5820366,"348,855.97",ST Pauls Way Trust School
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820378,"6,156.54",ST Pauls Way Trust School
Children�s Services,Education Services,Other Strategic Functions,Schools Finance Holding Account,Third Party Payments - Grant,06/09/2023,5820388,396,ST Pauls Way Trust School
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,29/09/2023,5829916,"3,000.00",Stepney All Saints Church of England Secondary School
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820520,"3,221.79",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820521,"3,221.79",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820522,"3,221.79",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/09/2023,5820524,"3,587.14",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/09/2023,5827911,"3,432.14",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,29/09/2023,5827912,"3,432.14",Sunbeam Fostering Agency Ltd
Children�s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,15/09/2023,5815294,321.9,Supply Chain Coordination Limited (NHS Supply Chain)
Children�s Services,Children's Social Care,Children's and Young People's Safety,Early Help Central Team,Medical Requisites,08/09/2023,5820445,407.9,Supply Chain Coordination Limited (NHS Supply Chain)
