Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,07/06/2023,5792208,"1,424.76",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,07/06/2023,5792210,"2,979.41",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,07/06/2023,5792211,"1,122.51",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,07/06/2023,5792309,"3,799.67",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,14/06/2023,5794283,841.43,L&Q Living Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,14/06/2023,5794330,841.43,L&Q Living Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,28/06/2023,5798991,317.04,Tower Project
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,28/06/2023,5799121,957.60,Tower Project
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,16/06/2023,5795616,"2,212.11",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,16/06/2023,5795654,"-2,268.97",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796206,"8,266.81",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796216,"1,441.50",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796257,"5,403.03",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796315,370.80,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796339,505.92,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796387,389.76,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796389,643.34,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796390,285.73,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796392,"3,931.64",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796404,714.33,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796417,450.39,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796421,857.19,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796440,"1,514.48",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796450,"3,391.22",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796460,"2,563.35",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796466,"1,271.00",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796474,"1,144.79",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796480,753.96,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796481,267.40,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796483,714.33,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796500,541.35,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796509,524.96,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796517,524.96,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796534,"11,830.26",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796573,"2,157.25",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796588,532.27,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796602,"1,119.63",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796616,"1,142.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796633,"9,841.35",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796639,"2,230.49",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796687,"1,142.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796691,904.40,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796693,"14,521.46",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796723,"1,145.76",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796737,524.96,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796757,"3,123.25",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796766,"3,097.39",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796776,"2,428.72",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796778,"10,667.72",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796801,"1,534.32",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796808,"2,401.22",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796817,"5,198.21",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796836,"1,158.56",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796846,541.39,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796853,257.92,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796860,"7,747.48",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796862,"1,430.25",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796863,428.60,Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796868,714.33,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796871,"1,714.39",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796917,471.24,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796924,357.16,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796934,"14,210.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796959,"1,969.96",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796962,541.97,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5796965,"2,025.54",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5797042,"1,140.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Direct Payments,21/06/2023,5797043,547.33,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Home Care (Short Term),02/06/2023,5790127,799.50,Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Home Care (Short Term),14/06/2023,5794180,960.00,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,05/06/2023,5783004,"2,940.00",Care 4 U (C4U) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,02/06/2023,5790034,"3,824.65",Spectra Care Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,02/06/2023,5790053,"6,398.18",New World Supports Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,07/06/2023,5792248,"7,726.00",Strode Park Foundation
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,07/06/2023,5792310,"1,036.33",Outward Housing
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,09/06/2023,5792700,"3,092.05",Aspirations Care
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,09/06/2023,5792722,"6,644.85",Tower Project
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,09/06/2023,5792763,"3,083.30",Tower Project
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,09/06/2023,5792796,"1,782.16",Y S Services Ltd Trading as Embracing Care
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,09/06/2023,5792799,"1,782.16",Y S Services Ltd Trading as Embracing Care
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,14/06/2023,5794310,"13,266.73",INDEPENDENCE HOMES LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,16/06/2023,5795652,"10,440.00",Homely Supported Living
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,21/06/2023,5796162,"13,528.00",Familycare Homes Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,21/06/2023,5796269,"2,520.00",Care 4 U (C4U) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,21/06/2023,5796356,"4,092.48",CFT Care Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,21/06/2023,5797055,"15,249.16",PEMBROKE HOUSE
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,23/06/2023,5798075,"6,364.00",Familycare Homes Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,23/06/2023,5798081,"8,820.00",Normanshire Care Services
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,28/06/2023,5798959,"6,497.24",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,28/06/2023,5799066,"8,360.15",MENCAP
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,28/06/2023,5799199,"8,961.60",MENCAP
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,30/06/2023,5800226,"3,150.00",Care 4 U (C4U) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798881,-517.63,MacIntyre
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798882,-517.63,Partnerships in Care - Roydon Road Priory
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798883,-434.05,THE REGARD PARTNERSHIP
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798920,-517.63,DIMENSIONS (UK) LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798928,-344.78,DIMENSIONS (UK) LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798933,-740.23,CRAEGMOOR (Old Rectory Bredes)
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798935,-517.63,WORTLEY LODGE RESDIENTIAL HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5798937,-517.63,Drummonds (Black Swan Int Ltd)
Health Adults and Community,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,28/06/2023,5799076,-517.63,BEECHWOOD RESIDENTIAL HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Non Staff Transport Costs - Client Transport Costs,05/06/2023,5790432,600.00,Field Court Chambers  - Fees Account
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Non Staff Transport Costs - Client Transport Costs,07/06/2023,5792202,800.00,Newmarket Captain Cabs
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Non Staff Transport Costs - Client Transport Costs,28/06/2023,5797014,748.00,BANGLADESHI PARENTS & CARERS ASSOCIATION
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,02/06/2023,5790133,"4,427.00",SASA Homes Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,07/06/2023,5792350,"10,830.47",Elysium Care Partnerships Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,14/06/2023,5794179,"4,427.00",SASA Homes Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,21/06/2023,5796546,"4,427.00",SASA Homes Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,21/06/2023,5796786,"4,427.00",SASA Homes Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,28/06/2023,5798747,"11,353.80",C.H.O.I.C.E Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Residential Care,30/06/2023,5800210,"8,412.04",ROSELOCK LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Respite Care,09/06/2023,5792680,"2,500.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Respite Care Residential,09/06/2023,5792680,"1,050.00",Just in Time Agency (JIT) Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,02/06/2023,5790033,512.40,Realise Futures C.I.C
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,02/06/2023,5790036,300.00,APASENTH
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,28/06/2023,5797014,"1,972.00",BANGLADESHI PARENTS & CARERS ASSOCIATION
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792173,"2,398.22",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792174,"3,007.53",CARE SOLUTION BUREAU
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792179,"39,166.56",APASENTH
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792274,"2,837.52",MiHomecare Limited
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792321,"7,565.61",Diversity Health and Social Care LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,07/06/2023,5792327,"2,537.52",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,09/06/2023,5792705,904.28,J. C. Michael Groups Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,09/06/2023,5792746,904.28,J. C. Michael Groups Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,14/06/2023,5794300,"4,640.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,16/06/2023,5795653,"6,639.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796183,456.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796279,"1,638.00",DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796280,468.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796282,"2,400.00",DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796284,608.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796547,594.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,21/06/2023,5796548,"3,876.00",DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5798943,"7,642.20",Diversity Health and Social Care LTD
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5798961,"2,346.30",CARE SOLUTION BUREAU
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5799063,"1,924.14",Ashton Care Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5799141,"8,394.78",Ashton Care Ltd
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5799209,"12,419.51",APASENTH
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,28/06/2023,5799212,"8,166.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,30/06/2023,5800188,"1,796.35",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Prevention & Support,07/06/2023,5792160,389.20,Leading Lives
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Prevention & Support,16/06/2023,5795668,"2,340.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Prevention & Support,21/06/2023,5796184,950.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Prevention & Support,21/06/2023,5796281,456.00,DISCOVERY HOME
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,05/06/2023,5790427,"1,519.50",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796224,"1,706.82",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796237,657.42,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796255,"1,428.66",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796298,726.51,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796318,642.90,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796323,341.04,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796341,485.86,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796398,854.85,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796403,571.46,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796418,"1,123.00",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,21/06/2023,5796419,"1,596.77",D D PAYROLL SERVICES
