Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - GUM - other London providers,20/12/2023,5854669,908.02,King's College Hospital NHSFT
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,15/12/2023,5850220,"13,147.03",Kisimul Group Ltd
Health and Adult Social Care,Public Health,Health Protection,"Local Outbreak Management		",Third Party Payments - Other Establishments,13/12/2023,5846407,"5,200.00",Kois Miah Photography
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,15/12/2023,5857866,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,15/12/2023,5857864,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,15/12/2023,5857869,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,15/12/2023,5857871,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,15/12/2023,5857865,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,15/12/2023,5857868,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,15/12/2023,5857870,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,15/12/2023,5857872,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,15/12/2023,5857867,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,15/12/2023,5857873,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Prevention & Support,01/12/2023,5852620,814.29,L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,01/12/2023,5852654,"6,092.49",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,15/12/2023,5857153,673.14,L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),Supporting Independence Team,Subscriptions - Associations,06/12/2023,5841935,500,LANCE TILLEY TRADING AS YELLIT 1 TRAINING
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/12/2023,5859483,730,LBTH ASC Emergency Pre-Paid Cards
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Direct Payments,20/12/2023,5859373,250,LBTH ASC Emergency Pre-Paid Cards
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SW Team-MH									",Social Care - Direct Payments,22/12/2023,5861253,500,LBTH ASC Emergency Pre-Paid Cards
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,13/12/2023,5856837,291.9,Leading Lives
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - GUM - other London providers,20/12/2023,5848989,"26,756.72",Lewisham & Greenwich NHS Trust
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Supported Living,15/12/2023,5857673,"4,207.14",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,01/12/2023,5852622,"3,321.43",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Public Health,Miscellaneous Public Health Services,"PHE PrepPromotion BMental Health		",Third Party Payments - Other Establishments,18/12/2023,5849042,260,LIMONCELLO (CATERING & DELICATESSEN) LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Third Party Payments - SEN Placement Funding,18/12/2023,5858442,"14,517.00",Liral Veget College London Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,08/12/2023,5855069,"4,022.16",LITTLE GAYNES REST HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,15/12/2023,5857767,"4,156.21",LITTLE GAYNES REST HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,15/12/2023,5857900,"3,321.43",Lodge Lane Care Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Prevention & Support,15/12/2023,5857678,597.77,LONDON & QUADRANT HOUSING TRUST
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,15/12/2023,5858137,467.21,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - No Recourse to Public Funds,15/12/2023,5858326,331.35,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - No Recourse to Public Funds,15/12/2023,5858086,392.86,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - No Recourse to Public Funds,08/12/2023,5855015,450,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,13/12/2023,5856806,"3,450.00",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,13/12/2023,5856808,"3,346.39",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/12/2023,5856864,600,London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,13/12/2023,5856807,"2,369.67",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,08/12/2023,5855062,"4,071.42",Longcroft Care Home Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,22/12/2023,5861278,"4,207.14",Longcroft Care Home Limited
Health and Adult Social Care,Adult Social Care,Information and Early Intervention,"Ageing Well		",Stationery,06/12/2023,5853596,"1,089.00",Love2Reward
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Stationery,20/12/2023,5859249,270,Love2Reward
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,15/12/2023,5857741,"3,077.86",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,15/12/2023,5857742,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,15/12/2023,5857744,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,15/12/2023,5857775,"3,861.71",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,15/12/2023,5857740,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857743,"3,553.93",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857771,"3,601.80",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857772,"3,914.86",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857773,"3,258.32",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857774,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5857813,"3,861.71",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,15/12/2023,5858025,"3,684.57",Lyncroft House Forest Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,22/12/2023,5856787,"6,730.67",M POWER LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Direct Payments,08/12/2023,5855073,"1,958.74",S40 FOIA
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Direct Payments,15/12/2023,5858099,"1,420.09",S40 FOIA
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Direct Payments,15/12/2023,5858266,"3,089.46",S40 FOIA
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Nursing Care,22/12/2023,5855055,"11,851.24",Marillac Neurological Care Centre
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,22/12/2023,5859098,783.2,Medinapharm Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,15/12/2023,5857167,"9,330.78",MENCAP
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,15/12/2023,5857164,"9,980.94",MENCAP
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,15/12/2023,5857165,"11,752.23",MENCAP
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,15/12/2023,5857166,"11,619.77",MENCAP
Health and Adult Social Care,Adult Social Care,Social Care Activities,"BIA-Best Interest Assessor Team		",Services - Professional Fees - Medical Fees,15/12/2023,5857141,639.46,Mental Wellbeing Ltd
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,20/12/2023,5855978,340.8,Meraj Ltd
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,22/12/2023,5859030,491.6,Meraj Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,22/12/2023,5857778,"2,794.92",MERRIE LOOTS FARM
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Other Placements Bed & Breakfast,22/12/2023,5861263,770,Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Prevention & Support,06/12/2023,5853785,"1,540.00",Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,22/12/2023,5861153,960,Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,22/12/2023,5861219,"1,500.00",Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,13/12/2023,5856874,402.5,Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Prevention & Support,22/12/2023,5861307,575,Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,22/12/2023,5861284,694.36,MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,22/12/2023,5861158,"333,924.25",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,22/12/2023,5861295,367.68,MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,22/12/2023,5861163,"8,230.90",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,22/12/2023,5861159,"11,191.21",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,20/12/2023,5859527,"1,041.42",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/12/2023,5861250,"18,206.50",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,20/12/2023,5859474,"3,828.96",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,22/12/2023,5861164,"8,454.54",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,22/12/2023,5861236,"3,308.04",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NW Team-LD				",Social Care - Homecare,20/12/2023,5859427,"215,703.14",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages SE Team-LD							",Social Care - Homecare,20/12/2023,5859478,949.84,MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),Generic Care Packages SW Team-LD,Social Care - Homecare,20/12/2023,5859360,"2,185.45",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,22/12/2023,5861209,"7,137.18",MiHomecare Limited
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,20/12/2023,5856155,437.8,MILDCARE LTD
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,22/12/2023,5859254,538.6,MILDCARE LTD
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,22/12/2023,5857653,"3,400.00",Millard House Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),MH SLA Contracts,Social Care - Preventative Health and Wellbeing,13/12/2023,5854831,"62,264.25",Mind in Tower Hamlets and Newham
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),MH SLA Contracts,Social Care - Preventative Health and Wellbeing,13/12/2023,5854832,"165,918.25",Mind in Tower Hamlets and Newham
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Nursing Care,13/12/2023,5856796,278.57,MNS CARE PLC - Hanbury Court Nursing Home
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,15/12/2023,5857672,"5,274.00",Mondonovo Care Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,08/12/2023,5855051,756.12,Mondonovo Care Limited
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,20/12/2023,5856115,789.6,MRS T PIANOV T/A MAYORS CHEMIST
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - Sexual Health pharmacy,22/12/2023,5859214,366.6,MRS T PIANOV T/A MAYORS CHEMIST
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Training Expenses - Staff External Training (UK Based),08/12/2023,5845104,"1,400.00",MSH Training and Consultancy Ltd
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),Public Health-LSCTP Project,Third Party Payments - Other Contractors,22/12/2023,5852456,"2,500.00",NCSCT Community Interest Company
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,13/12/2023,5856773,"4,071.43",Neem Tree Care Centre
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,08/12/2023,5855060,"5,262.86",New World Supports Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,08/12/2023,5855074,"6,720.00",New World Supports Ltd
Health and Adult Social Care,Public Health,Health Protection,"Local Outbreak Management		",Third Party Payments - Other Establishments,20/12/2023,5849644,"40,000.00",Newham African Caribbean Limited
Health and Adult Social Care,Public Health,Health Protection,"Local Outbreak Management		",Third Party Payments - Other Establishments,22/12/2023,5850410,"10,000.00",Newham African Caribbean Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/12/2023,5852653,"4,714.28",Newnton House Residential Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,22/12/2023,5861259,"4,871.43",Newnton House Residential Care Home
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages NW Team -SM,Social Care - Supported Living,13/12/2023,5856745,"4,516.96",Next Step Support Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,13/12/2023,5856746,"5,014.00",Next Step Support Ltd
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,TH Place Investment Fund,Third Party Payments - Health - Contribution,22/12/2023,5849600,"426,988.00",NHS North East London ICB
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,TH Place Investment Fund,Third Party Payments - Health - Contribution,22/12/2023,5849601,"88,002.00",NHS North East London ICB
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages NW Team -SP,Social Care - Nursing Care,20/12/2023,5859506,"3,453.99",NIGHTINGALE HOUSE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,20/12/2023,5859335,"7,968.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,20/12/2023,5859337,"9,248.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,20/12/2023,5859401,"7,616.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,20/12/2023,5859334,"6,960.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,20/12/2023,5859336,"6,800.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,20/12/2023,5859449,"6,000.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,20/12/2023,5859450,"8,752.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,20/12/2023,5859498,"6,102.86",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,20/12/2023,5859402,"6,120.00",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Supported Living,20/12/2023,5859451,"6,000.32",Nodek Services Uk Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,22/12/2023,5861258,"8,820.00",Normanshire Care Services
Health and Adult Social Care,Public Health,Sexual Health,Public Health – Healthy Young Adults,Third Party Payments - GUM - other London providers,20/12/2023,5849604,743.86,North West London Hospitals NHS Trust
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,01/12/2023,5852648,"13,987.11",Norwood Ravenswood Services LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Client Contributions for Social Care - Residential Care,01/12/2023,5852648,-765.17,Norwood Ravenswood Services LTD
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,22/12/2023,5861234,"3,557.14",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,22/12/2023,5861271,"3,675.71",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,Equipment Service Contribution,Social Care - Community Equipment Supplies,04/12/2023,5843766,"334,618.34",Nottingham Rehab Ltd T/A NRS Healthcare
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,15/12/2023,5857780,"3,428.57",Number Residential Care Home
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Training Expenses - Staff External Training (UK Based),13/12/2023,5844413,400,Nurse Training2Care
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,"Practice Development -HAC		",Training Expenses - Staff External Training (UK Based),18/12/2023,5848700,400,Nurse Training2Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,20/12/2023,5859341,"4,837.76",Oak Farm (Taverham) Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Nursing Care,22/12/2023,5855021,"6,400.00",Oakland Primecare - Lambwood Heights
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,15/12/2023,5857769,"6,108.95",Oakland Primecare Re: Woodland Grove
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Supported Living,20/12/2023,5859343,"1,022.00",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,15/12/2023,5857658,"4,787.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,15/12/2023,5857659,"4,083.01",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Supported Living,15/12/2023,5858070,"4,083.01",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,15/12/2023,5857660,"4,787.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,15/12/2023,5857661,"3,764.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,15/12/2023,5857662,"3,919.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,01/12/2023,5852680,910.35,Oasis Care & Training Agency
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,20/12/2023,5859350,"2,480.00",OLD FRIEND HOTEL
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Other Placements Bed & Breakfast,20/12/2023,5859520,"2,400.00",OLD FRIEND HOTEL
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Childrens Act Section 17 - Interpreting/Translation,06/12/2023,5852954,388,Oncall Interpreters LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Childrens Act Section 17 - Interpreting/Translation,06/12/2023,5852955,266.5,Oncall Interpreters LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Childrens Act Section 17 - Interpreting/Translation,04/12/2023,5852731,311.5,Oncall Interpreters LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NE Team-LD		",Childrens Act Section 17 - Interpreting/Translation,06/12/2023,5852730,329,Oncall Interpreters LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,13/12/2023,5856777,"5,890.49",Optima Care Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Client Contributions for Social Care - Residential Care,13/12/2023,5856777,-740.48,Optima Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Prevention & Support,15/12/2023,5857734,"1,160.00",Optimum Supported Housing Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,13/12/2023,5856767,"6,048.00",Optimum Supported Housing Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,15/12/2023,5857734,"4,888.00",Optimum Supported Housing Limited
Health and Adult Social Care,Public Health,Substance Misuse,"Contracted Services (Drug and Alcohol)		",Medical Requisites,22/12/2023,5854718,"2,144.23",Orion Medical Supplies Ltd
