Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Housing and Regeneration,Planning Services,Economic Development,Employment & Skills,Third Party Payments - Other,01/11/2023,5840214,840,Tower Project
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,"ES - Strategy, Policy and Improvement",Third Party Payments - Voluntary Associations,01/11/2023,5840215,525,Tower Project
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,06/11/2023,5842554,"50,000.00",Travelodge Hotels Ltd
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,08/11/2023,5843175,"50,000.00",Travelodge Hotels Ltd
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,17/11/2023,5845850,"50,000.00",Travelodge Hotels Ltd
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,22/11/2023,5848157,"50,000.00",Travelodge Hotels Ltd
Housing and Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,20/11/2023,5838997,"20,072.87",Turner & Townsend
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,13/11/2023,5844585,"6,960.00",Udichi Shilpi Gosthi
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,"4,887.09",Unique Office Solutions
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,"7,839.00",Unique Office Solutions
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,"4,980.00",Unique Office Solutions
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,"2,500.00",Unique Office Solutions
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,"2,250.00",Unique Office Solutions
Housing and Regeneration,Planning Services,Economic Development,"Careers Young Workpath		",Office Furniture/Equipment,08/11/2023,5840746,350,Unique Office Solutions
Housing and Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,01/11/2023,5834693,"10,372.65",Unique Office Solutions
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - IDN,17/11/2023,5840322,785.9,VMS Network Cabling Ltd
Housing and Regeneration,Planning Services,Planning Policy,Plan Making,Computing - Purchase of Software,27/11/2023,5840691,"9,800.00",VU.CITY
Housing and Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Consultants Fees,27/11/2023,5845203,"1,300.00",Ward Williams Associates LLP_INS
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,13/11/2023,5844586,"2,600.00",Weavers Adventure Playground
Housing and Regeneration,Planning Services,Economic Development,"Business Growth		",Payments to Private Contractors - Other Contractors,24/11/2023,5845219,"25,000.00",WEST LONDON BUSINESS
Housing and Regeneration,Planning Services,Economic Development,"Business Growth		",Payments to Private Contractors - Other Contractors,24/11/2023,5845926,"50,000.00",WEST LONDON BUSINESS
Housing and Regeneration,Planning Services,Economic Development,Employment & Skills,Contract Cleaning,03/11/2023,5837746,"1,762.74",Wetton Cleaning Services LTD
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,03/11/2023,5837311,"1,391.76",Wetton Cleaning Services LTD
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning - Cleaning,03/11/2023,5840736,"8,333.33",Wetton Cleaning Services LTD
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning - Cleaning,03/11/2023,5840737,"8,333.33",Wetton Cleaning Services LTD
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Insurances - Premises,06/11/2023,5839578,"1,011.68",Wilks Head & Eve
Housing and Regeneration,Planning Services,Planning Policy,Plan Making,Services - Professional Fees - Consultants Fees,08/11/2023,5835123,"13,247.42",WSP UK Ltd
Housing and Regeneration,Planning Services,Community Development,Infrastructure Planning,Computing - Purchase of Hardware,17/11/2023,5837671,259.39,XMA Ltd
Housing and Regeneration,Planning Services,Community Development,Infrastructure Planning,Computing - Purchase of Hardware,17/11/2023,5837672,259.39,XMA Ltd
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,03/11/2023,5841354,"2,959.26",Zehd Estates
Housing and Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,03/11/2023,5841842,"1,619.75",ZETA HOMES LTD
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,17/11/2023,5837733,616,Zhero Logistics Ltd
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,17/11/2023,5837734,712.5,Zhero Logistics Ltd
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,27/11/2023,5840727,824,Zhero Logistics Ltd
Housing and Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,27/11/2023,5841756,616,Zhero Logistics Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),Service manager Localities East,Services - Professional Fees - Legal Fees/Expenses,24/11/2023,5848826,"6,000.00",42 Bedford Row
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - adults (18-64),Hospital Social Work Team,Services - Professional Fees - Translation Fees,17/11/2023,5846351,950,42 Bedford Row
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Respite Care,17/11/2023,5846090,"4,457.14",Abbey Care Complex Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,22/11/2023,5847561,"3,985.71",Abbey Healthcare (Mill Hill) Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,29/11/2023,5850070,"3,402.86",ABBEYFIELD
Health and Adult Social Care,Adult Social Care,Commisioning and Service Delivery,Disability and Health M&A,Computing - Maint Agreements - Maintenance,13/11/2023,5835383,950,Access Uk Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/11/2023,5849194,"4,415.53",ACORN LODGE CARE HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Nursing Care,24/11/2023,5849330,"3,700.59",ACORN LODGE CARE HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Nursing Care,24/11/2023,5849386,"3,602.40",ACORN LODGE CARE HOME
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,10/11/2023,5844225,"15,578.40",Active Assistance
Health and Adult Social Care,Public Health,Substance Misuse,"Residential Treatment (Drug and Alcohol)		",Client Treatment Services,22/11/2023,5840128,895,Addiction Recovery Centres Ltd
Health and Adult Social Care,Public Health,Substance Misuse,"Residential Treatment (Drug and Alcohol)		",Client Treatment Services,22/11/2023,5840129,"2,095.00",Addiction Recovery Centres Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Direct Payments,17/11/2023,5846230,350,Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,08/11/2023,5842835,"1,200.00",Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Mental Health Support - older people (65+),"CMHT Personal Health		",Social Care - Direct Payments,03/11/2023,5842304,500,Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Mental Health Support - older people (65+),"CMHT Personal Health		",Social Care - Direct Payments,03/11/2023,5842306,"1,000.00",Adults Direct Payments
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,22/11/2023,5847666,"4,207.13",Agincare (Southwark) Limited Greenhive Care Home
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,29/11/2023,5850071,"5,406.09",Airthrie Homes
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Day Care,01/11/2023,5840466,"3,277.32",Airthrie Homes
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Day Care,29/11/2023,5850072,"3,171.60",Airthrie Homes
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,01/11/2023,5840465,"5,663.66",Airthrie Homes
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Supported Living,29/11/2023,5850052,"5,480.96",Airthrie Homes
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Residential Care,24/11/2023,5849470,900,AK SUPPORTED HOUSING LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,24/11/2023,5849198,"7,264.07",Akos Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,24/11/2023,5849281,"7,506.20",Akos Care
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NW Team-MH						",Social Care - Supported Living,29/11/2023,5850053,"14,357.14",Akos Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Nursing Care,15/11/2023,5844918,"5,795.67",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,08/11/2023,5842857,"4,628.57",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844917,"3,662.07",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846123,"5,142.86",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846124,"5,314.29",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846125,"5,314.29",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846126,"5,142.86",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846127,"5,314.29",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,17/11/2023,5846128,"5,314.29",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,22/11/2023,5847562,514.29,Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages SE Team-LD							",Social Care - Nursing Care,15/11/2023,5844916,"15,624.00",Alexander Court (Bondcare London)
Health and Adult Social Care,Public Health,Public Health Advice,Public Health - Director,Third Party Payments - Other Establishments,06/11/2023,5839629,"22,166.00",ALEXANDRA ROSE CHARITY
Health and Adult Social Care,Public Health,Public Health Advice,Community First Programme,Third Party Payments - Food for health awards,15/11/2023,5844733,"15,000.00",ALEXANDRA ROSE CHARITY
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,17/11/2023,5846141,"3,826.08",All About Care Ltd
Health and Adult Social Care,Adult Social Care,Social Care Activities,"BIA-Best Interest Assessor Team		",Services - Professional Fees - Medical Fees,03/11/2023,5842235,286.8,Allbrite Medical Staffing Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Residential Care,22/11/2023,5847564,"2,789.96",Alliance Care & Support Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844924,"9,564.21",Amber Care East Anglia Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5840547,"-5,052.62",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849229,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849243,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849255,"3,157.88",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849313,"3,157.88",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849381,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849382,"3,157.88",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849383,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849387,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849388,"3,157.88",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Residential Care,24/11/2023,5849482,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SE Team-SMC,Social Care - Residential Care,24/11/2023,5849505,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,24/11/2023,5849228,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,24/11/2023,5849481,"3,303.65",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Supported Living,17/11/2023,5846118,"3,139.06",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Supported Living,17/11/2023,5846122,"4,344.34",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,17/11/2023,5846119,"3,475.41",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,17/11/2023,5846120,"4,156.17",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,17/11/2023,5846121,"3,100.00",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages NW Team-LD				",Social Care - Supported Living,01/11/2023,5840637,"17,453.83",Angel Support (Newham) Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Supported Living,17/11/2023,5846083,"4,206.70",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages NW Team -SM,Social Care - Supported Living,17/11/2023,5846084,"4,074.02",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages NW Team -SI,Social Care - Supported Living,17/11/2023,5846075,"4,223.75",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Supported Living,15/11/2023,5844893,"1,012.88",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Supported Living,17/11/2023,5846078,"4,428.35",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Supported Living,17/11/2023,5846077,"3,885.85",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Supported Living,17/11/2023,5846086,"3,818.27",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,17/11/2023,5846076,"4,273.35",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,17/11/2023,5846080,"4,798.18",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,17/11/2023,5846081,"3,499.90",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,17/11/2023,5846088,"4,645.66",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Supported Living,17/11/2023,5846082,"4,088.59",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,17/11/2023,5846085,"2,654.84",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Supported Living,17/11/2023,5846087,"4,162.99",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NW Team-MH						",Social Care - Supported Living,10/11/2023,5844280,590.2,ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages NW Team-MH						",Social Care - Supported Living,17/11/2023,5846079,"3,764.33",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),"Generic Care Packages SE Team-MH								",Social Care - Supported Living,17/11/2023,5846074,"3,852.06",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,15/11/2023,5844925,"7,750.00",Anisha Grange
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,29/11/2023,5850044,"5,887.52",Anisha Grange
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,08/11/2023,5842797,"53,158.30",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/11/2023,5849268,"193,902.97",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/11/2023,5849448,"2,649.29",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,10/11/2023,5844274,"4,132.25",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,24/11/2023,5849443,"60,465.66",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NW Team -PS,Social Care - Homecare,24/11/2023,5849537,"3,445.38",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,10/11/2023,5844273,862.84,APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SE Team -PS,Social Care - Homecare,24/11/2023,5849446,"9,358.91",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,10/11/2023,5844244,"50,903.04",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,24/11/2023,5849447,"463,177.18",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Homecare,24/11/2023,5849263,"6,363.42",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,24/11/2023,5849539,"9,369.15",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,10/11/2023,5844312,"27,390.79",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,24/11/2023,5849540,"30,346.18",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,10/11/2023,5844314,846.23,APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Stepney / Wapping,Social Care - Homecare,24/11/2023,5849541,"17,974.60",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849240,"4,950.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849252,"4,500.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849373,"5,250.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849413,"3,985.72",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,24/11/2023,5849474,"4,500.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Respite Care Residential,10/11/2023,5844291,"2,477.86",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Respite Care Residential,29/11/2023,5850080,660,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Respite Care Residential,29/11/2023,5850081,660,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,08/11/2023,5842842,934.15,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,10/11/2023,5844313,"6,885.24",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,24/11/2023,5849269,"129,068.80",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Homecare,24/11/2023,5849557,"13,155.18",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Day Care,15/11/2023,5844883,"1,409.40",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,10/11/2023,5844315,"15,413.90",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,24/11/2023,5849402,"51,193.59",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),CLDS Transition,Social Care - Homecare,24/11/2023,5849556,"1,384.74",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"Generic Care Packages SE Team-LD							",Social Care - Homecare,24/11/2023,5849406,"10,288.68",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - adults (18-64),"LD Block Commissioning Support									",Social Care - Respite Care,10/11/2023,5843656,"4,950.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care,10/11/2023,5844281,990,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,10/11/2023,5844295,263.76,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,24/11/2023,5849275,"1,582.56",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,24/11/2023,5849405,"29,673.06",APASENTH
Health and Adult Social Care,Adult Social Care,Social Care Activities,"BIA-Best Interest Assessor Team		",Services - Professional Fees - Medical Fees,17/11/2023,5842742,520.11,Apex Medical Consulting Ltd
Health and Adult Social Care,Adult Social Care,Social Care Activities,"BIA-Best Interest Assessor Team		",Services - Professional Fees - Medical Fees,17/11/2023,5842743,"2,080.44",Apex Medical Consulting Ltd
Health and Adult Social Care,Adult Social Care,Social Care Activities,"BIA-Best Interest Assessor Team		",Services - Professional Fees - Medical Fees,17/11/2023,5842744,"2,080.44",Apex Medical Consulting Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844894,"10,709.74",APPLEWOOD CARE HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS - Health and Wellbeing,Social Care - Residential Care,15/11/2023,5844895,"11,066.73",APPLEWOOD CARE HOME
