Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,28/02/2024,5881414,"1,928.57",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Residential Care,28/02/2024,5881420,"5,879.75",Roland Residential Care Homes Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,02/02/2024,5873147,"1,185.94",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Day Care,21/02/2024,5878679,"1,175.40",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5871433,"4,569.60",Browncross Healthcare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5871434,"4,569.60",Browncross Healthcare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5871435,"4,569.60",Browncross Healthcare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,02/02/2024,5873173,"1,065.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,02/02/2024,5873181,477.8,J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5875440,"3,590.40",Browncross Healthcare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,09/02/2024,5875462,434.75,J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,09/02/2024,5875482,"4,042.50",Eleven Sisters Health Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876165,"58,672.71",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876168,770.96,Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876171,"8,838.64",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876173,"79,850.07",City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876216,"24,829.89",Supporting Care
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876228,"196,970.30",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876287,813.4,APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876288,"4,967.64",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876295,"10,208.00",Unite Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876296,"1,365.00",Peoples Care Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876318,"17,941.57",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876335,"431,807.85",APASENTH
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,14/02/2024,5876344,"8,449.48",SweetTree Home Care Services
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/02/2024,5877364,"4,373.59",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/02/2024,5877365,"3,323.75",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/02/2024,5877386,"4,921.37",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,16/02/2024,5877417,792,Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878784,"2,360.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878785,"4,885.69",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878788,"2,560.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878791,"2,240.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878792,"2,400.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,21/02/2024,5878796,"4,869.20",J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5879556,469.28,HEADWAY EAST LONDON
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,23/02/2024,5880210,330.75,Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,28/02/2024,5881427,"4,800.00",Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare,28/02/2024,5881430,434.75,J. C. Michael Groups Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Prevention & Support,09/02/2024,5875485,"1,550.00",Metro Properties Ltd
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,09/02/2024,5871266,"-13,524.40",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,09/02/2024,5875407,400,LBTH ASC Emergency Pre-Paid Cards
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,09/02/2024,5875408,"1,110.12",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,14/02/2024,5876206,530,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,14/02/2024,5876207,"2,265.66",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,21/02/2024,5878328,"1,511.61",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879574,"1,392.96",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879579,"1,017.91",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879589,"1,392.96",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879599,750.07,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879601,"2,686.46",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879611,821.5,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879623,"5,824.94",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879628,"2,038.01",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879630,"1,482.24",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879631,"1,035.80",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879635,"2,071.55",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879662,"1,467.10",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879675,857.19,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879683,428.6,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879699,857.19,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879715,"2,047.55",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879717,678.63,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879732,"1,485.96",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879749,"1,464.40",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879754,"1,964.43",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879763,428.6,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879778,275.9,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879782,"1,857.25",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879784,321.47,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879785,"2,250.16",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879856,498.57,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879872,"1,232.21",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879876,428.6,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879886,"1,339.38",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879905,"1,714.39",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879906,"1,232.21",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879920,"1,506.69",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879935,"1,270.20",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879946,551.8,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879977,"2,878.79",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879993,"1,660.80",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5879999,553.62,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880015,"1,571.52",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880030,942.62,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880078,"2,045.20",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880082,428.6,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880103,"1,660.80",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880105,750.07,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880112,"1,531.89",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880124,"1,820.54",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880168,"1,071.49",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880199,"1,923.20",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880221,"1,112.19",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880223,"1,047.27",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880224,"1,692.29",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880237,571.46,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880238,"2,017.97",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880239,250.04,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880254,571.46,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880267,"3,461.06",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880282,517.88,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880318,446.8,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880325,747.32,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880351,"1,191.77",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880355,607.2,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880356,910.78,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880361,"3,625.23",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880365,500.03,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880375,"2,177.66",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,23/02/2024,5880376,"1,647.92",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,02/02/2024,5873091,"7,032.00",Mondonovo Care Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,14/02/2024,5876250,"2,499.00",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Supported Living,28/02/2024,5881438,"3,819.59",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - No Recourse to Public Funds,23/02/2024,5879820,331.35,London Borough of Tower Hamlets  - Adult NRPF
Health and Adult Social Care,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Homecare Outreach,21/02/2024,5878772,691.52,Outward Housing
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,14/02/2024,5876254,"-1,477.60",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,23/02/2024,5880306,618.98,Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Supported Living,16/02/2024,5877337,"4,650.00",Support By Heart Ltd
Health and Adult Social Care,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Supported Living,28/02/2024,5881450,"4,350.00",Support By Heart Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Non Staff Transport Costs - Client Transport Costs,21/02/2024,5878726,260,ZOT LTD
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Nursing Care,21/02/2024,5878532,"3,492.60",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5871342,-923.52,Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,14/02/2024,5876191,"6,335.65",Sydmar Lodge Care Home
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878432,"16,128.00",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878452,"3,826.02",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878453,"3,826.02",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878469,"3,826.02",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878566,"4,080.72",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,21/02/2024,5878622,"7,967.14",BARCHESTER HEALTHCARE
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,28/02/2024,5881403,"5,926.90",Sydmar Lodge Care Home
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Direct Payments,23/02/2024,5880023,"1,591.01",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Direct Payments,23/02/2024,5880120,500.03,Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Other Placements Bed & Breakfast,07/02/2024,5874209,"2,250.00",Citystay Hotel Limited
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Other Placements Bed & Breakfast,23/02/2024,5879567,"1,875.00",Citystay Hotel Limited
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,23/02/2024,5879779,"1,639.99",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,23/02/2024,5879947,"1,921.25",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,23/02/2024,5880057,428.6,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,23/02/2024,5880227,375.01,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Residential Care,21/02/2024,5878451,"3,826.02",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Supported Living,28/02/2024,5881442,"3,819.59",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Nursing Care,16/02/2024,5877418,"5,292.86",Westgate Healthcare (Wanstead) Ltd (Chestnut Manor Care Home)
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,09/02/2024,5875435,"3,675.71",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,28/02/2024,5878331,"3,400.00",Millard House Care Ltd
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,28/02/2024,5881370,"3,438.57",Notaro Care Homes
Health and Adult Social Care,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Direct Payments,23/02/2024,5880106,"1,214.36",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,21/02/2024,5878606,"3,265.48",H-C ONE LTD - TOWER BRIDGE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,28/02/2024,5881360,"8,800.00",ASHBROOK NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,07/02/2024,5874280,"2,160.00",Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,09/02/2024,5875433,"2,185.00",Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,09/02/2024,5875447,900,Plaza London Hotel
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,23/02/2024,5879546,"1,125.00",Citystay Hotel Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Other Placements Bed & Breakfast,23/02/2024,5879801,"2,380.00",CVHZ LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,02/02/2024,5873125,"4,983.38",Partnerships in Care - Roydon Road Priory
