Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/05/2023,5786322,765.81,Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/05/2023,5786349,"4,837.76",Oak Farm (Taverham) Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/05/2023,5786442,"2,625.63",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/05/2023,5786464,"2,625.63",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/05/2023,5786470,"2,625.63",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,03/05/2023,5779905,"3,482.03",AVANTE CARE & SUPPORT
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,03/05/2023,5779960,"4,928.57",Brownscombe House
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,10/05/2023,5781925,"3,445.71",Seabrooke Manor LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,12/05/2023,5782974,"3,542.86",RUNWOOD HOMES PLC
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,12/05/2023,5783001,"3,428.57",RUNWOOD HOMES PLC
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,17/05/2023,5783770,"3,202.71",Essex County Council
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,19/05/2023,5785162,"3,788.57",Cathena Healthcare Ltd - Quenby Rest Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,19/05/2023,5785179,"5,988.92",THE GROVE RESIDENTIAL HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,19/05/2023,5785225,"5,988.92",THE GROVE RESIDENTIAL HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,19/05/2023,5785228,"5,988.92",THE GROVE RESIDENTIAL HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786233,832.00,Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786250,940.00,Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786295,832.00,Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786298,707.20,ANCHOR TRUST HOMES ACCOUNT
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786492,"2,852.57",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786495,"2,424.69",ANCHOR TRUST HOMES ACCOUNT
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786508,"2,852.57",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,24/05/2023,5786525,"3,222.86",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,31/05/2023,5789071,"3,760.12",Valorum Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,31/05/2023,5789103,"5,580.00",St Mary's Court
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Respite Care,05/05/2023,5781297,"5,500.00",Safehands Live In Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Respite Care,12/05/2023,5783032,"6,040.00",Safehands Live In Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Respite Care,26/05/2023,5788417,"5,500.00",Safehands Live In Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Day Care,05/05/2023,5781248,875.52,HEADWAY EAST LONDON
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Day Care,12/05/2023,5782983,875.00,HEADWAY EAST LONDON
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,05/05/2023,5781292,"1,386.75",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,05/05/2023,5781293,599.00,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,05/05/2023,5781313,627.13,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,10/05/2023,5781959,722.00,Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,17/05/2023,5783834,"13,506.63",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/05/2023,5785183,"3,930.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/05/2023,5785184,"15,747.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/05/2023,5785187,850.00,Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786332,"9,615.80",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786388,704.06,MiHomecare Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786389,"167,804.05",Diversity Health and Social Care LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786402,"5,074.64",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786404,"48,241.80",CARE SOLUTION BUREAU
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,24/05/2023,5786421,"1,511.84",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,26/05/2023,5788330,"2,379.68","Bluebird Care (Dockland, Stratford & Wapping)"
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,26/05/2023,5788377,"1,676.75",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,26/05/2023,5788454,"5,260.00",Eleven Sisters Health Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,31/05/2023,5789142,"2,520.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Prevention & Support,05/05/2023,5781304,"9,672.00",Bettertogether Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Prevention & Support,05/05/2023,5781325,"1,425.00",City Lodge London
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Prevention & Support,24/05/2023,5786373,"3,520.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5779941,253.07,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5779974,308.40,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5779993,303.17,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5780003,295.24,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5780046,"2,769.48",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5780062,535.15,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,03/05/2023,5780103,318.94,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,10/05/2023,5781969,"2,750.19",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786623,509.70,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786629,914.48,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786632,"1,330.72",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786641,"1,261.58",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786649,"1,106.05",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786655,"1,036.93",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786666,671.75,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786689,691.28,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786704,"1,451.70",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786711,"2,207.27",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786712,914.57,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786748,593.75,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786771,527.52,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786781,863.15,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786796,590.87,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786798,720.08,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786800,738.35,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786808,"1,192.45",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786845,"4,259.32",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786854,"1,358.32",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786856,864.13,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786864,674.02,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786882,894.77,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786888,"1,019.65",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786893,"1,503.55",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786898,"1,659.08",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786935,267.04,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786945,"1,073.83",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786973,"1,866.47",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5786976,"1,337.10",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787006,"2,091.13",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787039,"1,106.05",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787059,"1,088.78",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787064,933.25,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787096,725.87,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787098,"2,022.00",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787107,"1,468.97",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787109,"1,973.83",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787112,"2,034.77",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787144,276.52,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787148,"3,259.85",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787154,"1,987.45",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787155,795.00,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787201,"1,744.07",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787204,276.52,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787206,"1,086.90",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787210,"1,973.57",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787216,"2,661.47",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787224,"1,193.32",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787233,"1,854.08",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787270,414.77,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787271,829.55,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787287,"1,624.55",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787309,"1,383.95",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787320,"3,508.28",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,24/05/2023,5787339,"2,675.27",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),05/05/2023,5781292,560.00,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),12/05/2023,5782987,"15,260.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),12/05/2023,5783039,"4,270.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),12/05/2023,5783042,414.00,Soma Healthcare Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),17/05/2023,5783709,960.00,Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),17/05/2023,5783710,"1,280.00",Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),17/05/2023,5783796,"1,105.00",Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),17/05/2023,5783814,"2,478.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785164,320.00,Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785166,740.00,Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785183,"2,368.80",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785190,"1,020.00",Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785205,"6,572.00","Bluebird Care (Dockland, Stratford & Wapping)"
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),19/05/2023,5785224,"8,429.76",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),24/05/2023,5786332,"16,350.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),24/05/2023,5787435,"13,860.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),24/05/2023,5787437,"14,023.50",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788334,"13,860.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788339,270.00,Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788380,"13,860.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788391,"1,065.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788432,"1,680.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),26/05/2023,5788457,"13,860.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Home Care (Short Term),31/05/2023,5789142,"1,120.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Client Contributions for Social Care - Residential Care,31/05/2023,5789071,-534.88,Valorum Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Client Contributions for Social Care - Non-Residential Contributions,24/05/2023,5787064,-262.37,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages NE Team -SP,Social Care - Residential Care,24/05/2023,5786305,"1,488.58",THE REGARD PARTNERSHIP
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages NE Team -SP,Social Care - Residential Care,24/05/2023,5786502,"6,271.15",THE REGARD PARTNERSHIP
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages NE Team -SP,Social Care - Respite Care,19/05/2023,5785218,"3,600.00",QUEENSCOURT NURSING HOME
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),Generic Care Packages NE Team -SP,Social Care - Direct Payments,24/05/2023,5786765,"1,067.70",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Residential Care,24/05/2023,5786263,832.00,Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Residential Care,24/05/2023,5786436,"2,852.57",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Residential Care,24/05/2023,5787348,"-3,428.57",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Residential Care,24/05/2023,5787368,"-3,877.30",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Day Care,24/05/2023,5787348,432.00,SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Direct Payments,03/05/2023,5779883,516.67,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Direct Payments,10/05/2023,5781268,"-1,750.08",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Direct Payments,24/05/2023,5786850,"1,538.10",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages NE Team-SMC,Social Care - Direct Payments,24/05/2023,5786901,"1,693.67",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages NE Team -SC,Social Care - Direct Payments,24/05/2023,5786648,"1,486.25",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages NE Team -SC,Social Care - Direct Payments,24/05/2023,5787179,691.28,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages NE Team -SM,Social Care - Residential Care,24/05/2023,5786307,832.00,Beaumont Court Care Home Ltd
