Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,23/10/2023,5830163,"10,836.80",SENATOR INTERNATIONAL
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Consumables,Materials - Cleaning Materials,11/10/2023,5824986,508.07,Seton Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Consumables,Materials - Cleaning Materials,25/10/2023,5831349,337.7,Seton Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"Non Operational Buildings		",Services - Professional Fees - Valuation Fees,25/10/2023,5829567,"1,000.00",SFP Property
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,25/10/2023,5830154,350,SFW360 Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Management,Training Expenses - Staff External Training (UK Based),25/10/2023,5826119,"2,901.00",Shelter
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,13/10/2023,5830445,"2,230.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,13/10/2023,5833160,"51,268.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,23/10/2023,5835928,672,Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,25/10/2023,5837320,"4,745.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,06/10/2023,5830931,"28,976.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,06/10/2023,5830932,"62,445.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,06/10/2023,5830933,"77,975.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,18/10/2023,5835925,"23,520.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,18/10/2023,5835926,"70,050.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,18/10/2023,5835929,"74,400.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,06/10/2023,5831293,"123,760.00",Signature Hotel London Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,06/10/2023,5831294,"119,850.00",Signature Hotel London Ltd
Housing & Regeneration,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,04/10/2023,5831366,"4,026.28",SIMRIC UK
Housing & Regeneration,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,13/10/2023,5834837,"5,886.37",SIMRIC UK
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Management,Services - Professional Fees - Consultants Fees,20/10/2023,5836999,"6,500.00",SJS HR Consultancy and Interim Services Limited
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836036,"5,800.00",Society Links
Housing & Regeneration,Planning Services,Economic Development,Employment & Skills,Computing - Purchase of Software,23/10/2023,5830097,"7,854.38",Softcat PLC
Housing & Regeneration,Planning Services,Economic Development,"ESF Connecting Communities		",Third Party Payments - Allowances,23/10/2023,5830098,"1,352.52",Softcat PLC
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836035,"24,800.00",SOUL
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,09/10/2023,5832790,"39,097.80",Sovereign Residential
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,27/10/2023,5839963,"21,276.27",Sovereign Residential
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Cash Incent(Single),Third Party Payments - Rent Incentives,11/10/2023,5833243,"1,000.00",Spicerhaart Residential Lettings
Housing & Regeneration,Planning Services,Planning Policy,Sustainable Development,Services - Professional Fees - Consultants Fees,13/10/2023,5809704,"5,000.00",Square Gain
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/10/2023,5831073,"1,508.70",St James Asset Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fam-MH CLG RIA,Third Party Payments - Voluntary Associations,27/10/2023,5830803,"28,042.50",St Mungo's
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fam-MH CLG RIA,Third Party Payments - Voluntary Associations,27/10/2023,5830804,"11,677.50",St Mungo's
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fam-MH CLG RIA,Third Party Payments - Voluntary Associations,27/10/2023,5830805,"2,750.00",St Mungo's
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,20/10/2023,5836812,"95,860.30",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,18/10/2023,5835344,"4,950.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,25/10/2023,5837173,"1,656.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,27/10/2023,5837174,"41,160.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,25/10/2023,5837175,"5,115.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,25/10/2023,5837665,"4,842.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,25/10/2023,5837666,"90,466.00",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Temporary Accommodation Rents - One Room,27/10/2023,5837667,"57,545.00",Stef And Philips Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836037,"2,600.00",Stifford Centre
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5827462,"27,900.00",Streetgames Uk
Housing & Regeneration,No Service Specified,No Division Specified,"S42 Notice Lease Extension		",Services - Professional Fees - Valuation Fees,23/10/2023,5837330,"3,500.00",Strutt & Parker LLP
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Security,27/10/2023,5840018,"9,645.00",surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,16/10/2023,5835153,"1,615.00",surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,25/10/2023,5835154,500,surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,30/10/2023,5835882,500,surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5837263,510,surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5837264,"1,445.00",surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5837265,425,surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5840019,"1,010.00",surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5840020,"3,105.00",surelock security systems ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Security,27/10/2023,5840021,770,surelock security systems ltd
Housing & Regeneration,No Service Specified,No Division Specified,"High Street & TownCentre - Cap		",Other Capital Payments - Site Investigations,02/10/2023,5697867,"67,005.60",TCL group
Housing & Regeneration,No Service Specified,No Division Specified,"High Street & TownCentre - Cap		",Other Capital Payments - Site Investigations,02/10/2023,5725898,"-67,005.60",TCL group
Housing & Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Environmental Impact Assessment (EIA) Reviews,23/10/2023,5828290,"2,200.00",Temple Group Ltd
Housing & Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Environmental Impact Assessment (EIA) Reviews,23/10/2023,5828292,"3,915.00",Temple Group Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/10/2023,5831074,"45,650.50",TERRA FIRMA PROPERTY SERVICES UK
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Electrical,11/10/2023,5830183,"2,125.00",The Generator Company
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Materials - Cleaning Materials,04/10/2023,5822084,"3,326.24",The Maintenance Supply Co Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Consumables,Materials - Cleaning Materials,04/10/2023,5822085,"1,299.00",The Maintenance Supply Co Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/10/2023,5831086,"139,895.16",Theori Housing Management Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Consumables,Catering - Hospitality,16/10/2023,5826127,352.04,Thomas Ridley & Son Ltd
Housing & Regeneration,No Service Specified,No Division Specified,THCIL Capital Projects,Other External Fees - Consultants Fees,25/10/2023,5830403,"6,500.00",THREEDAY GROUP LTD
Housing & Regeneration,Planning Services,Development Control,Development Management,Non Staff Advertising - Public Notices,06/10/2023,5822757,"1,636.00",TMP UK Ltd
Housing & Regeneration,Planning Services,Development Control,Development Management,Non Staff Advertising - Public Notices,13/10/2023,5824605,"1,031.80",TMP UK Ltd
Housing & Regeneration,Planning Services,Development Control,Development Management,Non Staff Advertising - Public Notices,25/10/2023,5830094,632.8,TMP UK Ltd
Housing & Regeneration,Planning Services,Development Control,Development Management,Non Staff Advertising - Public Notices,25/10/2023,5830806,929.2,TMP UK Ltd
Housing & Regeneration,General Fund/Council Fund,Private Sector Housing Renewal,"Regeneration and New Build		",Non Staff Advertising - General,02/10/2023,5820780,"3,360.00",TMP UK Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/10/2023,5830523,"51,165.25",Tower Estates Properties Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836038,"6,196.00",Tower Hamlets Youth League United
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836039,"2,300.00",Trapped In Zone One
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,04/10/2023,5830535,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,06/10/2023,5832778,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,11/10/2023,5834560,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,16/10/2023,5835077,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,16/10/2023,5835278,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,23/10/2023,5837585,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Housing Strategy,Housing Development Team,Services - Professional Fees - Legal Fees/Expenses,18/10/2023,5835842,691,Trowers & Hamlins
Housing & Regeneration,General Fund/Council Fund,Housing Strategy,Housing Development Team,Services - Professional Fees - Legal Fees/Expenses,20/10/2023,5835843,"1,062.00",Trowers & Hamlins
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Consumables,Office Furniture/Equipment,02/10/2023,5821019,"2,380.00",Unique Office Solutions
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,06/10/2023,5822859,520,Unique Office Solutions
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,02/10/2023,5828293,398,Unique Office Solutions
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,20/10/2023,5828294,"8,662.00",Unique Office Solutions
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836040,"4,890.00",Vallance Community Sports Association
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Computing - Purchase of Hardware,09/10/2023,5822852,746.22,VMS Network Cabling Ltd
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,02/10/2023,5820525,"6,174.85",VMS Network Cabling Ltd
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,02/10/2023,5820527,856.2,VMS Network Cabling Ltd
Housing & Regeneration,No Service Specified,No Division Specified,Tower Hamlets Town Hall - CAP,Other External Fees - Other External Fees,09/10/2023,5824970,669.9,VMS Network Cabling Ltd
Housing & Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Consultants Fees,27/10/2023,5831252,"1,120.00",Ward Williams Associates LLP_INS
Housing & Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Consultants Fees,27/10/2023,5831253,"1,200.00",Ward Williams Associates LLP_INS
Housing & Regeneration,Planning Services,Development Control,Development Management,Services - Professional Fees - Consultants Fees,13/10/2023,5834661,700,Ward Williams Associates LLP_INS
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,06/10/2023,5832780,500,Wendleby Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,06/10/2023,5832781,500,Wendleby Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,06/10/2023,5832783,500,Wendleby Limited
Housing & Regeneration,Planning Services,Economic Development,Employment & Skills,Contract Cleaning,04/10/2023,5828264,"1,762.74",Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,04/10/2023,5828259,"1,391.76",Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,13/10/2023,5833156,"1,391.76",Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,23/10/2023,5833157,362.36,Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,23/10/2023,5833159,503.64,Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning - Cleaning,13/10/2023,5833154,-374.45,Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning - Cleaning,13/10/2023,5833155,"1,395.64",Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning - Cleaning,13/10/2023,5833158,705.88,Wetton Cleaning Services LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,CLM Rates,Services - Professional Fees - Valuation Fees,27/10/2023,5839579,575.75,Wilks Head & Eve
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,18/10/2023,5836041,"9,400.00",Wise Youth Trust
Housing & Regeneration,Planning Services,Planning Policy,Plan Making,Services - Professional Fees - Consultants Fees,11/10/2023,5823945,"11,935.53",WSP UK Ltd
Housing & Regeneration,Planning Services,Community Development,Infrastructure Planning,Computing - Purchase of Hardware,25/10/2023,5828910,259.39,XMA Ltd
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"Place Covid-19 Response		",Repairs and Maintenance - Responsive - Repair & Maintenance,25/10/2023,5830089,500,Y & Y Docklands Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/10/2023,5830529,"2,863.80",Zehd Estates
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/10/2023,5831058,"1,567.50",ZETA HOMES LTD
Housing & Regeneration,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,18/10/2023,5832999,"15,259.20",Zip Heaters UK Ltd
Housing & Regeneration,Planning Services,Economic Development,Employment & Skills,Computing - Maint Agreements - Software,23/10/2023,5829596,"2,500.00",ZMM Consultancy Ltd
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Purchase of Software,11/10/2023,5824696,"10,287.25",15billion
Resources,Central Services to the Public,Registration of Births Deaths & Marriages,Registrars,Staff Transport Costs - Taxi (UK Based),27/10/2023,5835418,380.36,Addison Lee
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,04/10/2023,5830601,"35,448.07",Alice Model Nursery School
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Services - Professional Fees - Consultants Fees,04/10/2023,5830533,"7,832.14",Allen Lane Interim & Permanent Recruitment
Resources,Central Services to the Public,Local Tax Collection,Council Tax,Services - Professional Fees - Financial Services Fees,13/10/2023,5831306,848.13,Allpay LTD
Resources,Central Services to the Public,Local Tax Collection,Council Tax,Services - Professional Fees - Financial Services Fees,13/10/2023,5831307,"2,462.25",Allpay LTD
Resources,Corporate & Democratic Core,Corporate Management,Cashiers,Services - Professional Fees - Financial Services Fees,13/10/2023,5832704,557.96,Allpay LTD
Resources,Corporate & Democratic Core,Corporate Management,Cashiers,Services - Professional Fees - Financial Services Fees,13/10/2023,5832705,411.04,Allpay LTD
Resources,Corporate & Democratic Core,Corporate Management,Cashiers,Services - Professional Fees - Financial Services Fees,13/10/2023,5832706,281.44,Allpay LTD
Resources,Corporate & Democratic Core,Corporate Management,Desktop Transformation,Services - Professional Fees - Consultants Fees,27/10/2023,5833702,"13,557.00",AMILLAN LTD
Resources,Corporate & Democratic Core,Corporate Management,"IT Security		",Services - Professional Fees - Consultants Fees,27/10/2023,5830452,"5,000.00",ANS Group plc
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Maint Agreements - Software,02/10/2023,5822864,"175,088.12",ANS Group plc
Resources,Corporate & Democratic Core,Corporate Management,ICT Returned Contracts,Computing - Maint Agreements - Software,20/10/2023,5833785,"36,535.45",ANS Group plc
Resources,Corporate & Democratic Core,Corporate Management,Desktop Transformation,Services - Professional Fees - Consultants Fees,16/10/2023,5826124,"4,625.00",ANS Group plc
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Arnhem Wharf,04/10/2023,5830577,"310,780.51",ARNHEM WHARF PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Arnhem Wharf,04/10/2023,5830606,"17,852.04",ARNHEM WHARF PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Arnhem Wharf,04/10/2023,5830683,"35,125.42",ARNHEM WHARF PRIMARY SCHOOL
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,04/10/2023,5823383,462.32,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,04/10/2023,5823385,895.19,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,04/10/2023,5824064,787.8,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,04/10/2023,5824065,480.49,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,04/10/2023,5824526,843.09,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,13/10/2023,5826484,651.98,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,13/10/2023,5826485,344.65,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,11/10/2023,5826492,298.17,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,11/10/2023,5827202,834.4,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,11/10/2023,5827204,796.28,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,11/10/2023,5827734,577.54,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5829009,283.03,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5829838,269.4,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5829839,473.37,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5829840,350.2,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5830342,776.75,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5830343,339.97,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,11/10/2023,5830345,311.72,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,20/10/2023,5831378,442.92,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5831380,616.08,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5831382,382.94,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5832333,404.1,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5832334,291.59,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5832810,263.49,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,27/10/2023,5834796,298.98,Askews and Holts Library Services Ltd
Resources,Cultural and Related Services,Library Service,Bibliographical Service,Books - General Purchases,25/10/2023,5839066,589.85,Askews and Holts Library Services Ltd
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,04/10/2023,5830572,"197,296.88",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,04/10/2023,5830607,"20,345.28",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,04/10/2023,5830671,"7,500.00",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,04/10/2023,5830677,"9,212.50",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,04/10/2023,5830684,"25,910.42",BANGABANDHU PRIMARY SCHOOL
Resources,General Fund/Council Fund,Housing Benefits Administration,Central Benefits Team,Photocopier Charges - Consumables,20/10/2023,5827788,492.89,Banner Group Limited
Resources,Corporate & Democratic Core,Corporate Management,Internal Audit Anti-Fraud & Risk,Agency Staff - Consultants Fees,23/10/2023,5829581,"27,550.00",BDO LLP
Resources,Corporate & Democratic Core,Corporate Management,Internal Audit Anti-Fraud & Risk,Services - Professional Fees - Consultants Fees,23/10/2023,5829582,"22,875.00",BDO LLP
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,04/10/2023,5830655,"104,166.67",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,04/10/2023,5830661,"270,833.33",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,04/10/2023,5830667,"19,250.00",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,04/10/2023,5830749,"4,782.08",Beatrice Tate School
