Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,13/03/2024,5886725,"4,142.94",RIVERSIDE HOUSE PROJECT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,15/03/2024,5888024,"5,207.11",BUPA CARE HOMES
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,20/03/2024,5889719,"3,720.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,22/03/2024,5892288,"6,647.89",The Meadows (Butterfly's Care Home Ltd)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,22/03/2024,5892336,"6,751.44",The Meadows (Butterfly's Care Home Ltd)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,22/03/2024,5892337,"6,751.44",The Meadows (Butterfly's Care Home Ltd)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,22/03/2024,5892338,"6,751.44",The Meadows (Butterfly's Care Home Ltd)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,27/03/2024,5894115,"1,875.89",BUPA CARE HOMES
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Residential Care,27/03/2024,5894127,"4,317.86",ROSENMANOR LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,06/03/2024,5883996,432,The Bromley by Bow Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,20/03/2024,5889148,575.28,VIBRANCE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Day Care,22/03/2024,5892430,432,The Bromley by Bow Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,01/03/2024,5882534,415.34,Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,01/03/2024,5882536,"2,076.85",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,01/03/2024,5882556,"2,450.40",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,08/03/2024,5885908,"2,028.20",SweetTree Home Care Services
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,13/03/2024,5886797,627.84,Outward Housing
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892250,"20,073.73",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892270,"1,088.04",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892278,"2,846.94",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892307,"7,528.15",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892354,"1,417.50",Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892371,849,Supporting Care North East Branch
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892452,690.8,Capital Homecare (UK) Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,22/03/2024,5892472,810.72,THE REGARD PARTNERSHIP
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare,27/03/2024,5894245,493.94,Outward Housing
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,06/03/2024,5884063,495,Inline removals & storage ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,13/03/2024,5886758,"2,250.00",Citystay Hotel Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Prevention & Support,13/03/2024,5886761,458.9,Inline removals & storage ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883842,"4,650.00",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883844,"4,650.00",LEYTON HOUSE COMMUNITY CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883906,"4,971.42",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883910,"3,999.68",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883915,"5,178.57",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,06/03/2024,5883916,"3,790.71",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,08/03/2024,5885805,"4,360.00",East Cheshire Housing Consortium Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,13/03/2024,5886640,"2,485.71",BAXTER HOUSE SUPPORTED LIVING PROJECT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,13/03/2024,5886706,"4,345.94",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,13/03/2024,5886764,"3,997.65",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,13/03/2024,5886767,"3,273.90",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,20/03/2024,5889930,"4,488.62",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5892496,"9,491.04",Carefield Support Services Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5894087,"4,445.44",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5894089,"5,803.96",Forward Community Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5894295,"3,764.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5894298,"4,787.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Supported Living,27/03/2024,5894299,"3,919.33",Oaklodge Supporting Living Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bow / Poplar North,Social Care - Homecare Outreach,22/03/2024,5892471,786.84,THE REGARD PARTNERSHIP
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Non Staff Transport Costs - Client Transport Costs,27/03/2024,5894215,300,ZOT LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5869118,"6,200.00",PARK VIEW CARE HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5878441,"5,800.00",PARK VIEW CARE HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882631,"6,200.00",PARK VIEW CARE HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882661,"4,207.14",Bennetts Castlle Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882663,"3,473.95",Bennetts Castlle Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882664,"4,387.87",Bennetts Castlle Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882710,"3,733.46",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,01/03/2024,5882825,"1,708.58",H-C ONE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,20/03/2024,5883948,"-4,335.64",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,06/03/2024,5883950,"5,000.00",Romford Care Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,08/03/2024,5885809,"4,971.43",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,08/03/2024,5885810,"3,425.81",Alexander Court (Bondcare London)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,20/03/2024,5888128,"-3,733.46",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,22/03/2024,5892324,"5,644.64",Gold Care Homes Ltd T/A Hatfield Residential & Nursing Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,22/03/2024,5892327,"7,250.00",Anisha Grange
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,27/03/2024,5894090,"6,033.93",Gold Care Homes Ltd T/A Hatfield Residential & Nursing Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care,27/03/2024,5894164,"22,468.57",H-C ONE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5881400,"-17,942.68",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882586,"2,001.00",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882606,"3,935.71",Neem Tree Care Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882615,"4,276.67",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882618,"4,276.67",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882624,"4,276.67",Globe Court Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882639,"4,089.87",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882642,"4,089.87",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882656,"4,089.87",Beaumont Court Care Home Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882669,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882670,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882675,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882676,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882690,"3,263.15",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882702,"3,413.76",ANCHOR TRUST HOMES ACCOUNT
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882713,"4,362.14",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882748,"4,362.14",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882749,"4,362.14",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882786,"2,945.00",JEWISH CARE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882803,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882805,"4,849.29",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882806,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882809,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882811,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882812,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,01/03/2024,5882819,"4,085.80",EXCELCARE HOLDING PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,06/03/2024,5884054,"8,142.60",Rowallan House
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,18/03/2024,5884079,"2,500.00",Porthaven Care Homes Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885818,"5,092.86",Avery Homes Nelson Ltd ( Lavender Lodge Care Home)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885819,"4,764.29",Avery Homes Nelson Ltd ( Lavender Lodge Care Home)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885834,"2,642.19",RUNWOOD HOMES PLC
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885847,"3,600.00",Hunt Health Care Group UK Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885861,"5,400.00",QUEENSCOURT NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885865,964.29,QUEENSCOURT NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885868,"5,400.00",QUEENSCOURT NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,08/03/2024,5885910,"3,935.71",Agincare (Southwark) Limited Greenhive Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,13/03/2024,5886597,"7,848.00",Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,15/03/2024,5888143,"5,600.00",Romford Care Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,20/03/2024,5889713,"3,294.00",Priory Supporting Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,27/03/2024,5889715,"3,600.00",Hunt Health Care Group UK Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,20/03/2024,5889725,"5,400.00",QUEENSCOURT NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,27/03/2024,5894092,"5,535.71",Heathlands Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,27/03/2024,5894095,"5,092.86",Avery Homes Nelson Ltd ( Lavender Lodge Care Home)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,27/03/2024,5894165,"4,428.57",Windsar Care (UK) LLP
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Residential Care,27/03/2024,5894166,"5,400.00",QUEENSCOURT NURSING HOME
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,01/03/2024,5875463,"1,679.00",Heed Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,01/03/2024,5882535,"23,317.32",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,01/03/2024,5882545,"4,621.57",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,01/03/2024,5882550,"9,572.48",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,06/03/2024,5884044,375,Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,08/03/2024,5885794,"10,152.43",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,08/03/2024,5885906,"4,100.00",Safehands Live In Care
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,13/03/2024,5886674,630,Unite Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892249,"28,385.62",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892258,"31,080.63",APASENTH
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892273,"31,721.40",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892276,"5,756.70",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892295,"14,198.58",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892353,567,Ashton Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892365,"5,050.50",City Care Agency Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892367,"7,056.00",Supporting Care North East Branch
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,22/03/2024,5892376,"3,381.00",Supporting Care
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Homecare,27/03/2024,5894272,"1,679.00",Heed Care Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/03/2024,5889239,"1,956.98",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/03/2024,5889320,"1,255.20",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/03/2024,5889383,"1,749.64",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/03/2024,5889387,456.43,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Direct Payments,20/03/2024,5889526,"1,730.61",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Nursing Care - Block,27/03/2024,5894134,"4,896.39",H-C ONE
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Supported Living,01/03/2024,5882867,"3,674.30",J M CAREHOMES LIMITED
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Supported Living,13/03/2024,5886801,"3,428.57",London Care Agency Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht For Older People,Social Care - Supported Living,20/03/2024,5889928,"16,382.73",ANGEL SUPPORT LIVING LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882593,"4,964.21",APPROACH LODGE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882671,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882678,"4,807.83",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882727,"7,380.70",Hamberley Care 1 Ltd (Hawthorn Green)
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882763,"3,577.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882764,"3,720.00",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882768,"3,864.06",SHANTI HEALTHCARE LTD
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882868,"3,100.00",First Care Lodge Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,01/03/2024,5882869,"6,421.42",First Care Lodge Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,06/03/2024,5883918,"3,728.57",Rethink Mental Illness
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,08/03/2024,5885826,"3,314.29",Number Residential Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,15/03/2024,5888142,"4,557.14",Newnton House Residential Care Home
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,22/03/2024,5892328,"2,712.00",Karma Liv-In
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Residential Care,27/03/2024,5894351,"6,864.28",First Care Lodge Limited
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,06/03/2024,5883962,584,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,06/03/2024,5883963,"1,092.00",Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,06/03/2024,5883964,957,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,06/03/2024,5883986,396,The Bromley by Bow Centre
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,13/03/2024,5886561,283.43,Community Believe
Health and Adult Social Care,Adult Social Care,Mental Health Support - adults (18-64),Cmht Iod / Poplar South,Social Care - Day Care,13/03/2024,5886570,657,Community Believe
