Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865614,"14,041.50",Headstart Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865615,"4,884.00",Iqra Preschool
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865616,"12,210.00",Iqra Pre School
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865617,"10,989.00",Jingle Jungle Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865618,"8,547.00",Kids Kingdom Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865620,"19,536.00",Lincoln Hall Playgroup
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865621,"8,547.00",Lincoln Hall Playgroup
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865622,"8,547.00",Little Limehouse Preschool
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865624,"5,494.50",Little Miracles Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865625,"4,273.50",Little St Matthias Pre School
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865626,610.5,MAGIC ROUNDABOUT NURSERIES LTD
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865627,"6,715.50",Matchbox Day Nursery Ltd
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865628,"11,599.50",Matchbox Day Nursery Ltd
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865629,610.5,Matilda Community Day Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865630,"1,831.50",New Birth Day Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865631,"4,273.50",London Early Years Foundation
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865632,"6,105.00",Precious Kids Day Nursery LTD
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865633,"2,442.00",Puddle Jumpers Ltd
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865634,"8,547.00",Purple Lion Day Nurseries Buckhurst Hill LTD
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865635,"2,442.00",Rainbow Angels Nurseries & Learning Centres Ltd
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865636,"18,315.00",Rainbow House
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865637,"4,273.50",RANWELL PLAYGROUP
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865638,610.5,Rawdatul Atfaal
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865639,"1,221.00",Rise N Shine Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865640,"4,273.50",Shining Futures Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865641,"11,599.50",Spring Nursery Limited
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865642,"4,884.00",Step By Step Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865643,"6,105.00",CATHOLIC CHILDREN'S SOCIETY(WESTMINSTER)
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865644,"6,715.50",Poplar HARCA LTD
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865645,"18,315.00",TATE HOUSE PLAYGROUP
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865646,"9,768.00",Tiddley Tots Daycare
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865647,"10,378.50",Tower Hamlets Opportunity Group
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865648,"8,547.00",VERNON PLAYGROUP
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865649,"7,326.00",WEAVERSFIELD COMMUNITY NURSERY
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865650,"1,221.00",THE NURSERY QUEEN MARY UNIVERSITY LONDON
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865651,"45,177.00",SELECT LEARNING LONDON LTD
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865652,"4,884.00",Wonder Haven
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,12/01/2024,5865658,"1,221.00",Nicola Bennison Childcare Services
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,08/01/2024,5862268,"22,572.10",Cascade Cars
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,05/01/2024,5862815,"84,138.00",Lindel Services LTD - T/A Fox Transport
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,05/01/2024,5862821,"13,553.20",Healthcare and Transport Services Group Ltd
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,29/01/2024,5863523,"12,242.00",Ladybirds 1991 Ltd
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,26/01/2024,5863545,"15,995.00",Clayhall Executive Cars
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,22/01/2024,5867296,"74,795.00",City Care Agency Ltd
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,29/01/2024,5867304,"52,939.00",LCT & Daughters UK Ltd
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,26/01/2024,5868053,"11,155.00",Clover Car Services Ltd
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,24/01/2024,5868492,"21,201.00",Mile End Car Hire Limited
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,24/01/2024,5868493,"10,414.00",Mile End Car Hire Limited
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Third Party Payments - Payments to Schools,05/01/2024,5861783,"3,600.00",Phoenix School
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Third Party Payments - Payments to Schools,05/01/2024,5861784,549.1,Phoenix School
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Third Party Payments - Payments to Schools,05/01/2024,5861785,"4,400.00",Phoenix School
Children’s Services,Education Services,Services to Young People and Other Community Learners,Further and Higher Education,Education Trust - Grant,10/01/2024,5863157,"2,400.00",Queen Mary University of London
Children’s Services,Education Services,Services to Young People and Other Community Learners,Further and Higher Education,Education Trust - Grant,10/01/2024,5863162,"4,900.00",Account 3 Ltd
Children’s Services,Education Services,Services to Young People and Other Community Learners,Further and Higher Education,Education Trust - Grant,10/01/2024,5863285,"1,860.00",London Metropolitan University
Children’s Services,Education Services,Services to Young People and Other Community Learners,Further and Higher Education,Education Trust - Grant,31/01/2024,5870859,"4,500.00",University of Bristol
Children’s Services,Education Services,Other Strategic Functions,Pupil & Student Services GF,Non Staff Transport Costs - Tfl Concessionary fares,08/01/2024,5858353,379.5,Oyster Sales Service
Children’s Services,Education Services,Other Strategic Functions,Pupil & Student Services GF,Non Staff Transport Costs - Tfl Concessionary fares,08/01/2024,5858353,312.4,Oyster Sales Service
Children’s Services,Education Services,Other Strategic Functions,Student Admissions,Services - Professional Fees - Consultants Fees,24/01/2024,5862048,460,Educationappeals Dotcom LTD
Children’s Services,Education Services,Other Strategic Functions,Student Admissions,Computing - Maint Agreements - Software,24/01/2024,5862251,"2,850.00",Access Uk Limited
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,22/01/2024,5865068,"2,100.00",Sharon Wright trading as Creative Wit
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,22/01/2024,5865069,"1,400.00",Sharon Wright trading as Creative Wit
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,17/01/2024,5866177,"5,850.00",VSA ASSOCIATES LIMITED
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,26/01/2024,5866178,"6,383.00",VSA ASSOCIATES LIMITED
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,03/01/2024,5861539,"3,000.00",Canary Wharf College
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,26/01/2024,5869702,"3,000.00",Central Foundation Girls School
Children’s Services,Education Services,Other Strategic Functions,Children with Complex Needs,Third Party Payments - High Needs Specialist Equipment,17/01/2024,5865470,643,CHILDRENS HOUSE NURSERY SCHOOL
Children’s Services,Education Services,Other Strategic Functions,Children with Complex Needs,Third Party Payments - High Needs Specialist Equipment,22/01/2024,5868180,"1,320.33",Bonner Primary School
Children’s Services,Education Services,Other Strategic Functions,Children with Complex Needs,Third Party Payments - High Needs Specialist Equipment,22/01/2024,5868197,"8,636.00",Morpeth School
Children’s Services,Education Services,Other Strategic Functions,Children with Complex Needs,Third Party Payments - High Needs Specialist Equipment,31/01/2024,5871721,"1,065.00",Morpeth School
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Other Agencies,17/01/2024,5861807,"4,225.85",UK Behaviour Analysis & Research Group CIC
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Other Agencies,26/01/2024,5862137,"6,068.00",SEN Support Services Ltd
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Top Up Funding,05/01/2024,5862912,"2,280.00",Encourage Education Limited
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Placement Funding,26/01/2024,5867335,"2,925.00",National Teaching And Advisory Service
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Placement Funding,26/01/2024,5870310,"-19,379.76",Options Autism Services Ltd
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Placement Funding,26/01/2024,5870713,"14,916.28",Options Autism Services Ltd
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - SEN Placement Funding,26/01/2024,5870714,"15,413.49",Options Autism Services Ltd
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Individual Tuition,10/01/2024,5862910,"1,920.00",Encourage Education Limited
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Individual Tuition,08/01/2024,5862911,"1,920.00",Encourage Education Limited
Children’s Services,Education Services,Other Strategic Functions,Special Education Needs DSG,Third Party Payments - Individual Tuition,26/01/2024,5868812,"45,375.00",Anchor Teaching Ltd
Children’s Services,Education Services,Other Strategic Functions,High Needs FE Colleges,Third Party Payments - SEN Placement Funding,17/01/2024,5859613,"687,304.76",New City College
Children’s Services,Education Services,Other Strategic Functions,High Needs FE Colleges,Third Party Payments - SEN Placement Funding,17/01/2024,5860848,"687,304.76",New City College
Children’s Services,Education Services,Other Strategic Functions,High Needs FE Colleges,Third Party Payments - SEN Placement Funding,17/01/2024,5860849,"780,000.00",New City College
Children’s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Top Up Funding,08/01/2024,5857094,"4,506.00",LONDON BOROUGH OF HAMMERSMITH & FULHAM
Children’s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Placement Funding,17/01/2024,5865221,"20,857.36",Wandsworth Council
Children’s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Placement Funding,17/01/2024,5865222,"20,568.90",Wandsworth Council
Children’s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Placement Funding,17/01/2024,5865223,"12,772.40",Wandsworth Council
Children’s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Placement Funding,22/01/2024,5868388,"34,867.00",LONDON BOROUGH OF ISLINGTON
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,05/01/2024,5850335,"-9,219.98",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,05/01/2024,5855983,"21,630.55",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,05/01/2024,5855984,"30,980.41",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,05/01/2024,5855985,"30,064.46",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,05/01/2024,5855986,"30,064.46",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Top Up Funding,03/01/2024,5855390,"4,911.59",Oxford Gardens Primary School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5855108,"8,030.00",Chigwell School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Placement Funding,10/01/2024,5856954,"11,061.00",Ranelagh Primary School The Tapscott Learning Trust
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - Individual Tuition,10/01/2024,5856954,"11,061.00",Ranelagh Primary School The Tapscott Learning Trust
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Further Education Colleges,Third Party Payments - SEN Placement Funding,26/01/2024,5870321,"10,833.00",The Park College
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Top Up Funding,03/01/2024,5853823,"5,321.21",SMALL HAVEN SCHOOL
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Top Up Funding,03/01/2024,5853824,"5,321.21",SMALL HAVEN SCHOOL
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,10/01/2024,5856048,"18,112.67",Moor House School and College
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5856096,"26,575.00",FIRST BRIDGE CENTRE
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858722,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858724,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858725,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858726,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858727,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,05/01/2024,5858730,"9,740.00",Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5859058,"37,000.00",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5859059,"37,000.00",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5859784,"52,417.36",The Bridge Integrated Learning Space
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5859785,"26,208.68",The Bridge Integrated Learning Space
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5860977,"28,575.82",Grangewood Independent School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,17/01/2024,5860978,"21,242.00",Grangewood Independent School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,08/01/2024,5861025,"12,413.00",Fairley House School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,31/01/2024,5862249,"41,001.00",The Pears Family Charitable Foundation School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,29/01/2024,5862948,"7,538.44",I.E Informal Education Ltd
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,29/01/2024,5863278,"9,800.00",I.E Informal Education Ltd
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,10/01/2024,5864172,"22,528.12",Ambitious about Autism
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,12/01/2024,5865113,"17,424.00",Teaching Talent T/as TCES National Online School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,12/01/2024,5865114,"9,636.00",Teaching Talent T/as TCES National Online School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,12/01/2024,5865115,"8,448.00",Teaching Talent T/as TCES National Online School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Individual Tuition,05/01/2024,5858723,450,Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Individual Tuition,05/01/2024,5858728,733.33,Cavendish School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Individual Tuition,05/01/2024,5858729,733.33,Cavendish School
Children’s Services,Education Services,Other Strategic Functions,Learning Advisory Service DSG,Other Sales and Fees - Catering at Hired Premises,05/01/2024,5858671,630,LIMONCELLO (CATERING & DELICATESSEN) LTD
Children’s Services,Education Services,Early Years,Central Nursery LSAs,Third Party Payments - SEN Top Up Funding,29/01/2024,5863623,"2,728.00",Little Miracles Nursery
Children’s Services,Education Services,Other Strategic Functions,Parental Engagement,Education & Training - Non Staff Tuition Fees,26/01/2024,5862813,504,Open College Network London Region
Children’s Services,Children's Social Care,Services for young people,Youth Service Management,Educational/Training Supplies - Curriculum Visits/Activities,08/01/2024,5856112,"4,899.00",NEWARK YOUTH LONDON
Children’s Services,Children's Social Care,Services for young people,Youth Service Management,Educational/Training Supplies - Curriculum Visits/Activities,08/01/2024,5856113,"4,899.00",NEWARK YOUTH LONDON
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Recreational Activities,03/01/2024,5861980,"34,500.00",Osmani Trust
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Recreational Activities,24/01/2024,5868603,"12,000.00",Sporting Foundation
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,12/01/2024,5859006,"17,500.00",Half Moon Young People's Theatre
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,17/01/2024,5863169,"17,500.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,17/01/2024,5863170,"17,500.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863171,"17,500.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863172,"73,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863173,"51,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863464,"73,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863465,"73,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863466,"51,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Commissioned Services		",Third Party Payments - Voluntary Associations,08/01/2024,5863467,"51,750.00",Poplar HARCA LTD
Children’s Services,Children's Social Care,Services for young people,"Participation - Youth Voice & Influence		",Subscriptions - Subscriptions to Associations,17/01/2024,5865952,630,British Youth Council
Children’s Services,Children's Social Care,Services for young people,"Participation - Youth Voice & Influence		",Third Party Payments - Other Establishments,31/01/2024,5871533,"12,775.00",Civica Election Services Limited
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Counsel's Fees,31/01/2024,5871253,591,GARDEN COURT CHAMBERS
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,10/01/2024,5856898,291.02,E4 Law Limited T/A Lextox
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,10/01/2024,5858605,725,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,10/01/2024,5864423,430.15,Cansford Laboratories Ltd
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,17/01/2024,5866054,500,Dr Johnson's Buildings
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,22/01/2024,5868000,250.44,Alpha Biolaboratories Legal Limited
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,22/01/2024,5868314,449.5,E4 Law Limited T/A Lextox
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870199,360,EVIDENCE MATTERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870200,670.8,EXPERT IN MIND LIMITED
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870453,625,Dr Johnson's Buildings
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870455,865,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870456,800,5 Pump Court CDS
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870457,950,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870458,885,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870459,775,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870471,"1,117.50",CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870473,421.2,EXPERT IN MIND LIMITED
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870474,424.15,Document & Process Servers
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870476,"1,038.00",CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870477,870,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870478,978,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,26/01/2024,5870486,865,CORAM CHAMBERS LTD
Children’s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,31/01/2024,5871256,750,1GC Management Ltd T/A 1GC Family Law
Children’s Services,Children's Social Care,Service Strategy,"CSC Learning & Development		",Training Expenses - Staff External Training (UK Based),05/01/2024,5862121,850,BARBARA MCKAY
Children’s Services,Children's Social Care,Service Strategy,"CSC Learning & Development		",Training Expenses - Staff External Training (UK Based),10/01/2024,5863342,"15,400.00",London Borough Of Croydon
Children’s Services,Children's Social Care,Service Strategy,Assessed and Supported in Employment Programme,Training Expenses - Staff External Training (UK Based),08/01/2024,5861436,840,ChangeMaker Training and Resolutions Services LLP
Children’s Services,Children's Social Care,Children's and Young People's Safety,Child Protection Mgt & Admin,Services - Professional Fees - Translation Fees,26/01/2024,5862938,439.5,Thebigword Interpreting Services Limited
