Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Foster Cares Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40763828,1894.09,2024-09-12 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40763868,4393.01,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40763869,4393.01,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Freethinking Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,10272,General Outdoor Recreation,Revenue,40770763,9500,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,FSNE Medical,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40764837,2714,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40761665,565.05,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40761685,386.6,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40761685,565.6,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40761685,1300.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40763813,513.69,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40763814,560.11,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40764611,172.8,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40764611,276.04,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,General Supplies & Services,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40764611,346.55,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40764849,646.19,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40764850,560.11,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40764852,560.11,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769531,238,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769531,2352,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769532,2590,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769535,2590,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769543,2590,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769545,2590,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769732,518,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769732,518,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40769732,504,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40766181,24357.14,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40766185,24357.14,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40766189,24357.14,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40766234,31385.28,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769603,5386.5,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769606,13735.58,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769608,7002.45,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769611,14812.88,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769612,5655.83,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769613,7810.43,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769616,4847.85,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769630,11850.3,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769632,9157.05,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769634,6463.8,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40769722,1181.25,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40769724,5118.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40769728,6693.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Gallagher Bassett Technical,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40767045,19841.51,2024-09-12 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40757556,675,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40757727,1575,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40761034,1247.5,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Gamezone Events LTD,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40767875,600,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,Garbutt Brothers,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40764655,6620,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Garbutt Brothers,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40764669,578,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Gateshead Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10200,Intelligence & Training,Revenue,40761312,3252.45,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40766346,2904,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40766348,2640,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40766561,2541,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40766857,2640,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Gower Consultants Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Streetscene,10082,Cemeteries & Bereavement Services,Revenue,40764616,2302.92,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Graham Longly T/A Aspire Consultancy,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,10731,SW Adults - LD Team,Revenue,40769046,2360,2024-09-20 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40763585,867,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,Fixtures and Fittings - Purchases,"Growth, Enterprise and Environment",Waste Services,11452,Electrical Recycling Scheme,Revenue,40764775,1315,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Green & Son Building Services,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Countryside,10022,General Allotments,Revenue,40767507,1027,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40766317,2388.75,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40766694,2305,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40767759,3065,2024-09-13 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40769129,3064,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40770483,3114,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Hampshire County Council,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40764729,65534,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769534,121.38,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769534,7337.16,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769534,640.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769534,343.6,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769534,5819.05,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769537,6601.36,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769537,121.38,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769537,6944.63,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769537,640.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769538,7346.01,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769538,121.38,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769538,8272.31,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769538,640.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769541,6052.97,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769541,121.38,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769541,7510.34,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hand2Hold Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769541,640.75,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40762674,611.68,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40762676,1992.12,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40762684,9211.7,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40763198,15875.65,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Harrogate and District NHS Foundation Trust,Computer Software,Children & Families,Early Help,11220,School Nurses,Revenue,40761711,1551.6,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Harrogate and District NHS Foundation Trust,Computer Software,Children & Families,Early Help,11219,Health Visitors,Revenue,40761711,3103.68,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Harrogate and District NHS Foundation Trust,Computer Software,Children & Families,Early Help,11220,School Nurses,Revenue,40769065,1551.6,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Harrogate and District NHS Foundation Trust,Computer Software,Children & Families,Early Help,11219,Health Visitors,Revenue,40769065,3103.68,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Harrogate spring water ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40764377,533.78,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Hartlepool Borough Council,Training Expenses - Employees,"Growth, Enterprise and Environment",Director - GEE,10213,Emergency Planning Gen,Revenue,40766621,600,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768399,26760,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768408,27987,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768411,28446,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768412,27091.33,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768415,29386,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768421,29847,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768427,26760,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768428,27091.33,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768430,29847,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768437,29386,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768440,29847,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768445,26984.67,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Hartwell School c/o Witherslack Group Ltd,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40768446,29847,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40760460,12989.34,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40762565,14616.64,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40763721,12286.86,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,HCRG Care Services Ltd,Private Contractors,Adults & Communities,Public Health R&C,10846,Sexual Health,Revenue,40764798,68138.8,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,HE Woolley Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40768288,635,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40762495,810.6,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40762495,1179.5,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40763772,1160.5,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40763772,774.5,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40764590,1169.75,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40764590,810.6,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769312,1178.75,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769312,810.6,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40763826,17102.57,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40763829,16358.98,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40764974,44627.1,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40764993,22307.7,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40764994,17541.3,2024-09-27 00:00:00
Redcar & Cleveland Borough Council,HENRY,Training Expenses - Employees,Children & Families,Early Help,11424,Family Hubs and Start for Life Programme,Revenue,40766657,3000,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,HENRY,Training Expenses - Employees,Children & Families,Early Help,11424,Family Hubs and Start for Life Programme,Revenue,40768046,1500,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40762238,594.73,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40762238,2820.95,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40762238,427.17,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40762238,141.61,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40762240,1362.96,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763227,736.34,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763227,2740.03,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40763227,427.17,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40763227,131.5,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763228,1192.59,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764586,1192.59,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764589,655.42,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40764589,2618.65,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40764589,427.17,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40764589,141.61,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764592,473.35,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764592,202.3,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40764592,427.17,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40764592,141.61,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40764592,2618.65,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764596,1192.59,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40766629,1192.59,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40766633,427.17,2024-09-30 00:00:00
