Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Enhanced Young Persons Care Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40782203,10714.2,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40777541,515,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40780861,4508.4,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Fleet Vehicle Hire,"Growth, Enterprise and Environment",Engineering & Highways,10194,Drainage Structures,Revenue,40781479,715.79,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40781479,2977.86,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Fleet Vehicle Hire,"Growth, Enterprise and Environment",Engineering & Highways,11225,Scheme Works,Revenue,40781479,759.5,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Enva Wood Recycling Middlesbrough Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40781335,523.35,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Eston Glass Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40780881,500,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Eston Glass Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40780881,196,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Eva Women's Aid,Capital Grant Expenditure,"Growth, Enterprise and Environment",Business Engagement,C20487,Redcar Town Centre Grant Scheme (IGF),Capital,40781070,702,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Everyday Language Solution,Services - Professional Fees,Children & Families,Safeguarding And CF,11284,Safeguarding Social Work Operational Costs,Revenue,40774888,2043.3,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Everyday Language Solution,Services - Professional Fees,Children & Families,Safeguarding And CF,11284,Safeguarding Social Work Operational Costs,Revenue,40781638,2377,2024-11-27 00:00:00
Redcar & Cleveland Borough Council,Fairfields House Support Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40775603,12515.8,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Fairhurst Group LLP,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40782194,8350,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Family Action,Services - Professional Fees,Children & Families,Early Help,11424,Family Hubs and Start for Life Programme,Revenue,40779889,27725.17,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Fat Cat Brass Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40777199,1700,2024-11-20 00:00:00
Redcar & Cleveland Borough Council,First Choice Skip Hire North East Ltd,Other Materials,"Growth, Enterprise and Environment",Engineering & Highways,11335,Drive Crossings,Revenue,40779632,134.1,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,First Choice Skip Hire North East Ltd,Other Materials,"Growth, Enterprise and Environment",Engineering & Highways,11225,Scheme Works,Revenue,40779632,939.9,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,First Choice Skip Hire North East Ltd,Other Materials,"Growth, Enterprise and Environment",Engineering & Highways,10637,Safety Maintenance Works,Revenue,40779632,214.8,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,Five Rivers Child Care Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40781318,4160.04,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Five Rivers Child Care Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40781403,3694.29,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Five Rivers Child Care Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40781413,3574.28,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Five Rivers Child Care Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40781443,3556.41,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Five Rivers Child Care Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40782950,4191.64,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40779645,5917.07,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781134,5052.24,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781139,6281.21,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781164,8117.08,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40781179,5725.25,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781179,11815.3,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40781179,18708.24,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40781179,44990.66,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781206,6392.47,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781207,5431.55,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40781556,4429.62,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40781573,4599.99,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40781577,5751.04,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40781577,37890,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40781577,8328.78,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40781577,19591.43,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781577,12128.05,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40781578,5089.34,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40781602,4959.95,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782531,6716.15,2024-11-18 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782532,5052.24,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782541,5052.24,2024-11-18 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782543,6392.47,2024-11-18 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782544,6392.47,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782554,5052.24,2024-11-18 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40782700,5973.36,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40782700,19813.75,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40782700,38193.13,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40782700,8510.64,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40782700,11962.63,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40782713,4429.62,2024-11-19 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40784146,4599.99,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40784153,12301.94,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40784153,20454.5,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40784153,46366.74,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40784153,5843.56,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40784365,13781.25,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40784375,14642.78,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40784421,5925.15,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40778752,23452,2024-11-05 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40780937,5537.91,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40782198,22212,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40785937,22552,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40786020,22212,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40786021,22212,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40746411,778.7,2024-11-06 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40746411,1980.7,2024-11-06 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40778827,46016.31,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40779767,2851.38,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40779770,1650.75,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40779771,3292.2,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40779773,3292.2,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40780914,2759.4,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40780921,3186,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40780922,1597.5,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40780932,3186,2024-11-11 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40779868,1.6,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40779868,2187.2,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40779871,820,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40779871,0.8,2024-11-04 00:00:00
Redcar & Cleveland Borough Council,Foster Cares Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777523,5792.57,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Foster Cares Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777529,3799.71,2024-11-12 00:00:00
Redcar & Cleveland Borough Council,Fostering Network,Services - Professional Fees,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40779490,1080,2024-11-01 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40770487,4251.3,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777630,4643.8,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777637,4393.01,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777643,4393.01,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Frank Wilkinson Flooring Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40775913,11352,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Frank Wilkinson Flooring Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40775920,625,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Fulfilling Independence Ltd,Private Contractors,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40778729,32063.23,2024-11-06 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40774451,565.05,2024-11-05 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779612,277.18,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779612,287.87,2024-11-21 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779915,277.18,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779915,287.87,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779976,287.87,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40779976,236.51,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Future Steps Consultancy Service Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40779513,2100,2024-11-05 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40774339,2590,2024-11-06 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40775698,2590,2024-11-13 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40777729,2590,2024-11-20 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40779489,2590,2024-11-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40779840,24357.14,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40779843,24357.14,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40779846,24357.14,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40779852,31385.28,2024-11-28 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778775,4960,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778776,11385,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778777,16762.67,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778778,14538.67,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778779,16440.33,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778780,9166.67,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778781,18378.33,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40778782,14236,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40782134,3150,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40782135,3150,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40782136,1800,2024-11-14 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40784382,1181.25,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40784383,5118.75,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40784385,6693.75,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784430,5386.5,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784431,13735.58,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784433,7002.45,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784434,14812.88,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784435,5655.83,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784436,7810.43,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784438,4847.85,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784446,11850.3,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784447,9157.05,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40784449,6463.8,2024-11-26 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,Computer Equipment & Software,Resources,IT and Digital,C20119,IT Improvement Projects,Capital,40774293,5175,2024-11-07 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40786042,18666.26,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40786043,43455.76,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40786044,8458.42,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40786045,7452.36,2024-11-29 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40786092,7460.07,2024-11-29 00:00:00
