Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40754902,680,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40756430,680,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,City and Guilds ILM,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40757778,710,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,City and Guilds ILM,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40757991,710,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,City Building Joinery Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40757821,3420,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,City Building Joinery Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40757822,8044.55,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Civica UK Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Licensing,10898,General Licensing,Revenue,40749320,7899.16,2024-07-17 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40749588,2200,2024-07-18 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10103,Clean & Green - G'Bro & East Cleveland,Revenue,40752348,540,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40752354,14650,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40753898,1296,2024-07-10 00:00:00
Redcar & Cleveland Borough Council,Cleansing Service Group Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40750772,980,2024-07-02 00:00:00
Redcar & Cleveland Borough Council,Cleveland Cleaning Company,Services - Professional Fees,Adults & Communities,Adults Social Work & Safeguarding,10735,SW Adults - Greater Eston,Revenue,40754780,2020,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40752353,2481.25,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10198,Dunsdale Depot,Revenue,40752407,3522.58,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10105,Cleaning and Caretaking,Revenue,40752836,520,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,Coast2Coast Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40752311,685,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Coast2Coast Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40754657,685,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Coast2Coast Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40756167,685,2024-07-19 00:00:00
Redcar & Cleveland Borough Council,Coastal Coaching (Sussex) Limited,Private Contractors,Adults & Communities,Partnership Lead,10991,BCF Funding,Revenue,40754970,2375,2024-07-25 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40751165,618.75,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40752702,618.75,2024-07-09 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40754666,641.25,2024-07-17 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40746515,5989.37,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40746515,2658.32,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40746515,311.72,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40746515,1033.28,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40748069,6001.12,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40748069,103.91,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40748069,2646.77,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748069,1010.19,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40750918,5793.15,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40750918,103.91,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40750918,2444.73,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750918,883.19,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40750931,5885.67,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40750931,103.91,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40750931,2490.91,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750931,1039.05,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40752927,6145.44,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40752927,103.91,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40752927,2427.42,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40752927,1229.54,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40745169,1038.04,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40746323,1374.32,2024-07-04 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40747327,1038.04,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40749663,687.16,2024-07-17 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40750049,687.16,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40751272,687.16,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40752290,579.75,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Community Led Regeneration (UK) Community Interest Company,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40750055,24292.91,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Community Ventures (Middlesbrough) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40751583,500,2024-07-03 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40752516,3883.2,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40752519,4012.64,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40752526,4012.64,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40752560,3883.2,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40756763,4012.64,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40756772,4012.64,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40756782,3883.2,2024-07-23 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40756783,3883.2,2024-07-23 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40750763,2541,2024-07-05 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40750763,770,2024-07-05 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40750764,2541,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40750764,770,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40751666,2541,2024-07-03 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40751666,770,2024-07-03 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40752251,2541,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40752251,770,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Compost UK (Wingate) Ltd,Waste Disposal Costs - Green,"Growth, Enterprise and Environment",Waste Services,10803,Waste Disposal - Household Waste,Revenue,40755066,32644.07,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Consult Yo Ltd,Training Expenses - Employees,Resources,Corporate Services,10350,Social Care Specific,Revenue,40749430,750,2024-07-11 00:00:00
Redcar & Cleveland Borough Council,County Durham & Darlington NHS Foundation Trust,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40754486,3088,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,County Durham & Darlington NHS Foundation Trust,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40754489,3087.67,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,County Durham & Darlington NHS Foundation Trust,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40754500,3087.67,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,County Durham & Darlington NHS Foundation Trust,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40754551,3087.67,2024-07-12 00:00:00
Redcar & Cleveland Borough Council,Crawford Construction NE Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10817,Works In Default,Revenue,40754659,500,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40746542,3883.95,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40748087,3883.95,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40750930,627.5,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40750958,627.5,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756127,3813.15,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756133,3813.15,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756136,3813.15,2024-07-19 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756450,627.5,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756467,627.5,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40756469,627.5,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757013,543.13,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757014,627.5,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757015,627.5,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757016,627.5,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757017,627.5,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757018,564.85,2024-07-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757789,1532.02,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40757793,42.46,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40757793,106.15,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757793,1167.65,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757793,1857.63,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40757797,42.46,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757797,2133.62,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40757797,106.15,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757797,1549.79,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757945,1532.02,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40757950,42.46,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757950,1671.86,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40757950,106.15,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757950,2048.7,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757967,1532.02,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757977,1532.02,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40757980,42.46,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40757980,1517.95,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40757980,106.15,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40757980,2133.62,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,CREDITSAFE BUSINESS SOLUTIONS LIMITED,Services - Professional Fees,Resources,Accountancy,10005,Financial Services - Accountancy,Revenue,40752404,1839,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Crossling Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40748198,550,2024-07-04 00:00:00
Redcar & Cleveland Borough Council,Culligan (UK) Limited,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40758204,3033,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40751317,24379.08,2024-07-02 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40752879,20550.92,2024-07-09 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40752880,20550.92,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40753737,20550.92,2024-07-10 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40753742,24379.08,2024-07-10 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40753751,24379.08,2024-07-11 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40754867,1606.33,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Curious Arts,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40751625,1000,2024-07-30 00:00:00
Redcar & Cleveland Borough Council,Curious Little Thinkers Day Nursery,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40755277,1968.75,2024-07-18 00:00:00
Redcar & Cleveland Borough Council,Curious Little Thinkers Day Nursery,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40755379,2154.59,2024-07-18 00:00:00
Redcar & Cleveland Borough Council,Cushman & Wakefiled,Services - Professional Fees,"Growth, Enterprise and Environment",Place Development,11463,Long Term Plan for Towns Capacity Funding,Revenue,40751492,9900,2024-07-26 00:00:00
Redcar & Cleveland Borough Council,Cut Price Carpets,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11230,UKRS Refugee Resettlements,Revenue,40754976,1120.83,2024-07-18 00:00:00
Redcar & Cleveland Borough Council,Cygnet Family Law Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10399,C&F Legal Fees,Revenue,40755592,100000,2024-07-19 00:00:00
Redcar & Cleveland Borough Council,D. R Caswell Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,10268,General Arts Development,Revenue,40749497,1725,2024-07-17 00:00:00
Redcar & Cleveland Borough Council,D.V.S Auto's Ltd T/A Practical,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40752747,525,2024-07-09 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40749737,42606.7,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40749746,43756.71,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40752913,42942.7,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40752929,44054.86,2024-07-10 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40752934,42341.67,2024-07-29 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40754964,818.93,2024-07-22 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40754965,818.93,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40754988,818.93,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40754993,818.93,2024-07-18 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755002,1397.46,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755005,1397.46,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755007,1397.46,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755008,1326.13,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755011,1397.46,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40755012,1207.26,2024-07-16 00:00:00
Redcar & Cleveland Borough Council,Darlington Association on Disability Ltd (Advocacy),Services - Professional Fees,Children & Families,Early Help,10150,Childrens Direct Payments,Revenue,40746337,2082.74,2024-07-08 00:00:00
Redcar & Cleveland Borough Council,Darlington Association on Disability Ltd (Advocacy),Services - Professional Fees,Children & Families,Early Help,10150,Childrens Direct Payments,Revenue,40750041,1992.24,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,Darlington Borough Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10200,Intelligence & Training,Revenue,40748555,3252.45,2024-07-15 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749604,559.5,2024-07-01 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40751303,559.5,2024-07-02 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40752673,559.5,2024-07-09 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40754981,559.5,2024-07-16 00:00:00
