Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748167,1700,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748172,1225,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748175,1440,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748205,1088,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748216,2100,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748236,1020,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748237,640,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748254,815,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748255,1700,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748259,1990,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748262,2125,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748265,3075,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748269,900,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748270,510,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748276,1690,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748281,1348,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748283,765,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748286,680,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748294,2385,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748302,1190,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748311,720,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748312,1065,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748321,1292,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748334,1062.95,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748397,1020,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748399,708,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748401,852.5,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748402,1020,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748403,1190,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748405,1734,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748715,1462,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748717,1462,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748728,1190,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Private Contractors,Adults & Communities,Public Health R&C,10850,Public Health Advice,Revenue,40735480,3851.75,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Private Contractors,Adults & Communities,Public Health R&C,10850,Public Health Advice,Revenue,40735480,183.25,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Private Contractors,Adults & Communities,Public Health R&C,10844,Dental Public Health,Revenue,40739275,1017.16,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20422,CRSTS - Transport - Highway Improvements,Capital,40739758,645.73,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20422,CRSTS - Transport - Highway Improvements,Capital,40739766,1434.99,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40745991,725.65,2024-06-07 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40746528,589.96,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40746538,698.14,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40749979,554.4,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,Mitie Property Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40743938,770,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Refreshments,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40746061,28573.98,2024-06-07 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Services - Fees and Charges,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40746072,1954.71,2024-06-07 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Services - Fees and Charges,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40748220,830261.42,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Services - Fees and Charges,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40749317,2065.31,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Refreshments,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40749629,68268.91,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742980,1400,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742981,990,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742982,1250,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742984,1820,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742985,2220,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742987,1020,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742989,1820,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742991,800,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742992,4100,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40742998,1250,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750792,500,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750798,1340,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750809,1800,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750817,2180,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750824,2240,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750827,800,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750838,2220,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750843,4120,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750857,1000,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40750862,1050,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Mr Thomas Langley c/o Trinity Chambers,Services - Professional Fees,Resources,Legal and Procurement,10400,Legal Services,Revenue,40750818,500,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,N Stephenson Audio Production Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40750080,800,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,National Youth Advocacy Serv,Services - Professional Fees,Children & Families,Safeguarding And CF,10288,Miscellaneous Contracts - Childrens,Revenue,40747386,1455.6,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,Nerams Ltd,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,10732,SW Adults - MH Team,Revenue,40745970,1147.3,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Nerams Ltd,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,10732,SW Adults - MH Team,Revenue,40748554,1147.3,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,New Ventures Holdings Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40741764,1320,2024-06-04 00:00:00
Redcar & Cleveland Borough Council,New Ventures Holdings Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40742852,693,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,New Ventures Holdings Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40742990,891,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,New Ventures Holdings Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40745881,759,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,New Ventures Holdings Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40749733,1551,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Newcastle City Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10200,Intelligence & Training,Revenue,40744631,3252.45,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,Newcastle City Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10755,Tobacco And Alcohol,Revenue,40744997,919.12,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,NHS Business Services Authority,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40746213,4884.2,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,NHS Business Services Authority,Private Contractors,Children & Families,Early Help,11219,Health Visitors,Revenue,40746213,61.08,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,NHS Business Services Authority,Private Contractors,Children & Families,Early Help,11219,Health Visitors,Revenue,40746215,60.06,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,NHS Business Services Authority,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40746215,4374.36,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,NHS Business Services Authority,Private Contractors,Adults & Communities,Public Health R&C,10855,Stop Smoking Services And Intervention,Revenue,40746220,5702.2,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,NHS North East & North Cumbria ICB (QHM) - Tees Valley,Joint Authorities,Adults & Communities,Partnership Lead,10991,BCF Funding,Revenue,40746441,12159,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A Sacred Heart RC School Academy,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749385,33958.33,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Bedes Academy,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749386,9973.33,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Benedicts,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749387,23512.34,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Gabriels,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749388,3009,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Margaret Clitherows,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749389,22334.67,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Marys,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749390,48626.27,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/a St Paulinus Academy,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749391,6250,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate T/A St Peters Secondary,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749392,42708.33,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Nicholas Postgate Trust T/A St Josephs,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749393,5000,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Normanby Medical Centre,Private Contractors,Adults & Communities,Public Health R&C,10847,NHS Health Check Programme,Revenue,40746271,1058,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743679,30891.9,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743680,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743681,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743682,30891.9,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743684,18852.6,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743685,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743686,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743688,44707,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743689,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743690,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743691,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743692,12597,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743698,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743699,18852.6,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743700,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743701,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743702,30891.9,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743703,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743704,44551,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743706,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743710,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743712,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743714,12597,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743715,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743716,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743726,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743728,44551,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743729,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743734,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743735,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743738,18852.6,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Autism Society,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40750070,18852.6,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,North East Learning Trust - Rye Hills Secondary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40745113,1000,2024-06-04 00:00:00
Redcar & Cleveland Borough Council,North East Learning Trust - Rye Hills Secondary School,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749403,18958.33,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40748267,1278,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40748299,1482,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40748314,1269,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40748637,534.38,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40748641,846.75,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,North East Nursing & Care Services,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40749993,747.9,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,North East Regional Employers Organisation,CRB Checks,General Fund,Other Operating Income & Expenditure,10143,CRB Checks,Revenue,40745272,1444,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Regional Employers Organisation,CRB Checks,General Fund,Other Operating Income & Expenditure,10143,CRB Checks,Revenue,40745272,180,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,North East Visual Impairment,Aids & Appliances,Adults & Communities,Adults Social Work & Safeguarding,10728,SW Adults - Safeguarding and Access Team,Revenue,40749439,888.84,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,North Tyneside Council,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40741976,1616,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,North Tyneside Council,Services - Professional Fees,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40742263,500,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Northern Education Trust,Rent - Expenditure,"Growth, Enterprise and Environment",Libraries and Customer Services,11218,Libraries,Revenue,40746156,4166.67,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Northern Education Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749366,60765.67,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Northern Education Trust,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749414,5000,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Northgate Vehicle Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40743494,661.92,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,Northgate Vehicle Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40743507,806.68,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,Northgate Vehicle Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40748512,625.52,2024-06-27 00:00:00
