Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Count Care Services,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40740164,6384,2024-05-14 00:00:00
Redcar & Cleveland Borough Council,CPAG Ltd,Books and Publications,Resources,"Local Taxation, Support and Customer Services",10805,Welfare Rights,Revenue,40743258,753.2,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40734899,627.5,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40734913,627.5,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40735650,3883.95,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40735663,3883.95,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40737632,3883.95,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40738411,3883.95,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40738501,148.61,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40738501,42.46,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40738501,1687.79,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738501,1921.32,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738624,1532.02,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,Crisis Prevention Institute,Training Expenses - Employees,Children & Families,Safeguarding And CF,11352,No Wrong Door,Revenue,40738356,1370,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,Cromwell Polythene Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40733445,807.75,2024-05-09 00:00:00
Redcar & Cleveland Borough Council,Crystal Galleries Ltd,Printing & Stationery,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40735841,720,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,Crystal Galleries Ltd,Printing & Stationery,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40738747,590,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Crystal Galleries Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40743262,1845,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,Cumberland School/Witherslack Group,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40738472,29207,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Cumbria Waste Management Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10964,Recycling Collection,Revenue,40737594,32989.58,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,Cumbrian Outbound Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40739175,3312.5,2024-05-08 00:00:00
Redcar & Cleveland Borough Council,Cushman & Wakefiled,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40740326,5040,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Cygnet Family Law Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10399,C&F Legal Fees,Revenue,40741134,135718.69,2024-05-15 00:00:00
Redcar & Cleveland Borough Council,Cygnet Family Law Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10399,C&F Legal Fees,Revenue,40741146,100000,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,D.V.S Auto's Ltd T/A Practical,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40742166,506,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,D.V.S Auto's Ltd T/A Practical,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40742191,550,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,D3 Office Group,Training Expenses - Employees,Children & Families,Directorate - Children & Families,10627,Review and Quality Team,Revenue,40739104,600,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,D3 Office Group,Training Expenses - Employees,Children & Families,Directorate - Children & Families,10627,Review and Quality Team,Revenue,40739108,636.39,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,D3 Office Group,Training Expenses - Employees,Children & Families,Directorate - Children & Families,10627,Review and Quality Team,Revenue,40739137,553.6,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40738640,2268,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40738645,1023,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40738792,3853,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40738793,2823,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40738797,3782,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,DAC Beachcroft,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40744635,3975.8,2024-05-31 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40737602,42100.31,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40737634,39361.51,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738387,1338.31,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738388,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738391,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738394,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738397,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738399,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738400,1349.32,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738402,1452.93,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738407,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738409,1452.93,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738410,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738414,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738415,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738418,1345.65,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738505,1338.31,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40738620,42422.14,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Dale Care Ltd,Private Contractors,Adults & Communities,Home Care,11266,Extra Care Housing - OP,Revenue,40740081,42426.87,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Daniel Loader,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11400,Homes for Ukraine,Revenue,40689395,500,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,Darlington Association on Disability Ltd (Advocacy),Services - Professional Fees,Children & Families,Early Help,10150,Childrens Direct Payments,Revenue,40736101,1984.3,2024-05-10 00:00:00
Redcar & Cleveland Borough Council,Darlington Citizens Advice,General Supplies & Services,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10322,Homelessness Admin,Revenue,40742902,9712.75,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40739128,559.5,2024-05-07 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40742009,559.5,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,David Bayley T/A Wilton Private Hire,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40743881,559.5,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,David Ryan Plumbing & Merrybent Bathroom Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40738324,4047.74,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,David Ryan Plumbing & Merrybent Bathroom Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40741765,4740.9,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,DawsonGroup Vans Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40736971,977.5,2024-05-14 00:00:00
Redcar & Cleveland Borough Council,DawsonGroup Vans Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40742167,771.6,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,DawsonGroup Vans Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40742181,607.5,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40737262,800,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40738338,500,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40738921,750,2024-05-07 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740104,640,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740108,1000,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40742028,1250,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40742036,800,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40743443,1250,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Delta Coaches Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40743452,800,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Dieselec Thistle Generators Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40736355,1105,2024-05-14 00:00:00
Redcar & Cleveland Borough Council,Digital Shark Limited,Services - Professional Fees,Children & Families,Education and Skills,10942,Careers & NEETS,Revenue,40743783,1490.8,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40738619,831.24,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40738619,184.72,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738619,392.53,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40738621,854.33,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40738621,184.72,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738621,415.62,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738637,392.53,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40738637,900.51,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40738637,184.72,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40738642,1154.5,2024-05-07 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40738642,392.53,2024-05-07 00:00:00
Redcar & Cleveland Borough Council,Direct Care Support (DCS) Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40738642,184.72,2024-05-07 00:00:00
Redcar & Cleveland Borough Council,Direct Medical Transport Ltd,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,10732,SW Adults - MH Team,Revenue,40739926,600,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,Direct Medical Transport Ltd,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,10732,SW Adults - MH Team,Revenue,40740168,600,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,Direct Tyre Management,Tyres,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40739279,7583.28,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Dots N Spots Day Nursery And,Grants & Donations,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40738811,1121.75,2024-05-09 00:00:00
Redcar & Cleveland Borough Council,Dots N Spots Day Nursery And,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40743054,10237.5,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,Dots N Spots Day Nursery And,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40743092,12388.95,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,Drain Devil,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40743627,3625,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Durham County Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10755,Tobacco And Alcohol,Revenue,40735888,1300,2024-05-14 00:00:00
Redcar & Cleveland Borough Council,Durham County Council,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40742370,7120,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,Durham County Council,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40742860,8994,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,Dynamic Maintenance Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40743582,1582.5,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Dynamic Maintenance Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40743584,9841.75,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Dynamic Maintenance Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40743596,842.5,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,E A S Mobile Sevices,R & M of Build - Security,"Growth, Enterprise and Environment",Property Services,10525,Palace Hub & Redcar Beacon,Revenue,40733448,2121,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,E A S Mobile Sevices,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40735951,800,2024-05-03 00:00:00
Redcar & Cleveland Borough Council,E A S Mobile Sevices,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40740056,775,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Earthbeat Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40742906,4728,2024-05-22 00:00:00
Redcar & Cleveland Borough Council,Econ Engineering Limited,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40737830,8640,2024-05-14 00:00:00
Redcar & Cleveland Borough Council,Ecosurv Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40731838,500,2024-05-02 00:00:00
Redcar & Cleveland Borough Council,Ecosurv Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40742857,500,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,EDable Architecture Ltd,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20343,EC18 Former United Reform Church Loftus,Capital,40738867,1837.5,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Education Plus NE Limited,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40736039,4833.33,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,Education Software Solutions,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40744029,23435,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Education Village Academy Trust,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40741918,5000,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Eemits Communications Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Waste Services,10778,Waste & Recycling Management & Admin,Revenue,40739877,897.77,2024-05-10 00:00:00
Redcar & Cleveland Borough Council,Eemits Communications Ltd,General Supplies & Services,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40739877,1075.83,2024-05-10 00:00:00
Redcar & Cleveland Borough Council,Electronic Security Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40741815,6735,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Eliesha Training Ltd,Training Expenses - Employees,Resources,HR,11320,Corporate Training,Revenue,40737591,645,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Elior UK Plc,Internal Recharges - Premises,"Growth, Enterprise and Environment",Culture & Tourism,11317,Kirkleatham Walled Garden,Revenue,40741736,36069.96,2024-05-16 00:00:00
Redcar & Cleveland Borough Council,Empire Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740032,3213,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Empire Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740035,1132.8,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Empire Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740037,1870,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Empire Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40740038,1164,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,10.77,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,109.5,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,44.68,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,55.8,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,35.9,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,16.66,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,9.99,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,19.99,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,24.95,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,59.4,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,59.4,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,Endura Group Ltd T/A Landscape Supply Company,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40741223,59.4,2024-05-20 00:00:00
Redcar & Cleveland Borough Council,England’s Coast Community Interest Company,Subscriptions,"Growth, Enterprise and Environment",Culture & Tourism,10767,Visitor Destination,Revenue,40737442,2750,2024-05-23 00:00:00
Redcar & Cleveland Borough Council,Enhanced Home Care Services Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40744015,10714.2,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Enhanced Home Care Services Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40744016,10714.2,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Enhanced Home Care Services Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40744019,10714.2,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Enhanced Home Care Services Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40744022,10714.2,2024-05-30 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40739284,2427.9,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40739284,4271.99,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Flex-E-Rent,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40740410,4508.4,2024-05-29 00:00:00
Redcar & Cleveland Borough Council,Enterprise Rent-A-Car,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40739296,1143.99,2024-05-28 00:00:00
Redcar & Cleveland Borough Council,Enterprise Rent-A-Car,Long Term Provisions - Motor Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40739929,1291.42,2024-05-13 00:00:00
Redcar & Cleveland Borough Council,Enva Wood Recycling Middlesbrough Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40743278,567,2024-05-24 00:00:00
Redcar & Cleveland Borough Council,Enviro Technology Services Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10222,Environmental Protection,Revenue,40733699,4070,2024-05-09 00:00:00
